"subject","list","music","song_number","music_set","snippet_file","Pool","familiarity","preference","pleasantness","offensiveness","distraction","actual_artist","actual_song_name","artist_name","song_name"
73,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",10,3,2,5,8,"Sa-Roc","Starseed",NA,NA
73,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,1,1,8,10,"Johnie Bee ft. Rasco","In My Prime",NA,NA
73,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,1,1,5,7,"Evidence","Throw It All Away",NA,NA
73,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",10,4,5,2,4,"The Four Owls","Old Earth",NA,NA
73,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,1,1,3,9,"Aesop Rock","Molecules",NA,NA
73,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,3,2,3,8,"Atmosphere","Just for show",NA,NA
74,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",3,4,4,1,8,"Sa-Roc","Starseed",NA,NA
74,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",3,2,4,1,7,"Johnie Bee ft. Rasco","In My Prime",NA,NA
74,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",3,3,3,1,8,"Evidence","Throw It All Away",NA,NA
74,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",6,4,6,1,7,"The Four Owls","Old Earth",NA,NA
74,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",4,4,3,1,5,"Aesop Rock","Molecules",NA,NA
74,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",4,3,3,1,6,"Atmosphere","Just for show",NA,NA
75,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,5,4,1,9,"Sa-Roc","Starseed",NA,NA
75,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,2,3,1,7,"Johnie Bee ft. Rasco","In My Prime",NA,NA
75,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,5,7,1,3,"Evidence","Throw It All Away",NA,NA
75,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",2,8,9,1,2,"The Four Owls","Old Earth",NA,NA
75,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,1,3,2,7,"Aesop Rock","Molecules",NA,NA
75,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,3,3,1,5,"Atmosphere","Just for show",NA,NA
76,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",3,3,2,1,9,"Sa-Roc","Starseed",NA,NA
76,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",2,6,6,3,6,"Johnie Bee ft. Rasco","In My Prime",NA,NA
76,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",2,1,2,2,8,"Evidence","Throw It All Away",NA,NA
76,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",7,8,8,1,2,"The Four Owls","Old Earth",NA,NA
76,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,1,1,NA,5,"Aesop Rock","Molecules",NA,NA
76,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",2,2,2,1,6,"Atmosphere","Just for show",NA,NA
77,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,4,3,1,9,"Sa-Roc","Starseed",NA,NA
77,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",3,6,6,2,8,"Johnie Bee ft. Rasco","In My Prime",NA,NA
77,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,6,7,1,6,"Evidence","Throw It All Away",NA,NA
77,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",1,1,2,1,4,"The Four Owls","Old Earth",NA,NA
77,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,7,6,1,4,"Aesop Rock","Molecules",NA,NA
77,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,7,8,1,3,"Atmosphere","Just for show",NA,NA
78,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",3,8,7,2,9,"Sa-Roc","Starseed",NA,NA
78,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,3,2,5,8,"Johnie Bee ft. Rasco","In My Prime",NA,NA
78,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",2,2,3,2,6,"Evidence","Throw It All Away",NA,NA
78,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",4,7,8,2,3,"The Four Owls","Old Earth",NA,NA
78,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",2,2,3,2,8,"Aesop Rock","Molecules",NA,NA
78,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",3,6,5,3,7,"Atmosphere","Just for show",NA,NA
79,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,10,10,1,10,"Sa-Roc","Starseed",NA,NA
79,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,8,7,6,9,"Johnie Bee ft. Rasco","In My Prime",NA,NA
79,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,4,8,3,6,"Evidence","Throw It All Away",NA,NA
79,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",3,8,10,1,4,"The Four Owls","Old Earth",NA,NA
79,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,9,5,1,3,"Aesop Rock","Molecules",NA,NA
79,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,9,10,1,5,"Atmosphere","Just for show",NA,NA
80,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",3,5,5,2,8,"Sa-Roc","Starseed",NA,NA
80,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",2,2,2,NA,8,"Johnie Bee ft. Rasco","In My Prime",NA,NA
80,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",2,4,4,2,6,"Evidence","Throw It All Away",NA,NA
80,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",4,6,7,1,3,"The Four Owls","Old Earth",NA,NA
80,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",3,5,4,1,3,"Aesop Rock","Molecules",NA,NA
80,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",4,3,5,1,3,"Atmosphere","Just for show",NA,NA
81,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",3,5,5,NA,10,"Sa-Roc","Starseed",NA,NA
81,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",3,6,6,1,10,"Johnie Bee ft. Rasco","In My Prime",NA,NA
81,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",2,6,6,1,10,"Evidence","Throw It All Away",NA,NA
81,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",2,4,7,1,2,"The Four Owls","Old Earth",NA,NA
81,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,3,5,1,8,"Aesop Rock","Molecules",NA,NA
81,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",2,4,6,1,7,"Atmosphere","Just for show",NA,NA
82,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,5,5,1,10,"Sa-Roc","Starseed",NA,NA
82,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,3,3,NA,10,"Johnie Bee ft. Rasco","In My Prime",NA,NA
82,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",3,3,3,NA,9,"Evidence","Throw It All Away",NA,NA
82,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",1,3,3,1,8,"The Four Owls","Old Earth",NA,NA
82,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,6,6,1,10,"Aesop Rock","Molecules",NA,NA
82,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",4,5,5,1,10,"Atmosphere","Just for show",NA,NA
83,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,8,7,4,NA,"Sa-Roc","Starseed","Don't know","Don't know"
83,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,2,3,8,7,"Johnie Bee ft. Rasco","In My Prime","Don't know","Don't know"
83,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,2,3,4,4,"Evidence","Throw It All Away","Don't know","Don't know"
83,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",1,1,6,1,1,"The Four Owls","Old Earth","Don't know","Don't know"
83,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,4,3,1,8,"Aesop Rock","Molecules","Don't know","Don't know"
83,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",3,5,6,1,3,"Atmosphere","Just for show","Don't know","Don't know"
84,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,2,2,1,7,"Sa-Roc","Starseed",NA,NA
84,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,1,1,3,7,"Johnie Bee ft. Rasco","In My Prime",NA,NA
84,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,2,2,1,5,"Evidence","Throw It All Away",NA,NA
84,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",1,5,6,1,3,"The Four Owls","Old Earth",NA,NA
84,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,1,2,1,4,"Aesop Rock","Molecules",NA,NA
84,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,4,4,1,3,"Atmosphere","Just for show",NA,NA
85,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,2,2,1,8,"Sa-Roc","Starseed",NA,NA
85,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,2,2,1,7,"Johnie Bee ft. Rasco","In My Prime",NA,NA
85,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,2,3,1,6,"Evidence","Throw It All Away",NA,NA
85,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",2,3,5,1,4,"The Four Owls","Old Earth",NA,NA
85,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,1,2,1,7,"Aesop Rock","Molecules",NA,NA
85,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,2,2,1,5,"Atmosphere","Just for show",NA,NA
86,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,7,8,2,6,"Sa-Roc","Starseed",NA,NA
86,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,4,5,6,7,"Johnie Bee ft. Rasco","In My Prime",NA,NA
86,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,1,3,2,7,"Evidence","Throw It All Away",NA,NA
86,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",1,1,2,1,9,"The Four Owls","Old Earth",NA,NA
86,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,5,3,2,10,"Aesop Rock","Molecules",NA,NA
86,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,2,1,1,8,"Atmosphere","Just for show",NA,NA
87,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,7,7,1,8,"Sa-Roc","Starseed",NA,NA
87,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,5,4,1,8,"Johnie Bee ft. Rasco","In My Prime",NA,NA
87,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,6,6,1,7,"Evidence","Throw It All Away",NA,NA
87,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",1,5,6,1,4,"The Four Owls","Old Earth",NA,NA
87,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,6,6,1,6,"Aesop Rock","Molecules",NA,NA
87,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,5,5,1,6,"Atmosphere","Just for show",NA,NA
88,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",10,7,5,6,8,"Sa-Roc","Starseed","",NA
88,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,3,2,7,5,"Johnie Bee ft. Rasco","In My Prime","",NA
88,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",2,4,4,6,6,"Evidence","Throw It All Away","",NA
88,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",8,9,8,1,3,"The Four Owls","Old Earth","The Avalances?",NA
88,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",2,6,6,2,4,"Aesop Rock","Molecules","",NA
88,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",6,8,6,3,4,"Atmosphere","Just for show","",NA
89,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",2,7,5,1,9,"Sa-Roc","Starseed",NA,NA
89,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,3,3,1,10,"Johnie Bee ft. Rasco","In My Prime",NA,NA
89,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",2,5,4,1,9,"Evidence","Throw It All Away",NA,NA
89,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",6,9,9,1,7,"The Four Owls","Old Earth",NA,NA
89,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,1,1,8,10,"Aesop Rock","Molecules",NA,NA
89,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",7,5,5,2,9,"Atmosphere","Just for show",NA,NA
90,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",3,8,8,5,3,"Sa-Roc","Starseed",NA,NA
90,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",3,7,7,4,4,"Johnie Bee ft. Rasco","In My Prime",NA,NA
90,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",2,6,5,4,5,"Evidence","Throw It All Away",NA,NA
90,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",6,4,5,2,7,"The Four Owls","Old Earth",NA,NA
90,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,4,3,1,6,"Aesop Rock","Molecules",NA,NA
90,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,3,3,3,7,"Atmosphere","Just for show",NA,NA
91,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,4,3,1,8,"Sa-Roc","Starseed",NA,NA
91,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,5,5,1,5,"Johnie Bee ft. Rasco","In My Prime",NA,NA
91,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,5,5,1,4,"Evidence","Throw It All Away",NA,NA
91,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",1,6,6,1,3,"The Four Owls","Old Earth",NA,NA
91,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,2,3,1,7,"Aesop Rock","Molecules",NA,NA
91,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,3,3,1,6,"Atmosphere","Just for show",NA,NA
92,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",8,5,5,7,5,"Sa-Roc","Starseed","N/A","N/A"
92,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,2,2,5,6,"Johnie Bee ft. Rasco","In My Prime","N/A","N/A"
92,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,3,3,3,5,"Evidence","Throw It All Away","N/A","N/A"
92,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",8,7,7,2,6,"The Four Owls","Old Earth","N/A","N/A"
92,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,3,3,3,2,"Aesop Rock","Molecules","N/A","N/A"
92,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,3,3,2,4,"Atmosphere","Just for show","N/A","N/A"
93,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",10,5,5,1,9,"Sa-Roc","Starseed",NA,NA
93,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,3,3,1,9,"Johnie Bee ft. Rasco","In My Prime",NA,NA
93,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,3,3,1,7,"Evidence","Throw It All Away",NA,NA
93,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",8,5,5,1,6,"The Four Owls","Old Earth",NA,NA
93,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",2,2,2,1,6,"Aesop Rock","Molecules",NA,NA
93,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,4,4,1,7,"Atmosphere","Just for show",NA,NA
94,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,1,1,1,6,"Sa-Roc","Starseed",NA,NA
94,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,1,1,1,6,"Johnie Bee ft. Rasco","In My Prime",NA,NA
94,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,1,1,1,6,"Evidence","Throw It All Away",NA,NA
94,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",7,7,7,1,4,"The Four Owls","Old Earth",NA,NA
94,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,1,1,1,6,"Aesop Rock","Molecules",NA,NA
94,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,4,5,1,1,"Atmosphere","Just for show",NA,NA
95,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,5,4,1,1,"Sa-Roc","Starseed",NA,NA
95,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,6,6,1,1,"Johnie Bee ft. Rasco","In My Prime",NA,NA
95,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,6,NA,1,1,"Evidence","Throw It All Away",NA,NA
95,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",6,6,6,1,1,"The Four Owls","Old Earth",NA,NA
95,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,3,3,1,1,"Aesop Rock","Molecules",NA,NA
95,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",5,3,3,1,1,"Atmosphere","Just for show",NA,NA
96,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",3,10,NA,1,8,"Sa-Roc","Starseed",NA,NA
96,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",2,7,7,6,8,"Johnie Bee ft. Rasco","In My Prime",NA,NA
96,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,6,6,4,8,"Evidence","Throw It All Away",NA,NA
96,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",2,4,5,1,4,"The Four Owls","Old Earth",NA,NA
96,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,2,2,1,9,"Aesop Rock","Molecules",NA,NA
96,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,6,5,1,9,"Atmosphere","Just for show",NA,NA
97,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",2,9,9,2,9,"Sa-Roc","Starseed",NA,NA
97,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,5,6,2,9,"Johnie Bee ft. Rasco","In My Prime",NA,NA
97,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,3,3,3,7,"Evidence","Throw It All Away",NA,NA
97,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",1,1,2,NA,8,"The Four Owls","Old Earth",NA,NA
97,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,2,2,2,9,"Aesop Rock","Molecules",NA,NA
97,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,5,5,1,8,"Atmosphere","Just for show",NA,NA
98,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",3,3,3,4,8,"Sa-Roc","Starseed",NA,NA
98,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",3,3,3,6,7,"Johnie Bee ft. Rasco","In My Prime",NA,NA
98,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",3,3,3,5,6,"Evidence","Throw It All Away",NA,NA
98,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",3,3,3,3,6,"The Four Owls","Old Earth",NA,NA
98,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",3,3,3,2,5,"Aesop Rock","Molecules",NA,NA
98,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",3,4,4,2,4,"Atmosphere","Just for show",NA,NA
99,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,1,1,NA,10,"Sa-Roc","Starseed",NA,NA
99,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,1,1,7,10,"Johnie Bee ft. Rasco","In My Prime",NA,NA
99,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,1,1,6,8,"Evidence","Throw It All Away",NA,NA
99,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",1,3,4,1,7,"The Four Owls","Old Earth",NA,NA
99,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,1,1,1,8,"Aesop Rock","Molecules",NA,NA
99,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,2,2,1,9,"Atmosphere","Just for show",NA,NA
100,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",10,1,2,1,10,"Sa-Roc","Starseed",NA,NA
100,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,1,1,10,10,"Johnie Bee ft. Rasco","In My Prime",NA,NA
100,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,5,5,2,10,"Evidence","Throw It All Away",NA,NA
100,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",10,8,8,1,3,"The Four Owls","Old Earth",NA,NA
100,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,1,1,1,10,"Aesop Rock","Molecules",NA,NA
100,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,1,1,1,10,"Atmosphere","Just for show",NA,NA
101,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",8,10,10,4,8,"Sa-Roc","Starseed","brandy",""
101,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,4,2,10,10,"Johnie Bee ft. Rasco","In My Prime","",""
101,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,3,10,3,4,"Evidence","Throw It All Away","",""
101,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",1,10,10,1,1,"The Four Owls","Old Earth","","got to go on"
101,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,1,1,1,7,"Aesop Rock","Molecules","",""
101,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,1,4,1,4,"Atmosphere","Just for show","",""
102,"C","lyrical","1","A","static/A1_lyrical.mp3","Prolific",1,1,NA,5,10,"Sa-Roc","Starseed",NA,NA
102,"C","lyrical","2","A","static/A2_lyrical.mp3","Prolific",1,1,1,7,10,"Johnie Bee ft. Rasco","In My Prime",NA,NA
102,"C","lyrical","3","A","static/A3_lyrical.mp3","Prolific",1,3,5,2,10,"Evidence","Throw It All Away",NA,NA
102,"C","instrumental","1","B","static/B1_instrumental.mp3","Prolific",1,3,4,1,8,"The Four Owls","Old Earth",NA,NA
102,"C","instrumental","2","B","static/B2_instrumental.mp3","Prolific",1,1,1,2,8,"Aesop Rock","Molecules",NA,NA
102,"C","instrumental","3","B","static/B3_instrumental.mp3","Prolific",1,1,1,1,8,"Atmosphere","Just for show",NA,NA
103,"D","lyrical","1","B","static/B1_lyrical.mp3","Prolific",3,2,2,7,8,"The Four Owls","Old Earth",NA,NA
103,"D","lyrical","2","B","static/B2_lyrical.mp3","Prolific",1,1,2,1,3,"Aesop Rock","Molecules",NA,NA
103,"D","lyrical","3","B","static/B3_lyrical.mp3","Prolific",3,2,1,6,6,"Atmosphere","Just for show",NA,NA
103,"D","instrumental","1","A","static/A1_instrumental.mp3","Prolific",1,7,6,1,5,"Sa-Roc","Starseed",NA,NA
103,"D","instrumental","2","A","static/A2_instrumental.mp3","Prolific",1,4,2,2,3,"Johnie Bee ft. Rasco","In My Prime",NA,NA
103,"D","instrumental","3","A","static/A3_instrumental.mp3","Prolific",6,3,2,4,3,"Evidence","Throw It All Away",NA,NA
104,"D","lyrical","1","B","static/B1_lyrical.mp3","Prolific",4,6,7,3,8,"The Four Owls","Old Earth",NA,NA
104,"D","lyrical","2","B","static/B2_lyrical.mp3","Prolific",1,3,3,2,8,"Aesop Rock","Molecules",NA,NA
104,"D","lyrical","3","B","static/B3_lyrical.mp3","Prolific",2,5,4,2,3,"Atmosphere","Just for show",NA,NA
104,"D","instrumental","1","A","static/A1_instrumental.mp3","Prolific",2,8,8,2,2,"Sa-Roc","Starseed",NA,NA
104,"D","instrumental","2","A","static/A2_instrumental.mp3","Prolific",2,3,6,1,2,"Johnie Bee ft. Rasco","In My Prime",NA,NA
104,"D","instrumental","3","A","static/A3_instrumental.mp3","Prolific",2,7,7,1,1,"Evidence","Throw It All Away",NA,NA
105,"D","lyrical","1","B","static/B1_lyrical.mp3","Prolific",1,1,1,7,10,"The Four Owls","Old Earth",NA,NA
105,"D","lyrical","2","B","static/B2_lyrical.mp3","Prolific",1,1,1,5,6,"Aesop Rock","Molecules",NA,NA
105,"D","lyrical","3","B","static/B3_lyrical.mp3","Prolific",1,1,1,2,8,"Atmosphere","Just for show",NA,NA
105,"D","instrumental","1","A","static/A1_instrumental.mp3","Prolific",1,1,1,5,6,"Sa-Roc","Starseed",NA,NA
105,"D","instrumental","2","A","static/A2_instrumental.mp3","Prolific",1,1,1,5,7,"Johnie Bee ft. Rasco","In My Prime",NA,NA
105,"D","instrumental","3","A","static/A3_instrumental.mp3","Prolific",1,1,1,4,4,"Evidence","Throw It All Away",NA,NA
106,"D","lyrical","1","B","static/B1_lyrical.mp3","Prolific",1,1,1,10,8,"The Four Owls","Old Earth",NA,NA
106,"D","lyrical","2","B","static/B2_lyrical.mp3","Prolific",1,1,1,5,8,"Aesop Rock","Molecules",NA,NA
106,"D","lyrical","3","B","static/B3_lyrical.mp3","Prolific",1,1,1,4,7,"Atmosphere","Just for show",NA,NA
106,"D","instrumental","1","A","static/A1_instrumental.mp3","Prolific",1,1,1,3,6,"Sa-Roc","Starseed",NA,NA
106,"D","instrumental","2","A","static/A2_instrumental.mp3","Prolific",1,4,4,2,5,"Johnie Bee ft. Rasco","In My Prime",NA,NA
106,"D","instrumental","3","A","static/A3_instrumental.mp3","Prolific",1,3,2,2,3,"Evidence","Throw It All Away",NA,NA
107,"D","lyrical","1","B","static/B1_lyrical.mp3","Prolific",10,7,8,1,5,"The Four Owls","Old Earth",NA,NA
107,"D","lyrical","2","B","static/B2_lyrical.mp3","Prolific",1,3,3,1,10,"Aesop Rock","Molecules",NA,NA
107,"D","lyrical","3","B","static/B3_lyrical.mp3","Prolific",2,4,4,1,6,"Atmosphere","Just for show",NA,NA
107,"D","instrumental","1","A","static/A1_instrumental.mp3","Prolific",4,4,4,1,6,"Sa-Roc","Starseed",NA,NA
107,"D","instrumental","2","A","static/A2_instrumental.mp3","Prolific",1,1,1,1,7,"Johnie Bee ft. Rasco","In My Prime",NA,NA
107,"D","instrumental","3","A","static/A3_instrumental.mp3","Prolific",1,5,5,1,3,"Evidence","Throw It All Away",NA,NA
108,"D","lyrical","1","B","static/B1_lyrical.mp3","Prolific",1,1,1,4,7,"The Four Owls","Old Earth","",""
108,"D","lyrical","2","B","static/B2_lyrical.mp3","Prolific",NA,NA,NA,NA,NA,"Aesop Rock","Molecules","Don't know","Don't know"
108,"D","lyrical","3","B","static/B3_lyrical.mp3","Prolific",1,1,1,2,7,"Atmosphere","Just for show","Don't know","Don't know"
108,"D","instrumental","1","A","static/A1_instrumental.mp3","Prolific",1,1,1,3,7,"Sa-Roc","Starseed","Don't know","Don't know"
108,"D","instrumental","2","A","static/A2_instrumental.mp3","Prolific",1,1,1,2,8,"Johnie Bee ft. Rasco","In My Prime","Don't know","Don't know"
