"subject","list","music","song_number","music_set","snippet_file","Pool","familiarity","preference","pleasantness","offensiveness","distraction","actual_artist","actual_song_name","artist_name","song_name"
67,"D","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,4,5,2,8,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price Tag"
67,"D","lyrical","2","B","static/B2_lyrical.mp3","University pool",1,10,9,2,7,"Iggy Azalea (ft. Charli XCX)","Fancy","","fancy"
67,"D","lyrical","3","B","static/B3_lyrical.mp3","University pool",1,9,9,2,5,"Outkast","Ms. Jackson","","Sorry Miss Jackson"
67,"D","instrumental","1","A","static/A1_instrumental.mp3","University pool",1,9,7,2,4,"Eminem","The way I am","",""
67,"D","instrumental","2","A","static/A2_instrumental.mp3","University pool",1,8,7,2,3,"Post Malone","WoW","",""
67,"D","instrumental","3","A","static/A3_instrumental.mp3","University pool",2,6,7,NA,7,"Nicki Minaj (feat. Rihanna)","Fly","",""
68,"D","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,3,3,1,5,"Jessie J (feat. B.o.B)","Price tag","Jessie J feat. BOB","Price Tag"
68,"D","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,1,1,1,5,"Iggy Azalea (ft. Charli XCX)","Fancy","Iggy Azaela feat Charli XCX","Fancy"
68,"D","lyrical","3","B","static/B3_lyrical.mp3","University pool",10,8,8,1,5,"Outkast","Ms. Jackson","I Dont Know","Miss Jackson"
68,"D","instrumental","1","A","static/A1_instrumental.mp3","University pool",5,2,2,1,9,"Eminem","The way I am","",""
68,"D","instrumental","2","A","static/A2_instrumental.mp3","University pool",1,1,1,1,10,"Post Malone","WoW","",""
68,"D","instrumental","3","A","static/A3_instrumental.mp3","University pool",1,1,1,1,10,"Nicki Minaj (feat. Rihanna)","Fly","",""
69,"E","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,8,8,1,8,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price Tag"
69,"E","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,9,9,2,8,"Iggy Azalea (ft. Charli XCX)","Fancy","Charli XCX and Iggy Azalea ","Fancy"
69,"E","lyrical","3","B","static/B3_lyrical.mp3","University pool",10,7,7,3,8,"Outkast","Ms. Jackson","OutKast","Mrs Jackson"
69,"E","instrumental","1","A","static/A1_instrumental.mp3","University pool",8,5,5,1,7,"Eminem","The way I am","BeeGees","Tragedy "
69,"E","instrumental","2","A","static/A2_instrumental.mp3","University pool",10,9,9,2,7,"Post Malone","WoW","Post Malone ","WOW"
69,"E","instrumental","3","A","static/A3_instrumental.mp3","University pool",1,4,5,1,7,"Nicki Minaj (feat. Rihanna)","Fly","",""
70,"E","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,6,7,2,9,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price tag"
70,"E","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,8,8,6,9,"Iggy Azalea (ft. Charli XCX)","Fancy","Iggy Azalea","Fancy"
70,"E","lyrical","3","B","static/B3_lyrical.mp3","University pool",1,2,4,2,4,"Outkast","Ms. Jackson","",""
70,"E","instrumental","1","A","static/A1_instrumental.mp3","University pool",1,2,2,1,3,"Eminem","The way I am","",""
70,"E","instrumental","2","A","static/A2_instrumental.mp3","University pool",1,4,6,1,4,"Post Malone","WoW","",""
70,"E","instrumental","3","A","static/A3_instrumental.mp3","University pool",1,3,4,1,4,"Nicki Minaj (feat. Rihanna)","Fly","",""
71,"E","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,4,6,1,10,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price Tag"
71,"E","lyrical","2","B","static/B2_lyrical.mp3","University pool",6,2,2,1,8,"Iggy Azalea (ft. Charli XCX)","Fancy","",""
71,"E","lyrical","3","B","static/B3_lyrical.mp3","University pool",8,8,8,1,5,"Outkast","Ms. Jackson","",""
71,"E","instrumental","1","A","static/A1_instrumental.mp3","University pool",3,2,2,1,2,"Eminem","The way I am","",""
71,"E","instrumental","2","A","static/A2_instrumental.mp3","University pool",1,6,6,1,1,"Post Malone","WoW","",""
71,"E","instrumental","3","A","static/A3_instrumental.mp3","University pool",1,1,2,1,5,"Nicki Minaj (feat. Rihanna)","Fly","",""
72,"E","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,7,8,1,9,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price Tag"
72,"E","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,5,4,1,8,"Iggy Azalea (ft. Charli XCX)","Fancy","","Fancy"
72,"E","lyrical","3","B","static/B3_lyrical.mp3","University pool",8,8,8,1,5,"Outkast","Ms. Jackson","","Miss Jackson"
72,"E","instrumental","1","A","static/A1_instrumental.mp3","University pool",3,3,2,1,6,"Eminem","The way I am","",""
72,"E","instrumental","2","A","static/A2_instrumental.mp3","University pool",4,4,4,1,5,"Post Malone","WoW","",""
72,"E","instrumental","3","A","static/A3_instrumental.mp3","University pool",1,4,6,1,5,"Nicki Minaj (feat. Rihanna)","Fly","",""
73,"E","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,3,4,1,6,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Pricetag"
73,"E","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,2,1,3,8,"Iggy Azalea (ft. Charli XCX)","Fancy","Iggy Azalea","Fancy"
73,"E","lyrical","3","B","static/B3_lyrical.mp3","University pool",10,9,10,1,2,"Outkast","Ms. Jackson","Outkast","Ms Jackson"
73,"E","instrumental","1","A","static/A1_instrumental.mp3","University pool",10,8,7,7,6,"Eminem","The way I am","Eminem","I am"
73,"E","instrumental","2","A","static/A2_instrumental.mp3","University pool",10,10,10,1,1,"Post Malone","WoW","Post Malone","Wow"
73,"E","instrumental","3","A","static/A3_instrumental.mp3","University pool",2,3,2,1,9,"Nicki Minaj (feat. Rihanna)","Fly","",""
74,"E","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,10,9,2,9,"Jessie J (feat. B.o.B)","Price tag","Jessi J","Price tag"
74,"E","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,8,7,2,9,"Iggy Azalea (ft. Charli XCX)","Fancy","Iggy Azalia","Fancy"
74,"E","lyrical","3","B","static/B3_lyrical.mp3","University pool",10,10,10,1,10,"Outkast","Ms. Jackson","OutKast","Miss Jackson"
74,"E","instrumental","1","A","static/A1_instrumental.mp3","University pool",8,8,8,3,7,"Eminem","The way I am","Eminem","N/A"
74,"E","instrumental","2","A","static/A2_instrumental.mp3","University pool",10,9,9,2,9,"Post Malone","WoW","Post Malone","Wow"
74,"E","instrumental","3","A","static/A3_instrumental.mp3","University pool",8,8,8,2,8,"Nicki Minaj (feat. Rihanna)","Fly","Nicki Minaj","N/A"
75,"E","lyrical","1","B","static/B1_lyrical.mp3","University pool",9,8,9,1,10,"Jessie J (feat. B.o.B)","Price tag","Jessy J ","Price tag"
75,"E","lyrical","2","B","static/B2_lyrical.mp3","University pool",6,7,6,1,5,"Iggy Azalea (ft. Charli XCX)","Fancy","","Fancy "
75,"E","lyrical","3","B","static/B3_lyrical.mp3","University pool",8,10,9,1,10,"Outkast","Ms. Jackson","","Miss Jackson "
75,"E","instrumental","1","A","static/A1_instrumental.mp3","University pool",1,8,8,1,3,"Eminem","The way I am","",""
75,"E","instrumental","2","A","static/A2_instrumental.mp3","University pool",1,3,3,1,2,"Post Malone","WoW","",""
75,"E","instrumental","3","A","static/A3_instrumental.mp3","University pool",1,2,2,1,2,"Nicki Minaj (feat. Rihanna)","Fly","",""
76,"E","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,10,10,1,8,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price Tags"
76,"E","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,9,NA,3,10,"Iggy Azalea (ft. Charli XCX)","Fancy","Iggy Azalea","Fancy"
76,"E","lyrical","3","B","static/B3_lyrical.mp3","University pool",10,10,8,5,6,"Outkast","Ms. Jackson","","Ms. Jackson"
76,"E","instrumental","1","A","static/A1_instrumental.mp3","University pool",3,6,6,1,4,"Eminem","The way I am","",""
76,"E","instrumental","2","A","static/A2_instrumental.mp3","University pool",1,6,5,1,3,"Post Malone","WoW","",""
76,"E","instrumental","3","A","static/A3_instrumental.mp3","University pool",1,7,7,1,4,"Nicki Minaj (feat. Rihanna)","Fly","",""
77,"E","lyrical","1","B","static/B1_lyrical.mp3","University pool",9,5,3,1,9,"Jessie J (feat. B.o.B)","Price tag","Gwen Stefani ","Price Tag"
77,"E","lyrical","2","B","static/B2_lyrical.mp3","University pool",9,7,6,1,7,"Iggy Azalea (ft. Charli XCX)","Fancy","Charli XCX","Fancy"
77,"E","lyrical","3","B","static/B3_lyrical.mp3","University pool",10,8,8,1,6,"Outkast","Ms. Jackson","","Ms Jackson"
77,"E","instrumental","1","A","static/A1_instrumental.mp3","University pool",10,10,8,1,8,"Eminem","The way I am","Eminem","The way I am"
77,"E","instrumental","2","A","static/A2_instrumental.mp3","University pool",1,8,8,1,4,"Post Malone","WoW","N/A","N/A"
77,"E","instrumental","3","A","static/A3_instrumental.mp3","University pool",3,3,3,1,9,"Nicki Minaj (feat. Rihanna)","Fly","N/A","N/A"
78,"E","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,6,9,1,9,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price tag"
78,"E","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,2,2,1,10,"Iggy Azalea (ft. Charli XCX)","Fancy","Iggy ","fancy "
78,"E","lyrical","3","B","static/B3_lyrical.mp3","University pool",10,10,10,1,8,"Outkast","Ms. Jackson","outcast ","ms Jackson"
78,"E","instrumental","1","A","static/A1_instrumental.mp3","University pool",1,1,3,1,8,"Eminem","The way I am","",""
78,"E","instrumental","2","A","static/A2_instrumental.mp3","University pool",1,1,1,1,8,"Post Malone","WoW","",""
78,"E","instrumental","3","A","static/A3_instrumental.mp3","University pool",1,4,4,1,8,"Nicki Minaj (feat. Rihanna)","Fly","",""
79,"E","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,4,NA,1,10,"Jessie J (feat. B.o.B)","Price tag","Jessie j","price tag"
79,"E","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,6,6,2,9,"Iggy Azalea (ft. Charli XCX)","Fancy","iggy azalea","fancy"
79,"E","lyrical","3","B","static/B3_lyrical.mp3","University pool",7,6,5,3,7,"Outkast","Ms. Jackson","outcast","ms jackson"
79,"E","instrumental","1","A","static/A1_instrumental.mp3","University pool",5,4,2,1,3,"Eminem","The way I am","",""
79,"E","instrumental","2","A","static/A2_instrumental.mp3","University pool",10,5,5,2,4,"Post Malone","WoW","post malone?","wow "
79,"E","instrumental","3","A","static/A3_instrumental.mp3","University pool",10,8,7,2,5,"Nicki Minaj (feat. Rihanna)","Fly","nicki minaj","fly"
80,"E","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,8,9,1,8,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price Tag"
80,"E","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,8,8,2,9,"Iggy Azalea (ft. Charli XCX)","Fancy","Iggy Azalea","Fancy"
80,"E","lyrical","3","B","static/B3_lyrical.mp3","University pool",8,7,7,2,7,"Outkast","Ms. Jackson","","Ms Jackson"
80,"E","instrumental","1","A","static/A1_instrumental.mp3","University pool",7,5,5,2,6,"Eminem","The way I am","",""
80,"E","instrumental","2","A","static/A2_instrumental.mp3","University pool",8,7,7,2,6,"Post Malone","WoW","",""
80,"E","instrumental","3","A","static/A3_instrumental.mp3","University pool",9,8,8,1,7,"Nicki Minaj (feat. Rihanna)","Fly","Nicki Minaj","Fly"
81,"E","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,4,6,2,9,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price Tag"
81,"E","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,9,9,2,9,"Iggy Azalea (ft. Charli XCX)","Fancy","Iggy Azelia Charli XCX","Fancy"
81,"E","lyrical","3","B","static/B3_lyrical.mp3","University pool",10,9,10,1,10,"Outkast","Ms. Jackson","Outkast","Ms Jackson"
81,"E","instrumental","1","A","static/A1_instrumental.mp3","University pool",3,3,3,1,2,"Eminem","The way I am","",""
81,"E","instrumental","2","A","static/A2_instrumental.mp3","University pool",10,10,10,1,8,"Post Malone","WoW","Post Malone","wow"
81,"E","instrumental","3","A","static/A3_instrumental.mp3","University pool",10,9,9,3,6,"Nicki Minaj (feat. Rihanna)","Fly","G Easy","Tumblr girls"
82,"E","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,1,2,1,7,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price tag"
82,"E","lyrical","2","B","static/B2_lyrical.mp3","University pool",8,1,1,1,6,"Iggy Azalea (ft. Charli XCX)","Fancy","Iggy","Fancy"
82,"E","lyrical","3","B","static/B3_lyrical.mp3","University pool",10,10,10,4,10,"Outkast","Ms. Jackson","Outkast","Ms Jackson"
82,"E","instrumental","1","A","static/A1_instrumental.mp3","University pool",10,9,8,5,8,"Eminem","The way I am","Eminem","The way I am"
82,"E","instrumental","2","A","static/A2_instrumental.mp3","University pool",5,3,3,2,4,"Post Malone","WoW","Post Malone","Wow"
82,"E","instrumental","3","A","static/A3_instrumental.mp3","University pool",1,1,1,1,1,"Nicki Minaj (feat. Rihanna)","Fly",NA,NA
83,"E","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,7,9,1,10,"Jessie J (feat. B.o.B)","Price tag","jessie j","price tag"
83,"E","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,4,4,1,9,"Iggy Azalea (ft. Charli XCX)","Fancy","iggy azalea","fancy"
83,"E","lyrical","3","B","static/B3_lyrical.mp3","University pool",10,10,10,1,10,"Outkast","Ms. Jackson","outcast","mrs jackson"
83,"E","instrumental","1","A","static/A1_instrumental.mp3","University pool",6,5,5,1,6,"Eminem","The way I am","",""
83,"E","instrumental","2","A","static/A2_instrumental.mp3","University pool",5,5,5,1,5,"Post Malone","WoW","",""
83,"E","instrumental","3","A","static/A3_instrumental.mp3","University pool",1,2,3,1,4,"Nicki Minaj (feat. Rihanna)","Fly","",""
84,"E","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,7,8,1,7,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price tag"
84,"E","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,6,8,1,9,"Iggy Azalea (ft. Charli XCX)","Fancy","Charli","Fancy"
84,"E","lyrical","3","B","static/B3_lyrical.mp3","University pool",10,9,8,1,6,"Outkast","Ms. Jackson","","Ms Jackson"
84,"E","instrumental","1","A","static/A1_instrumental.mp3","University pool",7,5,5,1,3,"Eminem","The way I am","",""
84,"E","instrumental","2","A","static/A2_instrumental.mp3","University pool",6,1,2,1,2,"Post Malone","WoW","",""
84,"E","instrumental","3","A","static/A3_instrumental.mp3","University pool",2,6,7,1,6,"Nicki Minaj (feat. Rihanna)","Fly","",""
85,"E","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,7,7,1,6,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price Tag"
85,"E","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,6,6,2,6,"Iggy Azalea (ft. Charli XCX)","Fancy","Iggy Azalea ","Fancy"
85,"E","lyrical","3","B","static/B3_lyrical.mp3","University pool",10,10,10,1,5,"Outkast","Ms. Jackson","OutKast","Ms. Jackson"
85,"E","instrumental","1","A","static/A1_instrumental.mp3","University pool",7,7,8,1,5,"Eminem","The way I am","",""
85,"E","instrumental","2","A","static/A2_instrumental.mp3","University pool",3,5,5,1,5,"Post Malone","WoW","",""
85,"E","instrumental","3","A","static/A3_instrumental.mp3","University pool",2,4,6,1,5,"Nicki Minaj (feat. Rihanna)","Fly","",""
86,"E","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,10,10,1,8,"Jessie J (feat. B.o.B)","Price tag","Jessie J and B.o.B","Price Tag"
86,"E","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,10,10,1,9,"Iggy Azalea (ft. Charli XCX)","Fancy","Iggy Azalea ft (someone)","Fancy"
86,"E","lyrical","3","B","static/B3_lyrical.mp3","University pool",6,7,8,1,8,"Outkast","Ms. Jackson","",""
86,"E","instrumental","1","A","static/A1_instrumental.mp3","University pool",6,9,10,1,9,"Eminem","The way I am","",""
86,"E","instrumental","2","A","static/A2_instrumental.mp3","University pool",2,9,10,1,9,"Post Malone","WoW","",""
86,"E","instrumental","3","A","static/A3_instrumental.mp3","University pool",7,8,8,1,7,"Nicki Minaj (feat. Rihanna)","Fly","",""
87,"F","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,10,10,1,8,"Jessie J (feat. B.o.B)","Price tag","Jessie J ft. BOB","Price Tag"
87,"F","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,10,10,1,8,"Iggy Azalea (ft. Charli XCX)","Fancy","Iggy Azeala ft Charli XCX","Fancy"
87,"F","lyrical","3","B","static/B3_lyrical.mp3","University pool",10,10,10,1,7,"Outkast","Ms. Jackson","","Miss Jackson"
87,"F","instrumental","1","A","static/A1_instrumental.mp3","University pool",8,7,9,1,4,"Eminem","The way I am","",""
87,"F","instrumental","2","A","static/A2_instrumental.mp3","University pool",9,7,8,1,4,"Post Malone","WoW","Tyga","Taste"
87,"F","instrumental","3","A","static/A3_instrumental.mp3","University pool",8,6,7,1,4,"Nicki Minaj (feat. Rihanna)","Fly","",""
88,"F","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,8,7,1,10,"Jessie J (feat. B.o.B)","Price tag","Jessie J","price tag"
88,"F","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,10,9,1,10,"Iggy Azalea (ft. Charli XCX)","Fancy","Iggy Azela Charlie XCX","Fancy"
88,"F","lyrical","3","B","static/B3_lyrical.mp3","University pool",10,10,8,1,10,"Outkast","Ms. Jackson","Outcast","Ms Jackson"
88,"F","instrumental","1","A","static/A1_instrumental.mp3","University pool",4,2,2,1,6,"Eminem","The way I am","",""
88,"F","instrumental","2","A","static/A2_instrumental.mp3","University pool",10,10,10,1,10,"Post Malone","WoW","Post Malone","WOW"
88,"F","instrumental","3","A","static/A3_instrumental.mp3","University pool",10,9,7,1,8,"Nicki Minaj (feat. Rihanna)","Fly","",""
89,"F","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,5,4,1,9,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Money"
89,"F","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,8,7,2,7,"Iggy Azalea (ft. Charli XCX)","Fancy","Iggy Azaelia ","Fancy"
89,"F","lyrical","3","B","static/B3_lyrical.mp3","University pool",10,9,9,NA,9,"Outkast","Ms. Jackson","","Ms Jackson"
89,"F","instrumental","1","A","static/A1_instrumental.mp3","University pool",2,3,5,1,2,"Eminem","The way I am","",""
89,"F","instrumental","2","A","static/A2_instrumental.mp3","University pool",10,NA,9,2,NA,"Post Malone","WoW","Post Malone","Wow."
89,"F","instrumental","3","A","static/A3_instrumental.mp3","University pool",2,3,4,1,2,"Nicki Minaj (feat. Rihanna)","Fly","",""
90,"F","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,5,7,1,9,"Jessie J (feat. B.o.B)","Price tag","katy perry","price tag"
90,"F","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,5,7,1,9,"Iggy Azalea (ft. Charli XCX)","Fancy","iggy azalea","fancy"
90,"F","lyrical","3","B","static/B3_lyrical.mp3","University pool",10,6,8,1,9,"Outkast","Ms. Jackson","outkast","ms jackson"
90,"F","instrumental","1","A","static/A1_instrumental.mp3","University pool",2,1,1,1,4,"Eminem","The way I am","",""
90,"F","instrumental","2","A","static/A2_instrumental.mp3","University pool",4,3,4,NA,4,"Post Malone","WoW","",""
90,"F","instrumental","3","A","static/A3_instrumental.mp3","University pool",3,1,1,1,4,"Nicki Minaj (feat. Rihanna)","Fly","",""
91,"F","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,9,10,1,8,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price Tag"
91,"F","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,10,10,1,9,"Iggy Azalea (ft. Charli XCX)","Fancy","Charlie XCX and Iggy Azalea (sorry if that's spelt wrong)","Fancy"
91,"F","lyrical","3","B","static/B3_lyrical.mp3","University pool",7,8,8,2,6,"Outkast","Ms. Jackson","","I'm sorry Miss Jackson"
91,"F","instrumental","1","A","static/A1_instrumental.mp3","University pool",4,3,3,2,4,"Eminem","The way I am","",""
91,"F","instrumental","2","A","static/A2_instrumental.mp3","University pool",3,2,1,2,4,"Post Malone","WoW","",""
91,"F","instrumental","3","A","static/A3_instrumental.mp3","University pool",5,5,5,1,6,"Nicki Minaj (feat. Rihanna)","Fly","",""
92,"F","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,6,7,1,6,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price tag"
92,"F","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,5,5,2,7,"Iggy Azalea (ft. Charli XCX)","Fancy","Fancy","Iggy Azalea"
92,"F","lyrical","3","B","static/B3_lyrical.mp3","University pool",6,8,8,2,2,"Outkast","Ms. Jackson","Outcast","Miss Jackson"
92,"F","instrumental","1","A","static/A1_instrumental.mp3","University pool",8,7,8,3,2,"Eminem","The way I am","Eminem","The way I am"
92,"F","instrumental","2","A","static/A2_instrumental.mp3","University pool",2,9,9,1,1,"Post Malone","WoW","",""
92,"F","instrumental","3","A","static/A3_instrumental.mp3","University pool",6,7,10,1,1,"Nicki Minaj (feat. Rihanna)","Fly","Nicky Minaj and Rihanna","Fly"
93,"F","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,4,4,3,7,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Money"
93,"F","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,2,1,5,9,"Iggy Azalea (ft. Charli XCX)","Fancy","",""
93,"F","lyrical","3","B","static/B3_lyrical.mp3","University pool",10,8,10,1,6,"Outkast","Ms. Jackson","","Miss Jackson"
93,"F","instrumental","1","A","static/A1_instrumental.mp3","University pool",10,8,7,5,5,"Eminem","The way I am","Eminem",""
93,"F","instrumental","2","A","static/A2_instrumental.mp3","University pool",3,5,5,1,4,"Post Malone","WoW","",""
93,"F","instrumental","3","A","static/A3_instrumental.mp3","University pool",1,4,4,1,5,"Nicki Minaj (feat. Rihanna)","Fly","",""
94,"F","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,7,10,1,3,"Jessie J (feat. B.o.B)","Price tag","Jessie J ","Price tag"
94,"F","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,4,2,1,7,"Iggy Azalea (ft. Charli XCX)","Fancy","fancy ","Iggy azalea "
94,"F","lyrical","3","B","static/B3_lyrical.mp3","University pool",10,10,10,1,8,"Outkast","Ms. Jackson","Outkast ","ms Jackson "
94,"F","instrumental","1","A","static/A1_instrumental.mp3","University pool",4,2,2,1,3,"Eminem","The way I am","",""
94,"F","instrumental","2","A","static/A2_instrumental.mp3","University pool",1,3,3,1,3,"Post Malone","WoW","",""
94,"F","instrumental","3","A","static/A3_instrumental.mp3","University pool",4,3,5,1,2,"Nicki Minaj (feat. Rihanna)","Fly","",""
95,"F","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,7,8,1,10,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price tag"
95,"F","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,10,9,1,10,"Iggy Azalea (ft. Charli XCX)","Fancy","Iggy Azalea","Fancy"
95,"F","lyrical","3","B","static/B3_lyrical.mp3","University pool",10,10,10,1,10,"Outkast","Ms. Jackson","","Ms Jackson "
95,"F","instrumental","1","A","static/A1_instrumental.mp3","University pool",3,2,2,5,7,"Eminem","The way I am","",""
95,"F","instrumental","2","A","static/A2_instrumental.mp3","University pool",5,4,3,3,6,"Post Malone","WoW","",""
95,"F","instrumental","3","A","static/A3_instrumental.mp3","University pool",4,4,3,3,5,"Nicki Minaj (feat. Rihanna)","Fly","",""
96,"F","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,8,8,2,7,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price Tag"
96,"F","lyrical","2","B","static/B2_lyrical.mp3","University pool",9,7,6,2,9,"Iggy Azalea (ft. Charli XCX)","Fancy","Iggy Azela","Fancy"
96,"F","lyrical","3","B","static/B3_lyrical.mp3","University pool",9,7,9,1,9,"Outkast","Ms. Jackson","","Miss Jackson"
96,"F","instrumental","1","A","static/A1_instrumental.mp3","University pool",7,6,4,2,7,"Eminem","The way I am","",""
96,"F","instrumental","2","A","static/A2_instrumental.mp3","University pool",2,2,1,1,9,"Post Malone","WoW","",""
96,"F","instrumental","3","A","static/A3_instrumental.mp3","University pool",8,8,9,1,10,"Nicki Minaj (feat. Rihanna)","Fly","",""
97,"F","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,7,8,1,10,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price tag"
97,"F","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,7,8,1,10,"Iggy Azalea (ft. Charli XCX)","Fancy","Iggy Azaelia and Charli xcx","Fancy"
97,"F","lyrical","3","B","static/B3_lyrical.mp3","University pool",10,10,10,2,9,"Outkast","Ms. Jackson","outkast","ms jackson"
97,"F","instrumental","1","A","static/A1_instrumental.mp3","University pool",4,3,3,1,5,"Eminem","The way I am","",""
97,"F","instrumental","2","A","static/A2_instrumental.mp3","University pool",8,6,5,3,6,"Post Malone","WoW","",""
97,"F","instrumental","3","A","static/A3_instrumental.mp3","University pool",6,4,5,2,4,"Nicki Minaj (feat. Rihanna)","Fly","",""
98,"F","lyrical","1","B","static/B1_lyrical.mp3","University pool",NA,6,6,1,6,"Jessie J (feat. B.o.B)","Price tag","Jessie J","Price Tag"
98,"F","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,7,6,1,8,"Iggy Azalea (ft. Charli XCX)","Fancy","iggy Azalea","fancy"
98,"F","lyrical","3","B","static/B3_lyrical.mp3","University pool",10,10,NA,1,9,"Outkast","Ms. Jackson","","ms jackson"
98,"F","instrumental","1","A","static/A1_instrumental.mp3","University pool",8,7,7,1,3,"Eminem","The way I am","",""
98,"F","instrumental","2","A","static/A2_instrumental.mp3","University pool",4,4,3,1,2,"Post Malone","WoW","",""
98,"F","instrumental","3","A","static/A3_instrumental.mp3","University pool",1,1,1,1,1,"Nicki Minaj (feat. Rihanna)","Fly","",""
99,"F","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,10,10,1,4,"Jessie J (feat. B.o.B)","Price tag","jessie j, B.oB","price tag"
99,"F","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,7,10,1,4,"Iggy Azalea (ft. Charli XCX)","Fancy","Iggy azalea, Charli xcx","fancy"
99,"F","lyrical","3","B","static/B3_lyrical.mp3","University pool",10,10,10,1,9,"Outkast","Ms. Jackson","Outkast","ms. Jackson "
99,"F","instrumental","1","A","static/A1_instrumental.mp3","University pool",1,7,10,1,1,"Eminem","The way I am","",""
99,"F","instrumental","2","A","static/A2_instrumental.mp3","University pool",10,10,10,1,3,"Post Malone","WoW","post malone",""
99,"F","instrumental","3","A","static/A3_instrumental.mp3","University pool",10,10,10,1,10,"Nicki Minaj (feat. Rihanna)","Fly","nicki minaj, rihanna ","fly "
100,"F","lyrical","1","B","static/B1_lyrical.mp3","University pool",10,6,9,1,10,"Jessie J (feat. B.o.B)","Price tag","jessie j, B.O.B","Price Tag"
100,"F","lyrical","2","B","static/B2_lyrical.mp3","University pool",10,5,9,1,5,"Iggy Azalea (ft. Charli XCX)","Fancy","Charli XCX, Iggy Azelea","Fancy"
