subject;list;music;song_number;music_set;snippet_file;Pool;familiarity;preference;pleasantness;offensiveness;distraction;actual_artist;artist_name;accuracy_artist;actual_song_name;song_name;accuracy_song
70;C;lyrical;2;A;static/A2_lyrical.mp3;Prolific;2;5;5;1;9;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
70;C;lyrical;3;A;static/A3_lyrical.mp3;Prolific;1;5;4;1;9;Evidence;NA;0;Throw It All Away;NA;0
70;C;instrumental;1;B;static/B1_instrumental.mp3;Prolific;9;9;10;1;2;The Four Owls;NA;0;Old Earth;NA;0
70;C;instrumental;2;B;static/B2_instrumental.mp3;Prolific;1;1;1;1;9;Aesop Rock;NA;0;Molecules;NA;0
70;C;instrumental;3;B;static/B3_instrumental.mp3;Prolific;9;7;6;1;3;Atmosphere;NA;0;Just for show;NA;0
71;C;lyrical;1;A;static/A1_lyrical.mp3;Prolific;1;10;10;NA;7;Sa-Roc;NA;0;Starseed;NA;0
71;C;lyrical;2;A;static/A2_lyrical.mp3;Prolific;1;7;7;1;9;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
71;C;lyrical;3;A;static/A3_lyrical.mp3;Prolific;1;10;10;1;5;Evidence;NA;0;Throw It All Away;NA;0
71;C;instrumental;1;B;static/B1_instrumental.mp3;Prolific;1;10;10;1;2;The Four Owls;NA;0;Old Earth;NA;0
71;C;instrumental;2;B;static/B2_instrumental.mp3;Prolific;1;10;10;1;3;Aesop Rock;NA;0;Molecules;NA;0
71;C;instrumental;3;B;static/B3_instrumental.mp3;Prolific;1;10;10;1;3;Atmosphere;NA;0;Just for show;NA;0
72;C;lyrical;1;A;static/A1_lyrical.mp3;Prolific;1;1;1;2;8;Sa-Roc;nope ;0;Starseed;no idea;0
72;C;lyrical;2;A;static/A2_lyrical.mp3;Prolific;1;1;1;5;8;Johnie Bee ft. Rasco;no idea ;0;In My Prime;no idea;0
72;C;lyrical;3;A;static/A3_lyrical.mp3;Prolific;1;1;1;1;6;Evidence;;0;Throw It All Away;;0
72;C;instrumental;1;B;static/B1_instrumental.mp3;Prolific;1;3;4;1;6;The Four Owls;;0;Old Earth;;0
72;C;instrumental;2;B;static/B2_instrumental.mp3;Prolific;1;2;3;1;8;Aesop Rock;;0;Molecules;;0
72;C;instrumental;3;B;static/B3_instrumental.mp3;Prolific;1;3;3;1;7;Atmosphere;;0;Just for show;;0
73;C;lyrical;1;A;static/A1_lyrical.mp3;Prolific;10;10;10;1;3;Sa-Roc;n/a;0;Starseed;n/a;0
73;C;lyrical;2;A;static/A2_lyrical.mp3;Prolific;1;10;10;1;4;Johnie Bee ft. Rasco;n/a;0;In My Prime;n/a;0
73;C;lyrical;3;A;static/A3_lyrical.mp3;Prolific;1;8;8;1;3;Evidence;n/a;0;Throw It All Away;n/a;0
73;C;instrumental;1;B;static/B1_instrumental.mp3;Prolific;10;10;10;1;1;The Four Owls;n/a;0;Old Earth;n/a;0
73;C;instrumental;2;B;static/B2_instrumental.mp3;Prolific;1;1;1;1;3;Aesop Rock;n/a;0;Molecules;n/a;0
73;C;instrumental;3;B;static/B3_instrumental.mp3;Prolific;3;8;8;1;2;Atmosphere;n/a;0;Just for show;n/a;0
74;C;lyrical;1;A;static/A1_lyrical.mp3;Prolific;1;7;6;1;9;Sa-Roc;NA;0;Starseed;NA;0
74;C;lyrical;2;A;static/A2_lyrical.mp3;Prolific;1;3;4;1;7;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
74;C;lyrical;3;A;static/A3_lyrical.mp3;Prolific;1;6;6;1;6;Evidence;NA;0;Throw It All Away;NA;0
74;C;instrumental;1;B;static/B1_instrumental.mp3;Prolific;1;7;7;1;5;The Four Owls;NA;0;Old Earth;NA;0
74;C;instrumental;2;B;static/B2_instrumental.mp3;Prolific;1;3;3;1;9;Aesop Rock;NA;0;Molecules;NA;0
74;C;instrumental;3;B;static/B3_instrumental.mp3;Prolific;1;5;5;NA;6;Atmosphere;NA;0;Just for show;NA;0
75;C;lyrical;1;A;static/A1_lyrical.mp3;Prolific;1;2;2;1;8;Sa-Roc;NA;0;Starseed;NA;0
75;C;lyrical;2;A;static/A2_lyrical.mp3;Prolific;2;8;8;2;8;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
75;C;lyrical;3;A;static/A3_lyrical.mp3;Prolific;3;7;7;2;4;Evidence;NA;0;Throw It All Away;NA;0
75;C;instrumental;1;B;static/B1_instrumental.mp3;Prolific;4;6;6;1;4;The Four Owls;NA;0;Old Earth;NA;0
75;C;instrumental;2;B;static/B2_instrumental.mp3;Prolific;1;4;4;1;8;Aesop Rock;NA;0;Molecules;NA;0
75;C;instrumental;3;B;static/B3_instrumental.mp3;Prolific;4;7;6;2;8;Atmosphere;NA;0;Just for show;NA;0
76;C;lyrical;1;A;static/A1_lyrical.mp3;Prolific;10;7;6;2;10;Sa-Roc;NA;0;Starseed;NA;0
76;C;lyrical;2;A;static/A2_lyrical.mp3;Prolific;1;5;4;4;10;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
76;C;lyrical;3;A;static/A3_lyrical.mp3;Prolific;1;7;6;1;9;Evidence;NA;0;Throw It All Away;NA;0
76;C;instrumental;1;B;static/B1_instrumental.mp3;Prolific;10;9;9;1;7;The Four Owls;NA;0;Old Earth;NA;0
76;C;instrumental;2;B;static/B2_instrumental.mp3;Prolific;1;2;2;2;9;Aesop Rock;NA;0;Molecules;NA;0
76;C;instrumental;3;B;static/B3_instrumental.mp3;Prolific;1;6;NA;1;9;Atmosphere;NA;0;Just for show;NA;0
77;C;lyrical;1;A;static/A1_lyrical.mp3;Prolific;9;5;5;2;10;Sa-Roc;NA;0;Starseed;NA;0
77;C;lyrical;2;A;static/A2_lyrical.mp3;Prolific;1;1;1;7;10;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
77;C;lyrical;3;A;static/A3_lyrical.mp3;Prolific;1;1;2;3;8;Evidence;NA;0;Throw It All Away;NA;0
77;C;instrumental;1;B;static/B1_instrumental.mp3;Prolific;8;6;6;1;6;The Four Owls;NA;0;Old Earth;NA;0
77;C;instrumental;2;B;static/B2_instrumental.mp3;Prolific;1;5;5;1;8;Aesop Rock;NA;0;Molecules;NA;0
77;C;instrumental;3;B;static/B3_instrumental.mp3;Prolific;1;4;5;1;9;Atmosphere;NA;0;Just for show;NA;0
78;C;lyrical;1;A;static/A1_lyrical.mp3;Prolific;1;1;2;2;9;Sa-Roc;NA;0;Starseed;NA;0
78;C;lyrical;2;A;static/A2_lyrical.mp3;Prolific;1;1;1;6;9;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
78;C;lyrical;3;A;static/A3_lyrical.mp3;Prolific;1;1;2;2;5;Evidence;NA;0;Throw It All Away;NA;0
78;C;instrumental;1;B;static/B1_instrumental.mp3;Prolific;5;3;4;1;3;The Four Owls;NA;0;Old Earth;NA;0
78;C;instrumental;2;B;static/B2_instrumental.mp3;Prolific;1;4;4;1;6;Aesop Rock;NA;0;Molecules;NA;0
78;C;instrumental;3;B;static/B3_instrumental.mp3;Prolific;1;2;3;1;6;Atmosphere;NA;0;Just for show;NA;0
79;D;lyrical;1;A;static/A1_lyrical.mp3;Prolific;1;9;9;1;4;Sa-Roc;NA;0;Starseed;NA;0
79;D;lyrical;2;A;static/A2_lyrical.mp3;Prolific;1;9;5;1;4;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
79;D;lyrical;3;A;static/A3_lyrical.mp3;Prolific;1;5;5;NA;5;Evidence;NA;0;Throw It All Away;NA;0
79;D;instrumental;1;B;static/B1_instrumental.mp3;Prolific;1;6;8;1;3;The Four Owls;NA;0;Old Earth;NA;0
79;D;instrumental;2;B;static/B2_instrumental.mp3;Prolific;1;2;1;1;8;Aesop Rock;NA;0;Molecules;NA;0
79;D;instrumental;3;B;static/B3_instrumental.mp3;Prolific;1;2;2;1;8;Atmosphere;NA;0;Just for show;NA;0
80;D;lyrical;1;A;static/A1_lyrical.mp3;Prolific;8;7;6;6;9;Sa-Roc;don't know;0;Starseed;don't know;0
80;D;lyrical;2;A;static/A2_lyrical.mp3;Prolific;2;3;3;8;10;Johnie Bee ft. Rasco;don't know;0;In My Prime;don't know;0
80;D;lyrical;3;A;static/A3_lyrical.mp3;Prolific;2;3;6;3;4;Evidence;don't know;0;Throw It All Away;don't know;0
80;D;instrumental;1;B;static/B1_instrumental.mp3;Prolific;9;NA;10;1;2;The Four Owls;don't know;0;Old Earth;don't know;0
80;D;instrumental;2;B;static/B2_instrumental.mp3;Prolific;1;1;1;1;10;Aesop Rock;don't know;0;Molecules;don't know;0
80;D;instrumental;3;B;static/B3_instrumental.mp3;Prolific;4;4;3;2;8;Atmosphere;don't know;0;Just for show;don't know;0
81;D;lyrical;1;A;static/A1_lyrical.mp3;Prolific;3;4;4;1;2;Sa-Roc;NA;0;Starseed;NA;0
81;D;lyrical;2;A;static/A2_lyrical.mp3;Prolific;4;4;4;4;4;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
81;D;lyrical;3;A;static/A3_lyrical.mp3;Prolific;4;4;4;4;4;Evidence;NA;0;Throw It All Away;NA;0
81;D;instrumental;1;B;static/B1_instrumental.mp3;Prolific;4;4;4;2;2;The Four Owls;NA;0;Old Earth;NA;0
81;D;instrumental;2;B;static/B2_instrumental.mp3;Prolific;2;4;4;2;5;Aesop Rock;NA;0;Molecules;NA;0
81;D;instrumental;3;B;static/B3_instrumental.mp3;Prolific;2;2;3;2;10;Atmosphere;NA;0;Just for show;NA;0
82;D;lyrical;1;A;static/A1_lyrical.mp3;Prolific;2;1;2;4;9;Sa-Roc;NA;0;Starseed;NA;0
82;D;lyrical;2;A;static/A2_lyrical.mp3;Prolific;2;1;1;8;10;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
82;D;lyrical;3;A;static/A3_lyrical.mp3;Prolific;1;3;2;2;8;Evidence;NA;0;Throw It All Away;NA;0
82;D;instrumental;1;B;static/B1_instrumental.mp3;Prolific;3;8;7;1;7;The Four Owls;NA;0;Old Earth;NA;0
82;D;instrumental;2;B;static/B2_instrumental.mp3;Prolific;1;3;5;1;6;Aesop Rock;NA;0;Molecules;NA;0
82;D;instrumental;3;B;static/B3_instrumental.mp3;Prolific;1;3;3;1;7;Atmosphere;NA;0;Just for show;NA;0
83;D;lyrical;1;A;static/A1_lyrical.mp3;Prolific;2;8;7;2;6;Sa-Roc;Don't know;0;Starseed;Don't know;0
83;D;lyrical;2;A;static/A2_lyrical.mp3;Prolific;3;5;5;3;6;Johnie Bee ft. Rasco;Don't know;0;In My Prime;Don't know;0
83;D;lyrical;3;A;static/A3_lyrical.mp3;Prolific;2;3;3;2;4;Evidence;Don't know;0;Throw It All Away;Don't know;0
83;D;instrumental;1;B;static/B1_instrumental.mp3;Prolific;4;5;6;1;2;The Four Owls;Don't know;0;Old Earth;Don't know;0
83;D;instrumental;2;B;static/B2_instrumental.mp3;Prolific;1;3;2;1;3;Aesop Rock;Don't know;0;Molecules;Don't know;0
83;D;instrumental;3;B;static/B3_instrumental.mp3;Prolific;1;3;4;1;3;Atmosphere;Don't know;0;Just for show;Don't know;0
84;D;lyrical;1;A;static/A1_lyrical.mp3;Prolific;10;1;1;8;10;Sa-Roc;NA;0;Starseed;NA;0
84;D;lyrical;2;A;static/A2_lyrical.mp3;Prolific;1;1;1;10;10;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
84;D;lyrical;3;A;static/A3_lyrical.mp3;Prolific;1;1;1;6;9;Evidence;NA;0;Throw It All Away;NA;0
84;D;instrumental;1;B;static/B1_instrumental.mp3;Prolific;10;1;1;4;8;The Four Owls;NA;0;Old Earth;NA;0
84;D;instrumental;2;B;static/B2_instrumental.mp3;Prolific;1;1;1;6;9;Aesop Rock;NA;0;Molecules;NA;0
84;D;instrumental;3;B;static/B3_instrumental.mp3;Prolific;1;1;1;5;9;Atmosphere;NA;0;Just for show;NA;0
85;D;lyrical;1;A;static/A1_lyrical.mp3;Prolific;5;3;4;4;8;Sa-Roc;NA;0;Starseed;NA;0
85;D;lyrical;2;A;static/A2_lyrical.mp3;Prolific;3;2;2;9;9;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
85;D;lyrical;3;A;static/A3_lyrical.mp3;Prolific;2;3;3;2;6;Evidence;NA;0;Throw It All Away;NA;0
85;D;instrumental;1;B;static/B1_instrumental.mp3;Prolific;7;8;8;2;4;The Four Owls;NA;0;Old Earth;NA;0
85;D;instrumental;2;B;static/B2_instrumental.mp3;Prolific;2;2;2;2;9;Aesop Rock;NA;0;Molecules;NA;0
85;D;instrumental;3;B;static/B3_instrumental.mp3;Prolific;2;4;4;3;7;Atmosphere;NA;0;Just for show;NA;0
86;D;lyrical;1;A;static/A1_lyrical.mp3;Prolific;1;10;10;1;10;Sa-Roc;NA;0;Starseed;NA;0
86;D;lyrical;2;A;static/A2_lyrical.mp3;Prolific;1;3;3;2;8;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
86;D;lyrical;3;A;static/A3_lyrical.mp3;Prolific;1;2;2;2;9;Evidence;NA;0;Throw It All Away;NA;0
86;D;instrumental;1;B;static/B1_instrumental.mp3;Prolific;1;5;6;1;6;The Four Owls;NA;0;Old Earth;NA;0
86;D;instrumental;2;B;static/B2_instrumental.mp3;Prolific;1;2;2;1;6;Aesop Rock;NA;0;Molecules;NA;0
86;D;instrumental;3;B;static/B3_instrumental.mp3;Prolific;1;2;2;1;6;Atmosphere;NA;0;Just for show;NA;0
87;D;lyrical;1;A;static/A1_lyrical.mp3;Prolific;10;6;NA;1;NA;Sa-Roc;NA;0;Starseed;NA;0
87;D;lyrical;2;A;static/A2_lyrical.mp3;Prolific;1;5;6;1;6;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
87;D;lyrical;3;A;static/A3_lyrical.mp3;Prolific;1;5;5;1;4;Evidence;NA;0;Throw It All Away;NA;0
87;D;instrumental;1;B;static/B1_instrumental.mp3;Prolific;10;5;8;1;2;The Four Owls;NA;0;Old Earth;NA;0
87;D;instrumental;2;B;static/B2_instrumental.mp3;Prolific;1;2;4;1;2;Aesop Rock;NA;0;Molecules;NA;0
87;D;instrumental;3;B;static/B3_instrumental.mp3;Prolific;1;4;4;1;2;Atmosphere;NA;0;Just for show;NA;0
88;D;lyrical;1;A;static/A1_lyrical.mp3;Prolific;1;1;1;10;10;Sa-Roc;NA;0;Starseed;NA;0
88;D;lyrical;2;A;static/A2_lyrical.mp3;Prolific;1;7;5;1;5;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
88;D;lyrical;3;A;static/A3_lyrical.mp3;Prolific;1;5;5;3;5;Evidence;NA;0;Throw It All Away;NA;0
88;D;instrumental;1;B;static/B1_instrumental.mp3;Prolific;7;7;7;1;5;The Four Owls;NA;0;Old Earth;NA;0
88;D;instrumental;2;B;static/B2_instrumental.mp3;Prolific;1;9;9;1;7;Aesop Rock;NA;0;Molecules;NA;0
88;D;instrumental;3;B;static/B3_instrumental.mp3;Prolific;10;9;9;1;5;Atmosphere;NA;0;Just for show;NA;0
89;D;lyrical;1;A;static/A1_lyrical.mp3;Prolific;1;3;2;4;9;Sa-Roc;NA;0;Starseed;NA;0
89;D;lyrical;2;A;static/A2_lyrical.mp3;Prolific;1;2;1;10;7;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
89;D;lyrical;3;A;static/A3_lyrical.mp3;Prolific;1;4;6;1;6;Evidence;NA;0;Throw It All Away;NA;0
89;D;instrumental;1;B;static/B1_instrumental.mp3;Prolific;1;7;9;1;4;The Four Owls;NA;0;Old Earth;NA;0
89;D;instrumental;2;B;static/B2_instrumental.mp3;Prolific;1;1;1;1;5;Aesop Rock;NA;0;Molecules;NA;0
89;D;instrumental;3;B;static/B3_instrumental.mp3;Prolific;1;3;5;1;3;Atmosphere;NA;0;Just for show;NA;0
90;D;lyrical;1;A;static/A1_lyrical.mp3;Prolific;2;6;6;1;10;Sa-Roc;NA;0;Starseed;NA;0
90;D;lyrical;2;A;static/A2_lyrical.mp3;Prolific;1;6;6;1;7;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
90;D;lyrical;3;A;static/A3_lyrical.mp3;Prolific;2;7;7;1;8;Evidence;NA;0;Throw It All Away;NA;0
90;D;instrumental;1;B;static/B1_instrumental.mp3;Prolific;2;5;6;1;4;The Four Owls;NA;0;Old Earth;NA;0
90;D;instrumental;2;B;static/B2_instrumental.mp3;Prolific;1;6;5;1;5;Aesop Rock;NA;0;Molecules;NA;0
90;D;instrumental;3;B;static/B3_instrumental.mp3;Prolific;2;5;5;1;7;Atmosphere;NA;0;Just for show;NA;0
91;D;lyrical;1;A;static/A1_lyrical.mp3;Prolific;7;9;9;1;6;Sa-Roc;NA;0;Starseed;NA;0
91;D;lyrical;2;A;static/A2_lyrical.mp3;Prolific;3;8;8;1;7;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
91;D;lyrical;3;A;static/A3_lyrical.mp3;Prolific;3;8;8;1;5;Evidence;NA;0;Throw It All Away;NA;0
91;D;instrumental;1;B;static/B1_instrumental.mp3;Prolific;5;7;7;1;4;The Four Owls;NA;0;Old Earth;NA;0
91;D;instrumental;2;B;static/B2_instrumental.mp3;Prolific;1;2;2;7;2;Aesop Rock;NA;0;Molecules;NA;0
91;D;instrumental;3;B;static/B3_instrumental.mp3;Prolific;3;3;4;2;3;Atmosphere;NA;0;Just for show;NA;0
92;D;lyrical;1;A;static/A1_lyrical.mp3;Prolific;9;9;9;1;9;Sa-Roc;NA;0;Starseed;NA;0
92;D;lyrical;2;A;static/A2_lyrical.mp3;Prolific;9;8;8;1;2;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
92;D;lyrical;3;A;static/A3_lyrical.mp3;Prolific;8;8;8;1;2;Evidence;NA;0;Throw It All Away;NA;0
92;D;instrumental;1;B;static/B1_instrumental.mp3;Prolific;10;10;10;1;1;The Four Owls;NA;0;Old Earth;NA;0
92;D;instrumental;2;B;static/B2_instrumental.mp3;Prolific;2;2;2;2;9;Aesop Rock;NA;0;Molecules;NA;0
92;D;instrumental;3;B;static/B3_instrumental.mp3;Prolific;8;8;8;1;2;Atmosphere;NA;0;Just for show;NA;0
93;D;lyrical;1;A;static/A1_lyrical.mp3;Prolific;2;4;3;1;8;Sa-Roc;NA;0;Starseed;NA;0
93;D;lyrical;2;A;static/A2_lyrical.mp3;Prolific;1;6;4;1;9;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
93;D;lyrical;3;A;static/A3_lyrical.mp3;Prolific;1;8;6;1;6;Evidence;NA;0;Throw It All Away;NA;0
93;D;instrumental;1;B;static/B1_instrumental.mp3;Prolific;1;4;5;1;3;The Four Owls;NA;0;Old Earth;NA;0
93;D;instrumental;2;B;static/B2_instrumental.mp3;Prolific;1;2;1;1;6;Aesop Rock;NA;0;Molecules;NA;0
93;D;instrumental;3;B;static/B3_instrumental.mp3;Prolific;2;3;2;1;7;Atmosphere;NA;0;Just for show;NA;0
94;D;lyrical;1;A;static/A1_lyrical.mp3;Prolific;10;10;10;1;10;Sa-Roc;;0;Starseed;NA;0
94;D;lyrical;2;A;static/A2_lyrical.mp3;Prolific;8;9;9;1;10;Johnie Bee ft. Rasco;Wu Tang clan;0;In My Prime;NA;0
94;D;lyrical;3;A;static/A3_lyrical.mp3;Prolific;7;10;9;1;10;Evidence;;0;Throw It All Away;NA;0
94;D;instrumental;1;B;static/B1_instrumental.mp3;Prolific;10;10;10;1;1;The Four Owls;Diangalo;0;Old Earth;NA;0
94;D;instrumental;2;B;static/B2_instrumental.mp3;Prolific;5;6;7;1;10;Aesop Rock;;0;Molecules;NA;0
94;D;instrumental;3;B;static/B3_instrumental.mp3;Prolific;4;2;2;1;10;Atmosphere;;0;Just for show;NA;0
95;D;lyrical;1;A;static/A1_lyrical.mp3;Prolific;8;6;6;1;5;Sa-Roc;NA;0;Starseed;NA;0
95;D;lyrical;2;A;static/A2_lyrical.mp3;Prolific;2;2;3;1;4;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
95;D;lyrical;3;A;static/A3_lyrical.mp3;Prolific;3;3;2;1;5;Evidence;NA;0;Throw It All Away;NA;0
95;D;instrumental;1;B;static/B1_instrumental.mp3;Prolific;7;8;1;NA;2;The Four Owls;NA;0;Old Earth;NA;0
95;D;instrumental;2;B;static/B2_instrumental.mp3;Prolific;3;2;2;1;4;Aesop Rock;NA;0;Molecules;NA;0
95;D;instrumental;3;B;static/B3_instrumental.mp3;Prolific;7;8;8;1;4;Atmosphere;NA;0;Just for show;NA;0
96;D;lyrical;1;A;static/A1_lyrical.mp3;Prolific;1;7;4;1;6;Sa-Roc;NA;0;Starseed;NA;0
96;D;lyrical;2;A;static/A2_lyrical.mp3;Prolific;1;3;2;8;8;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
96;D;lyrical;3;A;static/A3_lyrical.mp3;Prolific;1;3;3;2;5;Evidence;NA;0;Throw It All Away;NA;0
96;D;instrumental;1;B;static/B1_instrumental.mp3;Prolific;1;6;7;1;3;The Four Owls;NA;0;Old Earth;NA;0
96;D;instrumental;2;B;static/B2_instrumental.mp3;Prolific;1;3;2;1;6;Aesop Rock;NA;0;Molecules;NA;0
96;D;instrumental;3;B;static/B3_instrumental.mp3;Prolific;4;3;3;1;4;Atmosphere;NA;0;Just for show;NA;0
97;D;lyrical;1;A;static/A1_lyrical.mp3;Prolific;9;3;3;1;9;Sa-Roc;NA;0;Starseed;NA;0
97;D;lyrical;2;A;static/A2_lyrical.mp3;Prolific;3;3;6;1;9;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
97;D;lyrical;3;A;static/A3_lyrical.mp3;Prolific;2;5;5;1;7;Evidence;NA;0;Throw It All Away;NA;0
97;D;instrumental;1;B;static/B1_instrumental.mp3;Prolific;7;7;7;1;1;The Four Owls;NA;0;Old Earth;NA;0
97;D;instrumental;2;B;static/B2_instrumental.mp3;Prolific;3;2;4;1;3;Aesop Rock;NA;0;Molecules;NA;0
97;D;instrumental;3;B;static/B3_instrumental.mp3;Prolific;8;6;6;1;4;Atmosphere;NA;0;Just for show;NA;0
98;D;lyrical;1;A;static/A1_lyrical.mp3;Prolific;1;10;10;2;8;Sa-Roc;NA;0;Starseed;NA;0
98;D;lyrical;2;A;static/A2_lyrical.mp3;Prolific;1;8;8;2;9;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
98;D;lyrical;3;A;static/A3_lyrical.mp3;Prolific;1;8;8;1;8;Evidence;NA;0;Throw It All Away;NA;0
98;D;instrumental;1;B;static/B1_instrumental.mp3;Prolific;1;4;4;1;5;The Four Owls;NA;0;Old Earth;NA;0
98;D;instrumental;2;B;static/B2_instrumental.mp3;Prolific;1;3;2;1;6;Aesop Rock;NA;0;Molecules;NA;0
98;D;instrumental;3;B;static/B3_instrumental.mp3;Prolific;1;5;6;1;6;Atmosphere;NA;0;Just for show;NA;0
99;D;lyrical;1;A;static/A1_lyrical.mp3;Prolific;9;8;7;NA;8;Sa-Roc;no;0;Starseed;no;0
99;D;lyrical;2;A;static/A2_lyrical.mp3;Prolific;6;6;5;2;8;Johnie Bee ft. Rasco;no;0;In My Prime;no;0
99;D;lyrical;3;A;static/A3_lyrical.mp3;Prolific;3;3;3;1;7;Evidence;no;0;Throw It All Away;no;0
99;D;instrumental;1;B;static/B1_instrumental.mp3;Prolific;7;7;7;1;8;The Four Owls;no;0;Old Earth;no;0
99;D;instrumental;2;B;static/B2_instrumental.mp3;Prolific;2;2;2;1;10;Aesop Rock;no;0;Molecules;no;0
99;D;instrumental;3;B;static/B3_instrumental.mp3;Prolific;5;4;4;1;9;Atmosphere;no;0;Just for show;no;0
100;D;lyrical;1;A;static/A1_lyrical.mp3;Prolific;10;10;10;1;10;Sa-Roc;NA;0;Starseed;NA;0
100;D;lyrical;2;A;static/A2_lyrical.mp3;Prolific;1;10;5;1;10;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
100;D;lyrical;3;A;static/A3_lyrical.mp3;Prolific;1;10;10;1;5;Evidence;NA;0;Throw It All Away;NA;0
100;D;instrumental;1;B;static/B1_instrumental.mp3;Prolific;10;10;10;1;1;The Four Owls;NA;0;Old Earth;NA;0
100;D;instrumental;2;B;static/B2_instrumental.mp3;Prolific;1;3;3;1;1;Aesop Rock;NA;0;Molecules;NA;0
100;D;instrumental;3;B;static/B3_instrumental.mp3;Prolific;1;1;1;1;1;Atmosphere;NA;0;Just for show;NA;0
101;D;lyrical;1;A;static/A1_lyrical.mp3;Prolific;5;6;6;1;8;Sa-Roc;NA;0;Starseed;NA;0
101;D;lyrical;2;A;static/A2_lyrical.mp3;Prolific;2;5;5;1;8;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
101;D;lyrical;3;A;static/A3_lyrical.mp3;Prolific;2;5;5;1;8;Evidence;NA;0;Throw It All Away;NA;0
101;D;instrumental;1;B;static/B1_instrumental.mp3;Prolific;1;2;2;1;7;The Four Owls;NA;0;Old Earth;NA;0
101;D;instrumental;2;B;static/B2_instrumental.mp3;Prolific;1;3;3;1;7;Aesop Rock;NA;0;Molecules;NA;0
101;D;instrumental;3;B;static/B3_instrumental.mp3;Prolific;2;5;5;1;7;Atmosphere;NA;0;Just for show;NA;0
102;D;lyrical;1;A;static/A1_lyrical.mp3;Prolific;2;5;5;5;7;Sa-Roc;No;0;Starseed;No;0
102;D;lyrical;2;A;static/A2_lyrical.mp3;Prolific;2;5;4;7;8;Johnie Bee ft. Rasco;No;0;In My Prime;No;0
102;D;lyrical;3;A;static/A3_lyrical.mp3;Prolific;2;4;4;2;5;Evidence;No;0;Throw It All Away;No;0
102;D;instrumental;1;B;static/B1_instrumental.mp3;Prolific;5;9;9;1;3;The Four Owls;No;0;Old Earth;No;0
102;D;instrumental;2;B;static/B2_instrumental.mp3;Prolific;1;1;1;3;10;Aesop Rock;No;0;Molecules;No;0
102;D;instrumental;3;B;static/B3_instrumental.mp3;Prolific;3;3;2;2;8;Atmosphere;No;0;Just for show;No;0
103;D;lyrical;1;A;static/A1_lyrical.mp3;Prolific;3;4;4;3;8;Sa-Roc;NA;0;Starseed;NA;0
103;D;lyrical;2;A;static/A2_lyrical.mp3;Prolific;4;2;2;7;7;Johnie Bee ft. Rasco;NA;0;In My Prime;NA;0
103;D;lyrical;3;A;static/A3_lyrical.mp3;Prolific;3;2;3;2;5;Evidence;NA;0;Throw It All Away;NA;0
103;D;instrumental;1;B;static/B1_instrumental.mp3;Prolific;4;5;5;1;4;The Four Owls;NA;0;Old Earth;NA;0
103;D;instrumental;2;B;static/B2_instrumental.mp3;Prolific;4;4;4;1;7;Aesop Rock;NA;0;Molecules;NA;0
103;D;instrumental;3;B;static/B3_instrumental.mp3;Prolific;4;4;4;1;6;Atmosphere;NA;0;Just for show;NA;0
104;D;lyrical;1;A;static/A1_lyrical.mp3;Prolific;3;2;2;6;8;Sa-Roc;;0;Starseed;NA;0
104;D;lyrical;2;A;static/A2_lyrical.mp3;Prolific;4;2;2;6;9;Johnie Bee ft. Rasco;ice cube?;0;In My Prime;NA;0
104;D;lyrical;3;A;static/A3_lyrical.mp3;Prolific;2;5;5;5;7;Evidence;;0;Throw It All Away;NA;0
104;D;instrumental;1;B;static/B1_instrumental.mp3;Prolific;2;1;1;8;7;The Four Owls;;0;Old Earth;NA;0
104;D;instrumental;2;B;static/B2_instrumental.mp3;Prolific;1;1;1;7;8;Aesop Rock;;0;Molecules;NA;0
104;D;instrumental;3;B;static/B3_instrumental.mp3;Prolific;2;5;6;2;7;Atmosphere;;0;Just for show;NA;0
105;E;lyrical;1;B;static/B1_lyrical.mp3;Prolific;7;7;NA;2;3;The Four Owls;NA;0;Old Earth;NA;0
