"subject","block_number","sound","list","block_time","block_time_s","block_time_m","block_start"
129,2,"Lyrical","D",187076.278999976,187.076278999976,3.11793798333294,58978
129,3,"Instrumental","D",172083.302999976,172.083302999976,2.8680550499996,59193
130,1,"Silence","D",287478.447999991,287.478447999991,4.79130746666652,36255
130,2,"Lyrical","D",275778.463999991,275.778463999991,4.59630773333318,36557
130,3,"Instrumental","D",233427.943999997,233.427943999997,3.89046573333328,36913
131,1,"Silence","D",165811.938999976,165.811938999976,2.76353231666627,38738
131,2,"Lyrical","D",152707.968999988,152.707968999988,2.54513281666647,38912
131,3,"Instrumental","D",154284.349999952,154.284349999952,2.57140583333254,39081
132,1,"Silence","D",217650.188000012,217.650188000012,3.62750313333353,48015
132,2,"Lyrical","D",195395.91,195.39591,3.2565985,48243
132,3,"Instrumental","D",185950.486999988,185.950486999988,3.09917478333313,48455
133,1,"Silence","D",182188.895,182.188895,3.03648158333333,52083
133,2,"Lyrical","D",154274.022,154.274022,2.5712337,52272
133,3,"Instrumental","D",134135.251,134.135251,2.23558751666667,52436
134,1,"Silence","D",248681.328000381,248.681328000381,4.14468880000636,41858
134,2,"Lyrical","D",202809.484001144,202.809484001144,3.38015806668574,42115
134,3,"Instrumental","D",183440.613000382,183.440613000382,3.05734355000636,42332
135,1,"Silence","D",256129.848999809,256.129848999809,4.26883081666349,41893
135,2,"Lyrical","D",209098.555,209.098555,3.48497591666667,42162
135,3,"Instrumental","D",203424.669999428,203.424669999428,3.39041116665713,42397
136,1,"Silence","D",355478.765000001,355.478765000001,5.92464608333334,39523
136,2,"Lyrical","D",287478.003000001,287.478003000001,4.79130005000001,39891
136,3,"Instrumental","D",277897.618,277.897618,4.63162696666667,40244
137,1,"Lyrical","E",249740.583999994,249.740583999994,4.16234306666657,42260
137,2,"Instrumental","E",211275.593999994,211.275593999994,3.5212598999999,42518
137,3,"Silence","E",208690.789999994,208.690789999994,3.47817983333323,42741
138,1,"Lyrical","E",236862.471999999,236.862471999999,3.94770786666665,43308
138,2,"Instrumental","E",198606.165,198.606165,3.31010275000001,43554
138,3,"Silence","E",193337.245,193.337245,3.22228741666666,43764
139,1,"Lyrical","E",213853.881999997,213.853881999997,3.56423136666662,47804
139,2,"Instrumental","E",207217.459999999,207.217459999999,3.45362433333331,48029
139,3,"Silence","E",191618.718,191.618718,3.1936453,48267
140,1,"Lyrical","E",220984.503999997,220.984503999997,3.68307506666662,39597
140,2,"Instrumental","E",174899.792,174.899792,2.91499653333333,39825
140,3,"Silence","E",176960.464,176.960464,2.94934106666667,40054
141,1,"Lyrical","E",226343.978000006,226.343978000006,3.77239963333343,44525
141,2,"Instrumental","E",204432.890999994,204.432890999994,3.4072148499999,44761
141,3,"Silence","E",187742.631999997,187.742631999997,3.12904386666662,44985
142,1,"Lyrical","E",170329.366999991,170.329366999991,2.83882278333318,47051
142,2,"Instrumental","E",173406.898999997,173.406898999997,2.89011498333328,47229
142,3,"Silence","E",166977.318,166.977318,2.7829553,47440
143,1,"Lyrical","E",186372.220000006,186.372220000006,3.10620366666677,51969
143,2,"Instrumental","E",168308.258999997,168.308258999997,2.80513764999995,52164
143,3,"Silence","E",151773.231000009,151.773231000009,2.52955385000015,52344
144,1,"Lyrical","E",214565.764999976,214.565764999976,3.57609608333294,40956
144,2,"Instrumental","E",195399.624,195.399624,3.2566604,41179
144,3,"Silence","E",186490.686,186.490686,3.1081781,41385
145,1,"Lyrical","E",341710.709,341.710709,5.69517848333333,48312
145,2,"Instrumental","E",305959.475,305.959475,5.09932458333333,48665
145,3,"Silence","E",264398.053,264.398053,4.40663421666666,49043
146,1,"Lyrical","E",266657.383999952,266.657383999952,4.44428973333254,54415
146,2,"Instrumental","E",198447.17,198.44717,3.30745283333333,54694
146,3,"Silence","E",205056.690999976,205.056690999976,3.41761151666627,54905
147,1,"Lyrical","E",253493.562000095,253.493562000095,4.22489270000159,35785
147,2,"Instrumental","E",211222.552000024,211.222552000024,3.52037586666706,36048
147,3,"Silence","E",205400.338000024,205.400338000024,3.42333896666706,36275
148,1,"Lyrical","E",245176.021000048,245.176021000048,4.08626701666746,40855
148,2,"Instrumental","E",213408.041000095,213.408041000095,3.55680068333492,41107
148,3,"Silence","E",201061.280000095,201.061280000095,3.35102133333492,41334
149,1,"Lyrical","E",158316.817000143,158.316817000143,2.63861361666905,43162
149,2,"Instrumental","E",161677.892000143,161.677892000143,2.69463153333572,43331
149,3,"Silence","E",143149.807000048,143.149807000048,2.38583011666746,43505
150,1,"Lyrical","E",231805.995000048,231.805995000048,3.86343325000079,47819
150,2,"Instrumental","E",201992.406000048,201.992406000048,3.36654010000079,48058
150,3,"Silence","E",185307.592999952,185.307592999952,3.08845988333254,48272
151,1,"Lyrical","E",181543.212999952,181.543212999952,3.02572021666587,50743
151,2,"Instrumental","E",155298.921999857,155.298921999857,2.58831536666428,50934
151,3,"Silence","E",138549.646999905,138.549646999905,2.30916078333174,51186
152,1,"Lyrical","E",236798.422999905,236.798422999905,3.94664038333174,55609
152,2,"Instrumental","E",212143.563999905,212.143563999905,3.53572606666508,55859
152,3,"Silence","E",189051.450999976,189.051450999976,3.15085751666627,56101
153,1,"Lyrical","E",255904.519999952,255.904519999952,4.26507533333254,56994
153,2,"Instrumental","E",227302.804999857,227.302804999857,3.78838008333095,57259
153,3,"Silence","E",228485.880999857,228.485880999857,3.80809801666428,57532
154,1,"Lyrical","E",210759.422000048,210.759422000048,3.51265703333413,59768
154,2,"Instrumental","E",191475.038000048,191.475038000048,3.19125063333413,59989
154,3,"Silence","E",192139.823,192.139823,3.20233038333333,60220
155,1,"Lyrical","E",193088.94,193.08894,3.218149,38675
155,2,"Instrumental","E",182780.555,182.780555,3.04634258333334,38876
155,3,"Silence","E",171003.8,171.0038,2.85006333333334,39071
156,1,"Lyrical","E",223665.957000048,223.665957000048,3.72776595000079,43289
156,2,"Instrumental","E",209163.638999952,209.163638999952,3.4860606499992,43520
156,3,"Silence","E",184742.799999905,184.742799999905,3.07904666666508,43741
157,1,"Lyrical","E",201952.311999999,201.952311999999,3.36587186666665,48004
157,2,"Instrumental","E",184732.379,184.732379,3.07887298333333,48217
157,3,"Silence","E",172417.466,172.417466,2.87362443333333,48418
158,1,"Lyrical","E",175076.169,175.076169,2.91793615,36089
158,2,"Instrumental","E",148895.723,148.895723,2.48159538333333,36271
158,3,"Silence","E",161167.028,161.167028,2.68611713333333,36429
159,1,"Lyrical","E",273776.786999976,273.776786999976,4.5629464499996,43691
159,2,"Instrumental","E",248932.424,248.932424,4.14887373333333,43975
159,3,"Silence","E",224425.758999964,224.425758999964,3.74042931666607,44239
160,1,"Lyrical","E",246738.132999999,246.738132999999,4.11230221666665,45721
160,2,"Instrumental","E",207284.628,207.284628,3.45474379999999,45978
160,3,"Silence","E",201184.594999999,201.184594999999,3.35307658333332,46195
161,1,"Lyrical","E",184587.359000001,184.587359000001,3.07645598333336,48194
161,2,"Instrumental","E",160550.433000003,160.550433000003,2.67584055000005,48388
161,3,"Silence","E",144665.987,144.665987,2.41109978333333,48568
162,1,"Lyrical","E",558055.940999999,558.055940999999,9.30093234999999,55255
162,2,"Instrumental","E",501997.133,501.997133,8.36661888333333,55831
162,3,"Silence","E",463096.388999999,463.096388999999,7.71827314999998,56354
163,1,"Lyrical","E",205520.757000001,205.520757000001,3.42534595000001,58884
163,2,"Instrumental","E",174130.006000001,174.130006000001,2.90216676666668,59101
163,3,"Silence","E",165526.641,165.526641,2.75877735,59285
164,1,"Lyrical","E",181386.057,181.386057,3.02310095,36276
164,2,"Instrumental","E",170406.843000006,170.406843000006,2.8401140500001,36488
164,3,"Silence","E",170504.534000009,170.504534000009,2.84174223333348,36668
165,1,"Lyrical","E",301618.561999997,301.618561999997,5.02697603333328,40850
165,2,"Instrumental","E",242053.107999994,242.053107999994,4.03421846666657,41160
165,3,"Silence","E",265426.103000003,265.426103000003,4.42376838333338,41499
166,1,"Lyrical","E",257179.727000009,257.179727000009,4.28632878333348,43716
166,2,"Instrumental","E",244793.299,244.793299,4.07988831666667,43984
166,3,"Silence","E",232443.132999997,232.443132999997,3.87405221666662,44245
167,1,"Lyrical","E",208065.752000003,208.065752000003,3.46776253333338,48146
167,2,"Instrumental","E",207949.999000003,207.949999000003,3.46583331666672,48364
167,3,"Silence","E",194004.211000003,194.004211000003,3.23340351666672,48613
168,1,"Lyrical","E",302790.272999976,302.790272999976,5.0465045499996,43679
168,2,"Instrumental","E",227851.261000012,227.851261000012,3.79752101666687,43993
168,3,"Silence","E",211573.769999988,211.573769999988,3.5262294999998,44234
169,1,"Lyrical","E",242647.146000009,242.647146000009,4.04411910000015,52282
169,2,"Instrumental","E",211889.667000006,211.889667000006,3.5314944500001,52535
169,3,"Silence","E",191886.276000006,191.886276000006,3.1981046000001,52846
170,1,"Lyrical","E",130011.271,130.011271,2.16685451666667,36502
170,2,"Instrumental","E",125924.932,125.924932,2.09874886666666,36640
170,3,"Silence","E",122759.227,122.759227,2.04598711666666,36778
171,1,"Instrumental","F",253582.653998816,253.582653998816,4.22637756664694,42337
171,2,"Silence","F",206308.770999864,206.308770999863,3.43847951666439,42603
171,3,"Lyrical","F",185594.935000311,185.594935000311,3.09324891667184,42909
172,1,"Instrumental","F",256809.017,256.809017,4.28015028333333,43130
172,2,"Silence","F",214988.309999999,214.988309999999,3.58313849999999,43397
172,3,"Lyrical","F",208103.477,208.103477,3.46839128333333,43630
173,1,"Instrumental","F",209163.978999999,209.163978999999,3.48606631666665,47928
173,2,"Silence","F",204101.146,204.101146,3.40168576666667,48146
173,3,"Lyrical","F",177865.723000002,177.865723000002,2.9644287166667,48361
174,1,"Instrumental","F",217199.878999997,217.199878999997,3.61999798333328,39457
174,2,"Silence","F",196539.398999994,196.539398999994,3.2756566499999,39685
174,3,"Lyrical","F",190340.328000003,190.340328000003,3.17233880000005,39895
175,1,"Instrumental","F",173691.636999994,173.691636999994,2.89486061666657,44602
175,2,"Silence","F",148928.751999997,148.928751999997,2.48214586666662,44784
175,3,"Lyrical","F",136185.933999997,136.185933999997,2.26976556666662,44943
176,1,"Instrumental","F",207592.035000003,207.592035000003,3.45986725000005,47177
176,2,"Silence","F",184095.875999991,184.095875999991,3.06826459999985,47397
176,3,"Lyrical","F",162091.134999994,162.091134999994,2.70151891666657,47642
177,1,"Instrumental","F",173900.613999976,173.900613999976,2.89834356666627,35948
177,2,"Silence","F",161610.390999928,161.610390999928,2.69350651666547,36138
177,3,"Lyrical","F",145209.235,145.209235,2.42015391666667,36320
178,1,"Instrumental","F",188743.469999964,188.743469999964,3.1457244999994,42907
178,2,"Silence","F",177428.568999964,177.428568999964,2.95714281666607,43103
178,3,"Lyrical","F",175500.995999964,175.500995999964,2.9250165999994,43299
179,1,"Instrumental","F",228215.566999952,228.215566999952,3.80359278333254,45816
179,2,"Silence","F",219840.317999988,219.840317999988,3.6640052999998,46054
179,3,"Lyrical","F",213119.288999988,213.119288999988,3.5519881499998,46286
180,1,"Instrumental","F",250173.022000012,250.173022000012,4.16955036666687,49862
180,2,"Silence","F",217745.381000036,217.745381000036,3.62908968333393,50126
180,3,"Lyrical","F",207447.869000024,207.447869000024,3.45746448333373,50366
181,1,"Instrumental","F",214031.590999988,214.031590999988,3.56719318333313,53489
181,2,"Silence","F",190889.505999988,190.889505999988,3.18149176666647,53714
181,3,"Lyrical","F",178877.227,178.877227,2.98128711666667,53988
182,1,"Instrumental","F",227575.697000024,227.575697000024,3.79292828333373,36079
182,2,"Silence","F",219889.999000048,219.889999000048,3.66483331666746,36316
182,3,"Lyrical","F",193065.657000071,193.065657000071,3.21776095000119,36567
183,1,"Instrumental","F",221656.106000048,221.656106000048,3.69426843333413,40813
183,2,"Silence","F",206382.842000048,206.382842000048,3.43971403333413,41045
183,3,"Lyrical","F",206070.058000048,206.070058000048,3.43450096666746,41273
184,1,"Instrumental","F",212263.331000072,212.263331000072,3.53772218333453,43177
184,2,"Silence","F",194719.216000072,194.719216000072,3.24532026666786,43398
184,3,"Lyrical","F",198402.136999976,198.402136999976,3.30670228333294,43613
185,1,"Instrumental","F",219582.011000072,219.582011000072,3.65970018333453,48195
185,2,"Silence","F",179265.790999976,179.265790999976,2.98776318333294,48422
185,3,"Lyrical","F",186411.804,186.411804,3.1068634,48630
186,1,"Instrumental","F",227800.106000072,227.800106000072,3.79666843333453,52436
186,2,"Silence","F",200818.762000072,200.818762000072,3.34697936666786,52672
186,3,"Lyrical","F",183495.868,183.495868,3.05826446666667,52887
187,1,"Instrumental","F",228255.963999952,228.255963999952,3.80426606666587,55810
187,2,"Silence","F",219033.472999952,219.033472999952,3.65055788333254,56047
187,3,"Lyrical","F",179141.481000095,179.141481000095,2.98569135000159,56363
188,1,"Instrumental","F",190303.482999982,190.303482999982,3.17172471666637,56925
188,2,"Silence","F",181706.139999976,181.706139999976,3.02843566666627,57123
188,3,"Lyrical","F",156602.667999976,156.602667999976,2.61004446666627,57320
189,1,"Instrumental","F",251950.449,251.950449,4.19917415,36246
189,2,"Silence","F",240294.803,240.294803,4.00491338333333,36508
189,3,"Lyrical","F",228566.45,228.56645,3.80944083333333,36845
190,1,"Instrumental","F",199368.361,199.368361,3.32280601666667,38643
190,2,"Silence","F",171336.679000048,171.336679000048,2.85561131666746,38850
190,3,"Lyrical","F",174094.849000072,174.094849000072,2.90158081666786,39056
191,1,"Instrumental","F",313198.382000001,313.198382000001,5.21997303333335,43519
191,2,"Silence","F",222299.471,222.299471,3.70499118333334,43841
191,3,"Lyrical","F",260034.941,260.034941,4.33391568333333,44093
192,1,"Instrumental","F",216410.077000024,216.410077000024,3.60683461666706,48463
192,2,"Silence","F",186067.287000024,186.067287000024,3.1011214500004,48689
192,3,"Lyrical","F",176001.786999976,176.001786999976,2.93336311666627,48957
193,1,"Instrumental","F",189175.875,189.175875,3.15293125,36655
193,2,"Silence","F",186493.276,186.493276,3.10822126666667,36855
193,3,"Lyrical","F",170907.715,170.907715,2.84846191666667,37054
194,1,"Instrumental","F",190640.092,190.640092,3.17733486666667,41167
194,2,"Silence","F",180594.544,180.594544,3.00990906666667,41366
194,3,"Lyrical","F",167472.507000001,167.472507000001,2.79120845000001,41559
195,1,"Instrumental","F",204307.922,204.307922,3.40513203333334,45692
195,2,"Silence","F",171420.641,171.420641,2.85701068333333,45909
195,3,"Lyrical","F",183017.228999999,183.017228999999,3.05028714999998,46101
196,1,"Instrumental","F",192797.739000001,192.797739000001,3.21329565000001,50532
196,2,"Silence","F",189085.373000001,189.085373000001,3.15142288333336,50732
196,3,"Lyrical","F",172704.145000002,172.704145000002,2.8784024166667,50935
197,1,"Instrumental","F",219012.347,219.012347,3.65020578333333,54907
197,2,"Silence","F",204336.446000036,204.336446000036,3.40560743333393,55135
197,3,"Lyrical","F",178629.721000024,178.629721000024,2.97716201666706,55352
198,1,"Instrumental","F",203507.491,203.507491,3.39179151666667,36379
198,2,"Silence","F",198152.917,198.152917,3.30254861666667,36595
198,3,"Lyrical","F",166674.699000012,166.674699000012,2.7779116500002,36897
199,1,"Instrumental","F",249711.562000006,249.711562000006,4.16185936666677,41000
199,2,"Silence","F",251840.886000009,251.840886000009,4.19734810000015,41260
199,3,"Lyrical","F",229782.004999997,229.782004999997,3.82970008333328,41569
200,1,"Instrumental","F",234289.212999988,234.289212999988,3.90482021666647,43709
200,2,"Silence","F",206588.045,206.588045,3.44313408333333,43950
200,3,"Lyrical","F",210996.414999988,210.996414999988,3.51660691666647,44183
201,1,"Instrumental","F",227595.839999994,227.595839999994,3.7932639999999,48083
201,2,"Silence","F",210934.948000006,210.934948000006,3.51558246666677,48319
201,3,"Lyrical","F",210599.809,210.599809,3.50999681666667,48543
202,1,"Instrumental","F",174274.535000024,174.274535000024,2.90457558333373,37852
202,2,"Silence","F",168604.851000048,168.604851000048,2.81008085000079,38035
202,3,"Lyrical","F",151762.912000048,151.762912000048,2.52938186666746,38302
203,1,"Instrumental","F",270398.245000012,270.398245000012,4.50663741666687,45425
203,2,"Silence","F",201002.129000036,201.002129000036,3.35003548333393,45708
203,3,"Lyrical","F",218271.771000024,218.271771000024,3.6378628500004,45921
204,1,"Instrumental","F",226802.735000006,226.802735000006,3.78004558333343,52186
204,2,"Silence","F",195919.961000006,195.919961000006,3.26533268333343,52421
204,3,"Lyrical","F",174824.527000012,174.824527000012,2.91374211666686,52662
