"subject","item","Provo_ID","list","word","word_ID","ended_on","duration","sound","Pool","log_duration"
12,12,55,"D",3,"won","response",361.95199998212,"instrumental","University pool",5.89151160629957
12,12,55,"D",4,"around","response",299.370999982115,"instrumental","University pool",5.70168360684707
12,12,55,"D",5,"half","response",254.803999988129,"instrumental","University pool",5.54049462211533
12,12,55,"D",6,"a","response",259.832999982173,"instrumental","University pool",5.56003911688665
12,12,55,"D",7,"million","response",432.920999988099,"instrumental","University pool",6.07055526329238
12,12,55,"D",8,"livres,","response",390.719999982161,"instrumental","University pool",5.96799119087668
12,12,55,"D",9,"a","response",487.230999994092,"instrumental","University pool",6.18873834325916
12,12,55,"D",10,"large","response",338.483999982127,"instrumental","University pool",5.82447682382641
12,12,55,"D",11,"fortune,","response",340.50499998813,"instrumental","University pool",5.83042980973471
12,12,55,"D",12,"which","response",326.193999988027,"instrumental","University pool",5.7874922963575
12,12,55,"D",13,"he","response",320.830999988131,"instrumental","University pool",5.77091450470312
12,12,55,"D",14,"then","response",267.393999988097,"instrumental","University pool",5.58872322607689
12,12,55,"D",15,"made","response",288.034999982105,"instrumental","University pool",5.66308200046769
12,12,55,"D",16,"even","response",300.035999988089,"instrumental","University pool",5.70390246741708
12,12,55,"D",17,"larger","response",295.071999988053,"instrumental","University pool",5.68721939431624
12,12,55,"D",18,"in","response",323.102999982075,"instrumental","University pool",5.77797115778294
12,12,55,"D",19,"a","response",285.669999988051,"instrumental","University pool",5.6548372984312
12,12,55,"D",20,"series","response",273.371999994037,"instrumental","University pool",5.610833504978
12,12,55,"D",21,"of","response",366.100999988033,"instrumental","University pool",5.9029092515839
12,12,55,"D",22,"canny","response",310.639999988023,"instrumental","University pool",5.73863468538486
12,12,55,"D",23,"investments.","response",297.870999988052,"instrumental","University pool",5.6966605068371
12,12,55,"D",24,"Soon","response",373.797999988077,"instrumental","University pool",5.92371554452046
12,12,55,"D",25,"Voltaire","response",390.441999982111,"instrumental","University pool",5.96727943067381
12,12,55,"D",26,"was","response",342.403999982169,"instrumental","University pool",5.83599132639026
12,12,55,"D",27,"a","response",328.316999982111,"instrumental","University pool",5.79397960501922
12,12,55,"D",28,"very","response",322.59399998805,"instrumental","University pool",5.77639456659704
12,12,55,"D",29,"rich","response",325.284999988042,"instrumental","University pool",5.78470172109749
12,12,55,"D",30,"man,","response",335.83299998811,"instrumental","University pool",5.816614012561
12,12,55,"D",31,"rich","response",337.657999988063,"instrumental","University pool",5.82203354887822
12,12,55,"D",32,"enough","response",315.785999988089,"instrumental","University pool",5.75506476894553
12,12,55,"D",33,"to","response",350.059999988065,"instrumental","University pool",5.8581045683286
12,12,55,"D",34,"become","response",207.408999988111,"instrumental","University pool",5.33469268920354
12,12,55,"D",35,"a","response",206.954000000027,"instrumental","University pool",5.33249654634826
12,12,55,"D",36,"moneylender","response",261.925999988103,"instrumental","University pool",5.56806202107312
12,12,55,"D",37,"to","response",355.21899998805,"instrumental","University pool",5.87273450064477
12,12,55,"D",38,"the","response",244.282999994,"instrumental","University pool",5.49832738924399
12,12,55,"D",39,"powerful","response",386.082999982173,"instrumental","University pool",5.95605237221063
12,12,55,"D",40,"and","response",314.163999994053,"instrumental","University pool",5.74991514253544
12,12,55,"D",41,"famous,","response",293.425999988103,"instrumental","University pool",5.68162547796574
12,12,55,"D",42,"rich","response",305.524999988033,"instrumental","University pool",5.72203160828489
12,12,55,"D",43,"enough","response",260.408999994048,"instrumental","University pool",5.56225347192628
12,12,55,"D",44,"that","response",457.536999976146,"instrumental","University pool",6.12585775571023
12,12,55,"D",45,"he","response",247.150999994017,"instrumental","University pool",5.50999948584641
12,12,55,"D",46,"no","response",244.761999994051,"instrumental","University pool",5.50028630980646
12,12,55,"D",47,"longer","response",290.795000000042,"instrumental","University pool",5.67261855156396
12,12,55,"D",48,"had","response",270.720999988029,"instrumental","University pool",5.60108877022024
12,12,55,"D",49,"to","response",267.180000000051,"instrumental","University pool",5.58792258856186
12,12,55,"D",50,"stake","response",255.975999994087,"instrumental","University pool",5.54508369006166
12,12,55,"D",51,"his","response",341.192999994033,"instrumental","University pool",5.83244829956309
12,12,55,"D",52,"financial","response",278.955999994068,"instrumental","University pool",5.63105406327
12,12,55,"D",53,"well-being","response",267.726999994018,"instrumental","University pool",5.58996780458873
12,12,55,"D",54,"on","response",272.124999994063,"instrumental","University pool",5.60626151953289
12,12,55,"D",55,"that","response",228.778999994043,"instrumental","University pool",5.43275647205049
12,12,55,"D",56,"most","response",299.283999994048,"instrumental","University pool",5.701392955341
12,12,55,"D",57,"unreliable","response",238.624999994063,"instrumental","University pool",5.47489328202103
12,12,55,"D",58,"and","response",236.327999976114,"instrumental","University pool",5.46522067051254
12,12,55,"D",59,"detestable","response",266.339000000036,"instrumental","University pool",5.5847699334677
12,12,55,"D",60,"profession,","response",582.96100000001,"instrumental","University pool",6.36812028874413
12,12,55,"D",61,"writing.","response",286.868999994011,"instrumental","University pool",5.65902566554253
12,15,28,"D",1,"bill","response",450.698999988032,"instrumental","University pool",6.11079971089679
12,15,28,"D",2,"was","response",271.482999976142,"instrumental","University pool",5.60389952222442
12,15,28,"D",3,"drafted","response",483.922999976203,"instrumental","University pool",6.18192580310206
12,15,28,"D",4,"and","response",399.836999976193,"instrumental","University pool",5.99105696399775
12,15,28,"D",5,"introduced","response",319.023999976111,"instrumental","University pool",5.76526633498966
12,15,28,"D",6,"into","response",465.677999976208,"instrumental","University pool",6.14349440810846
12,15,28,"D",7,"Parliament","response",237.931999982102,"instrumental","University pool",5.47198491848643
12,15,28,"D",8,"several","response",492.07299997611,"instrumental","University pool",6.19862707942117
12,15,28,"D",9,"times","response",368.03099997621,"instrumental","University pool",5.90816717368681
12,15,28,"D",10,"but","response",360.49499997613,"instrumental","University pool",5.88747808693709
12,15,28,"D",11,"met","response",321.589999976102,"instrumental","University pool",5.77327744221969
12,15,28,"D",12,"with","response",332.14399998216,"instrumental","University pool",5.80556860976673
12,15,28,"D",13,"great","response",342.12999997614,"instrumental","University pool",5.83519078172578
12,15,28,"D",14,"opposition,","response",311.93399998208,"instrumental","University pool",5.74279162691308
12,15,28,"D",15,"mostly","response",451.25499997614,"instrumental","University pool",6.11203258986524
12,15,28,"D",16,"from","response",328.407999982126,"instrumental","University pool",5.79425673776307
12,15,28,"D",17,"farmers.","response",411.019999976153,"instrumental","University pool",6.01864187505476
12,15,28,"D",18,"Eventually,","response",442.121999982162,"instrumental","University pool",6.09158586205091
12,15,28,"D",19,"in","response",352.043999982066,"instrumental","University pool",5.86375616773531
12,15,28,"D",20,"1925,","response",489.225999982096,"instrumental","University pool",6.19282455036085
12,15,28,"D",21,"it","response",557.080999982078,"instrumental","University pool",6.32271065122542
12,15,28,"D",22,"was","response",374.246999982162,"instrumental","University pool",5.92491600718788
12,15,28,"D",23,"decided","response",446.767999982112,"instrumental","University pool",6.10203944417833
12,15,28,"D",24,"that","response",356.699999982142,"instrumental","University pool",5.87689509231478
12,15,28,"D",25,"summer","response",381.941999982111,"instrumental","University pool",5.94526876457129
12,15,28,"D",26,"time","response",349.723999982118,"instrumental","University pool",5.85714427191775
12,15,28,"D",27,"should","response",383.335999988136,"instrumental","University pool",5.94891188915578
12,15,28,"D",28,"begin","response",398.893999988097,"instrumental","University pool",5.98869571740465
12,15,28,"D",29,"on","response",342.112999982084,"instrumental","University pool",5.83514109179381
12,15,28,"D",30,"the","response",335.904999988037,"instrumental","University pool",5.8168283818544
12,15,28,"D",31,"day","response",273.7799999821,"instrumental","University pool",5.61232486410198
12,15,28,"D",32,"following","response",414.34399998805,"instrumental","University pool",6.02669654664972
12,15,28,"D",33,"the","response",309.539999988046,"instrumental","University pool",5.735087324446
12,15,28,"D",34,"third","response",449.054999982123,"instrumental","University pool",6.10714537463269
12,15,28,"D",35,"Saturday","response",430.004999982077,"instrumental","University pool",6.0637968364853
12,15,28,"D",36,"in","response",388.766999982065,"instrumental","University pool",5.96298019239472
12,15,28,"D",37,"April","response",484.538999982062,"instrumental","University pool",6.18319792341026
12,15,28,"D",38,"and","response",424.215999988024,"instrumental","University pool",6.05024275944856
12,15,28,"D",39,"close","response",390.844999982161,"instrumental","University pool",5.96831106190743
12,15,28,"D",40,"after","response",438.666999988025,"instrumental","University pool",6.08374058306798
12,15,28,"D",41,"the","response",396.523999988101,"instrumental","University pool",5.98273656884735
12,15,28,"D",42,"first","response",612.652999982121,"instrumental","University pool",6.41779870711426
12,15,28,"D",43,"Saturday","response",515.446999988053,"instrumental","University pool",6.24503448534513
12,15,28,"D",44,"in","response",350.146999988123,"instrumental","University pool",5.85835306627423
12,15,28,"D",45,"October.","response",407.278999988106,"instrumental","University pool",6.00949845424856
12,3,7,"D",1,"didn't","response",498.157000000007,"instrumental","University pool",6.21091528838452
12,3,7,"D",2,"know.","response",477.861000000034,"instrumental","University pool",6.16931989522339
12,3,7,"D",3,"She","response",458.35400000005,"instrumental","University pool",6.1276418113252
12,3,7,"D",4,"looked","response",327.359999999986,"instrumental","University pool",5.79106048276322
12,3,7,"D",5,"around","response",362.037999999942,"instrumental","University pool",5.89174917869209
12,3,7,"D",6,"her","response",323.271999999997,"instrumental","University pool",5.7784940741141
12,3,7,"D",7,"anxiously","response",437.876000000047,"instrumental","University pool",6.08193576527193
12,3,7,"D",8,"for","response",283.65399999998,"instrumental","University pool",5.6477551855592
12,3,7,"D",9,"some","response",319.743999999948,"instrumental","University pool",5.76752067562284
12,3,7,"D",10,"familiar","response",281.996999976109,"instrumental","University pool",5.64189643249893
12,3,7,"D",11,"landmark;","response",278.126999976113,"instrumental","University pool",5.62807784382
12,3,7,"D",12,"but","response",434.584000000032,"instrumental","University pool",6.0743892516822
12,3,7,"D",13,"everything","response",272.596999976202,"instrumental","University pool",5.60799451397884
12,3,7,"D",14,"was","response",261.015000000014,"instrumental","University pool",5.56457787693571
12,3,7,"D",15,"strange.","response",242.315999999992,"instrumental","University pool",5.49024265948465
12,3,7,"D",16,"Between","response",448.353999976185,"instrumental","University pool",6.10558309890657
12,3,7,"D",17,"the","response",302.043999999994,"instrumental","University pool",5.71057270212655
12,3,7,"D",18,"branches","response",281.293999976129,"instrumental","University pool",5.63940038564206
12,3,7,"D",19,"of","response",310.055000000051,"instrumental","University pool",5.73674970109724
12,3,7,"D",20,"the","response",233.0629999761,"instrumental","University pool",5.45130880318147
12,3,7,"D",21,"many","response",279.134999976144,"instrumental","University pool",5.63169553567584
12,3,7,"D",22,"roads","response",235.621000000043,"instrumental","University pool",5.46222458193104
12,3,7,"D",23,"were","response",257.536999976146,"instrumental","University pool",5.55116339900923
12,3,7,"D",24,"green","response",310.895000000019,"instrumental","University pool",5.73945523459386
12,3,7,"D",25,"meadows","response",322.180999976117,"instrumental","University pool",5.77511349934586
12,3,7,"D",26,"and","response",204.491999976104,"instrumental","University pool",5.3205288547964
12,3,7,"D",27,"a","response",348.027000000002,"instrumental","University pool",5.85228006297172
12,3,7,"D",28,"few","response",349.691999976174,"instrumental","University pool",5.85705276698802
12,3,7,"D",29,"shrubs","response",254.979999976116,"instrumental","University pool",5.54118511061631
12,3,7,"D",30,"and","response",228.343999976176,"instrumental","University pool",5.43085326372712
12,3,7,"D",31,"trees,","response",187.1979999881,"instrumental","University pool",5.23216688016217
12,3,7,"D",32,"but","response",402.737999976147,"instrumental","University pool",5.99828622639569
12,3,7,"D",33,"she","response",281.9449999762,"instrumental","University pool",5.64171201637082
12,3,7,"D",34,"couldn't","response",214.113999976194,"instrumental","University pool",5.36650858335129
12,3,7,"D",35,"see","response",269.00099998212,"instrumental","University pool",5.59471509700058
12,3,7,"D",36,"the","response",273.748999976204,"instrumental","University pool",5.61221162806907
12,3,7,"D",37,"farm-house","response",278.461999976193,"instrumental","University pool",5.62928160472997
12,3,7,"D",38,"from","response",426.710999982082,"instrumental","University pool",6.05610696905568
12,3,7,"D",39,"which","response",241.566999976174,"instrumental","University pool",5.48714686722887
12,3,7,"D",40,"she","response",255.4379999761,"instrumental","University pool",5.542979718655
12,3,7,"D",41,"had","response",300.558999976143,"instrumental","University pool",5.7056440740581
12,3,7,"D",42,"just","response",295.744999982067,"instrumental","University pool",5.6894975964842
12,3,7,"D",43,"come,","response",291.696999982116,"instrumental","University pool",5.67571559222057
12,3,7,"D",44,"or","response",327.797999976203,"instrumental","University pool",5.79239756493725
12,3,7,"D",45,"anything","response",226.064999982133,"instrumental","University pool",5.42082256846071
12,3,7,"D",46,"she","response",256.733999982127,"instrumental","University pool",5.54804052936783
12,3,7,"D",47,"had","response",302.128999976208,"instrumental","University pool",5.71085407841042
12,3,7,"D",48,"ever","response",249.233999982127,"instrumental","University pool",5.51839221413207
12,3,7,"D",49,"seen","response",350.47999998217,"instrumental","University pool",5.85930364345477
12,3,7,"D",50,"before,","response",311.915999976103,"instrumental","University pool",5.74273392071453
12,3,7,"D",51,"except","response",354.866999982158,"instrumental","University pool",5.87174307133976
12,3,7,"D",52,"the","response",316.168999982066,"instrumental","University pool",5.75627688069681
12,3,7,"D",53,"shaggy","response",486.901999976137,"instrumental","University pool",6.18806287075084
12,3,7,"D",54,"man","response",378.559999982128,"instrumental","University pool",5.93637458074281
12,3,7,"D",55,"and","response",370.999999988126,"instrumental","University pool",5.91620206257543
12,3,7,"D",56,"Toto.","response",427.605999988038,"instrumental","University pool",6.0582022108299
12,9,40,"D",1,"in","response",335.411999988137,"instrumental","University pool",5.81535962688903
12,9,40,"D",2,"Georgia","response",385.412999988068,"instrumental","University pool",5.9543154865688
12,9,40,"D",3,"have","response",393.109999988112,"instrumental","University pool",5.97408947089365
12,9,40,"D",4,"shut","response",336.82799999998,"instrumental","University pool",5.81957241430448
12,9,40,"D",5,"down","response",315.068999988027,"instrumental","University pool",5.75279166241925
12,9,40,"D",6,"a","response",477.719000000041,"instrumental","University pool",6.16902269352172
12,9,40,"D",7,"lemonade","response",426.069999994012,"instrumental","University pool",6.05460365200521
12,9,40,"D",8,"stand","response",352.336999994004,"instrumental","University pool",5.86458810394269
12,9,40,"D",9,"run","response",289.559000000008,"instrumental","University pool",5.66835907590333
12,9,40,"D",10,"by","response",389.615999993985,"instrumental","University pool",5.96516163867149
12,9,40,"D",11,"three","response",325.458999994094,"instrumental","University pool",5.7852364936354
12,9,40,"D",12,"girls","response",352.041999994079,"instrumental","University pool",5.86375048664525
12,9,40,"D",13,"trying","response",377.341999988072,"instrumental","University pool",5.93315193799752
12,9,40,"D",14,"to","response",265.845999994082,"instrumental","University pool",5.58291719373628
12,9,40,"D",15,"save","response",238.385999994003,"instrumental","University pool",5.47389120860945
12,9,40,"D",16,"up","response",308.368999994011,"instrumental","University pool",5.73129711781065
12,9,40,"D",17,"for","response",279.475999994087,"instrumental","University pool",5.63291642126641
12,9,40,"D",18,"a","response",292.030999999959,"instrumental","University pool",5.67685996101666
12,9,40,"D",19,"trip","response",223.972999999998,"instrumental","University pool",5.41152550887573
12,9,40,"D",20,"to","response",294.641999994055,"instrumental","University pool",5.68576106003821
12,9,40,"D",21,"a","response",266.616999994032,"instrumental","University pool",5.58581317163075
12,9,40,"D",22,"water","response",367.024999994086,"instrumental","University pool",5.90542996560941
12,9,40,"D",23,"park,","response",343.582999999984,"instrumental","University pool",5.83942871275103
12,9,40,"D",24,"saying","response",385.609000000055,"instrumental","University pool",5.95482390271312
12,9,40,"D",25,"they","response",265.282000000007,"instrumental","University pool",5.5807934111224
12,9,40,"D",26,"didn't","response",229.949000000022,"instrumental","University pool",5.4378575452051
12,9,40,"D",27,"have","response",268.5,"instrumental","University pool",5.59285091394892
12,9,40,"D",28,"a","response",233.167999999947,"instrumental","University pool",5.45175922379111
12,9,40,"D",29,"business","response",271.102999994066,"instrumental","University pool",5.6024988224488
12,9,40,"D",30,"license","response",267.516999976127,"instrumental","University pool",5.58918311562939
12,9,40,"D",31,"or","response",232.404999994091,"instrumental","University pool",5.44848153935084
12,9,40,"D",32,"the","response",286.05700000003,"instrumental","University pool",5.65619109166151
12,9,40,"D",33,"required","response",234.042000000016,"instrumental","University pool",5.45550058643136
12,9,40,"D",34,"permits.","response",480.018999994034,"instrumental","University pool",6.17382568643944
12,9,40,"D",35,"Morningstar","response",332.658000000054,"instrumental","University pool",5.80711493519995
12,9,40,"D",36,"says","response",302.188999976148,"instrumental","University pool",5.71105264936195
12,9,40,"D",37,"police","response",665.925999982166,"instrumental","University pool",6.5011785532292
12,9,40,"D",38,"also","response",310.037999999942,"instrumental","University pool",5.73669487061177
12,9,40,"D",39,"didn't","response",249.331000000006,"instrumental","University pool",5.51878133097383
12,9,40,"D",40,"know","response",254.587999999989,"instrumental","University pool",5.53964655225521
12,9,40,"D",41,"how","response",275.925999999978,"instrumental","University pool",5.62013271382553
12,9,40,"D",42,"the","response",432.451000000001,"instrumental","University pool",6.06946902515591
12,9,40,"D",43,"lemonade","response",622.192000000039,"instrumental","University pool",6.43324872677888
12,9,40,"D",44,"was","response",468.753999999957,"instrumental","University pool",6.15007811058145
12,9,40,"D",45,"made.","response",401.346999976202,"instrumental","University pool",5.99482638971771
13,7,15,"D",1,"Anderson,","response",416.09500000038,"silence","University pool",6.03091359957539
13,7,15,"D",2,"considered","response",494.636000000377,"silence","University pool",6.20382213852907
13,7,15,"D",3,"a","response",370.635999998893,"silence","University pool",5.91522044890385
13,7,15,"D",4,"key","response",195.202999999252,"silence","University pool",5.27404004270952
13,7,15,"D",5,"witness","response",411.328999998892,"silence","University pool",6.01939338089301
13,7,15,"D",6,"by","response",330.634999999253,"silence","University pool",5.8010150478996
13,7,15,"D",7,"the","response",309.238999999245,"silence","University pool",5.73411444071029
13,7,15,"D",8,"prosecution,","response",368.572999999247,"silence","University pool",5.90963879241511
13,7,15,"D",9,"vowed","response",1057.35899999927,"silence","University pool",6.96352956869673
13,7,15,"D",10,"he","response",622.533999999636,"silence","University pool",6.43379824532064
13,7,15,"D",11,"wouldn't","response",493.43399999963,"silence","University pool",6.20138911132716
13,7,15,"D",12,"testify","response",345.258000000002,"silence","University pool",5.84429196363572
13,7,15,"D",13,"when","response",379.257000000012,"silence","University pool",5.93821407554021
13,7,15,"D",14,"served","response",356.040999999619,"silence","University pool",5.8750458927589
13,7,15,"D",15,"a","response",333.31700000001,"silence","University pool",5.80909398911352
13,7,15,"D",16,"subpoena","response",343.181000000361,"silence","University pool",5.838258004777
13,7,15,"D",17,"last","response",673.307000000379,"silence","University pool",6.51220139205204
13,7,15,"D",18,"week.","response",397.908000000374,"silence","University pool",5.98622082278587
13,7,15,"D",19,"His","response",829.967000000383,"silence","University pool",6.72138594096455
13,7,15,"D",20,"lawyers","response",476.716000000364,"silence","University pool",6.16692092573471
13,7,15,"D",21,"said","response",425.40200000038,"silence","University pool",6.05303460421343
13,7,15,"D",22,"he","response",400.265999999625,"silence","University pool",5.99212932609252
13,7,15,"D",23,"was","response",383.331999998889,"silence","University pool",5.94890145441937
13,7,15,"D",24,"prepared","response",471.183999999252,"silence","University pool",6.15524867590189
13,7,15,"D",25,"for","response",379.898999999627,"silence","University pool",5.93990542791748
13,7,15,"D",26,"a","response",364.633999999263,"silence","University pool",5.89889411077463
13,7,15,"D",27,"third","response",413.921999999264,"silence","University pool",6.02567755027583
13,7,15,"D",28,"prison","response",381.287999999622,"silence","University pool",5.94355499508484
13,7,15,"D",29,"stay","response",397.755999999994,"silence","University pool",5.9858387519564
13,7,15,"D",30,"to","response",486.095999999263,"silence","University pool",6.18640613525652
13,7,15,"D",31,"maintain","response",473.913999999641,"silence","University pool",6.16102587063391
13,7,15,"D",32,"his","response",374.559000000008,"silence","University pool",5.92574933393983
13,7,15,"D",33,"silence.","response",511.32799999963,"silence","University pool",6.23701126295625
13,7,15,"D",34,"Anderson","response",994.746000000014,"silence","University pool",6.90248742818814
13,7,15,"D",35,"was","response",522.608999999997,"silence","University pool",6.2588335745226
13,7,15,"D",36,"released","response",485.282999999996,"silence","University pool",6.18473222591918
13,7,15,"D",37,"July","response",369.282000000385,"silence","University pool",5.9115605798106
13,7,15,"D",38,"20","response",410.031000000366,"silence","University pool",6.01623276659707
13,7,15,"D",39,"after","response",481.347000000358,"silence","University pool",6.17658842373412
13,7,15,"D",40,"a","response",421.874999998894,"silence","University pool",6.04470906162417
13,7,15,"D",41,"two-week","response",420.690999998886,"silence","University pool",6.04189859744843
13,7,15,"D",42,"stay","response",515.284999998868,"silence","University pool",6.24472014565156
13,7,15,"D",43,"for","response",389.988999998895,"silence","University pool",5.96611853359488
13,7,15,"D",44,"previously","response",502.274000000383,"silence","University pool",6.21914578752179
13,7,15,"D",45,"declining","response",465.24299999926,"silence","University pool",6.14255984973321
13,7,15,"D",46,"to","response",357.938999999256,"silence","University pool",5.88036258081896
13,7,15,"D",47,"testify","response",407.313999999635,"silence","University pool",6.009584386761
13,7,15,"D",48,"before","response",406.657999999268,"silence","University pool",6.00797253735489
13,7,15,"D",49,"a","response",461.949999999633,"silence","University pool",6.13545666011596
13,7,15,"D",50,"different","response",403.320999999618,"silence","University pool",5.9997327709418
13,7,15,"D",51,"grand","response",378.521999999997,"silence","University pool",5.93627419536272
13,7,15,"D",52,"jury.","response",451.271000000008,"silence","University pool",6.1120680459604
13,10,48,"D",1,"in","response",373.833000000363,"silence","University pool",5.92380917362977
13,10,48,"D",2,"the","response",350.598000000376,"silence","University pool",5.85964026796538
13,10,48,"D",3,"United","response",471.937000000384,"silence","University pool",6.15684550210157
13,10,48,"D",4,"States,","response",468.695000000385,"silence","University pool",6.14995223706802
13,10,48,"D",5,"Colombian","response",545.264000000374,"silence","University pool",6.30127008104807
13,10,48,"D",6,"legislation","response",643.447000000364,"silence","University pool",6.46683966156244
13,10,48,"D",7,"requires","response",809.315999998886,"silence","University pool",6.69618944647661
13,10,48,"D",8,"travelers","response",488.699999998877,"silence","University pool",6.19174880427381
13,10,48,"D",9,"entering","response",380.628999999259,"silence","University pool",5.94182514743819
13,10,48,"D",10,"the","response",373.236999999266,"silence","University pool",5.92221360660784
13,10,48,"D",11,"country","response",406.266000000003,"silence","University pool",6.00700811748379
13,10,48,"D",12,"to","response",381.294999999634,"silence","University pool",5.94357335374223
13,10,48,"D",13,"declare","response",381.874999999622,"silence","University pool",5.94509332992487
13,10,48,"D",14,"cash","response",398.663999999641,"silence","University pool",5.98811895685598
13,10,48,"D",15,"in","response",414.613999999623,"silence","University pool",6.0273479669174
13,10,48,"D",16,"excess","response",397.970999999641,"silence","University pool",5.98637913830719
13,10,48,"D",17,"of","response",477.986000000004,"silence","University pool",6.16958144335961
13,10,48,"D",18,"ten","response",466.543999999994,"silence","University pool",6.14535233523938
13,10,48,"D",19,"thousand","response",471.284000000014,"silence","University pool",6.15546088470078
13,10,48,"D",20,"dollars.","response",523.956000000384,"silence","University pool",6.26140771133049
13,10,48,"D",21,"Concealing","response",1230.80799999964,"silence","University pool",7.11542614326398
13,10,48,"D",22,"more","response",389.269000000379,"silence","University pool",5.96427062134142
13,10,48,"D",23,"than","response",325.447000000364,"silence","University pool",5.78519962197119
13,10,48,"D",24,"that","response",303.931999998895,"silence","University pool",5.71680399217101
13,10,48,"D",25,"amount","response",307.290999998891,"silence","University pool",5.72779518136259
13,10,48,"D",26,"to","response",542.653999998874,"silence","University pool",6.29647191609654
13,10,48,"D",27,"transport","response",504.637999998871,"silence","University pool",6.22384134054328
13,10,48,"D",28,"it","response",355.933999999252,"silence","University pool",5.87474532040405
13,10,48,"D",29,"into","response",405.288999999262,"silence","University pool",6.0046003928743
13,10,48,"D",30,"or","response",324.489999999641,"silence","University pool",5.78225471902721
13,10,48,"D",31,"out","response",479.371999999246,"silence","University pool",6.17247691395174
13,10,48,"D",32,"of","response",371.961999999243,"silence","University pool",5.91879169851576
13,10,48,"D",33,"the","response",340.661999999633,"silence","University pool",5.8308907833705
13,10,48,"D",34,"country","response",374.57899999962,"silence","University pool",5.92580272864045
13,10,48,"D",35,"is","response",367.189000000013,"silence","University pool",5.90587670187065
13,10,48,"D",36,"a","response",343.885999999999,"silence","University pool",5.84031020710098
13,10,48,"D",37,"crime","response",434.065999999613,"silence","University pool",6.0731965962702
13,10,48,"D",38,"punishable","response",408.589999999269,"silence","University pool",6.01271220826922
13,10,48,"D",39,"by","response",351.392999999633,"silence","University pool",5.86190525523481
13,10,48,"D",40,"up","response",328.633000000002,"silence","University pool",5.79494162661072
13,10,48,"D",41,"to","response",331.272000000376,"silence","University pool",5.80293979019052
13,10,48,"D",42,"five","response",366.067999999999,"silence","University pool",5.90281910849383
13,10,48,"D",43,"years","response",374.58500000037,"silence","University pool",5.92581874649702
13,10,48,"D",44,"in","response",367.23900000038,"silence","University pool",5.9060128622579
13,10,48,"D",45,"prison","response",335.92699999889,"silence","University pool",5.81689387445035
13,10,48,"D",46,"in","response",338.00800000038,"silence","University pool",5.8230695638431
13,10,48,"D",47,"the","response",323.972000000358,"silence","University pool",5.78065709230595
13,10,48,"D",48,"United","response",334.798999999999,"silence","University pool",5.81353035175303
13,10,48,"D",49,"States.","response",376.607999998872,"silence","University pool",5.93120485869226
13,13,51,"D",1,"industry","response",423.338000000367,"silence","University pool",6.04817091434668
13,13,51,"D",2,"may","response",381.988000000361,"silence","University pool",5.94538919450154
13,13,51,"D",3,"not","response",333.899999998888,"silence","University pool",5.81084154694628
13,13,51,"D",4,"know","response",359.841999998869,"silence","University pool",5.88566504621821
13,13,51,"D",5,"it,","response",385.33500000037,"silence","University pool",5.95411308581534
13,13,51,"D",6,"but","response",337.265999998868,"silence","University pool",5.82087193650918
13,13,51,"D",7,"debate","response",299.427999998879,"silence","University pool",5.70187398798311
13,13,51,"D",8,"in","response",334.611999998888,"silence","University pool",5.81297165162418
13,13,51,"D",9,"Congress","response",376.665999998891,"silence","University pool",5.93135885312226
13,13,51,"D",10,"over","response",409.360999998869,"silence","University pool",6.01459740732869
13,13,51,"D",11,"reforming","response",336.572999999626,"silence","University pool",5.81881506463454
13,13,51,"D",12,"the","response",354.502999999619,"silence","University pool",5.87071680855871
13,13,51,"D",13,"federal","response",387.982999999251,"silence","University pool",5.96096152422847
13,13,51,"D",14,"government's","response",460.013999999268,"silence","University pool",6.13125692380103
13,13,51,"D",15,"regulatory","response",425.21299999964,"silence","University pool",6.05259021984718
13,13,51,"D",16,"apparatus","response",455.95399999962,"silence","University pool",6.12239192723212
13,13,51,"D",17,"may","response",621.335999999632,"silence","University pool",6.43187199841312
13,13,51,"D",18,"profoundly","response",348.054999999615,"silence","University pool",5.85236051326243
13,13,51,"D",19,"improve","response",397.935999999987,"silence","University pool",5.98629118833395
13,13,51,"D",20,"companies'","response",421.986000000004,"silence","University pool",6.04497213813026
13,13,51,"D",21,"ability","response",372.497000000381,"silence","University pool",5.92022898409693
13,13,51,"D",22,"to","response",317.276000000013,"silence","University pool",5.75977205753119
13,13,51,"D",23,"survive.","response",351.964000000386,"silence","University pool",5.86352889764171
13,13,51,"D",24,"This","response",697.382000000012,"silence","University pool",6.54733332375649
13,13,51,"D",25,"week","response",341.446999999636,"silence","University pool",5.83319246930798
13,13,51,"D",26,"the","response",431.30199999889,"silence","University pool",6.06680854078399
13,13,51,"D",27,"Senate","response",333.933999998873,"silence","University pool",5.81094336865651
13,13,51,"D",28,"seems","response",384.151000000013,"silence","University pool",5.9510357044601
13,13,51,"D",29,"poised","response",295.899999998888,"silence","University pool",5.69002155940241
13,13,51,"D",30,"to","response",1035.96399999887,"silence","University pool",6.94308767317983
13,13,51,"D",31,"join","response",385.966999999247,"silence","University pool",5.95575187358023
13,13,51,"D",32,"the","response",369.858999999618,"silence","University pool",5.91312185192631
13,13,51,"D",33,"House","response",418.642999999254,"silence","University pool",6.03701852809803
13,13,51,"D",34,"in","response",329.224999999627,"silence","University pool",5.79674140759515
13,13,51,"D",35,"a","response",515.967999999266,"silence","University pool",6.24604474805322
