"subject","item","Provo_ID","list","accuracy","duration","sound","ended_on","response","correctResponse","Pool","item_quest"
8,11,NA,"A",1,3277.52000004763,"lyrical","response","FALSE","FALSE","University pool",1
8,11,NA,"A",1,5846.38100004767,"lyrical","response","FALSE","FALSE","University pool",2
8,8,NA,"A",1,3317.35299995227,"lyrical","response","FALSE","FALSE","University pool",1
8,8,NA,"A",1,2326.25599995232,"lyrical","response","TRUE","TRUE","University pool",2
8,2,NA,"A",1,2712.50499990466,"lyrical","response","FALSE","FALSE","University pool",1
8,2,NA,"A",1,2171.24400009541,"lyrical","response","FALSE","FALSE","University pool",2
8,14,NA,"A",1,1905.83199995232,"lyrical","response","FALSE","FALSE","University pool",1
8,14,NA,"A",1,2630.90800000005,"lyrical","response","FALSE","FALSE","University pool",2
8,6,NA,"A",1,2263.27500004764,"instrumental","response","TRUE","TRUE","University pool",1
8,6,NA,"A",1,2177.37300004764,"instrumental","response","FALSE","FALSE","University pool",2
8,12,NA,"A",1,1825.93000000005,"instrumental","response","FALSE","FALSE","University pool",1
8,12,NA,"A",0,1773.3559999523,"instrumental","response","FALSE","TRUE","University pool",2
8,3,NA,"A",1,2016.91199995228,"instrumental","response","TRUE","TRUE","University pool",1
8,3,NA,"A",1,1764.74899995234,"instrumental","response","FALSE","FALSE","University pool",2
8,9,NA,"A",1,2291.51199999999,"instrumental","response","FALSE","FALSE","University pool",1
8,9,NA,"A",1,2802.96099990467,"instrumental","response","FALSE","FALSE","University pool",2
8,15,NA,"A",1,1750.6139999046,"instrumental","response","FALSE","FALSE","University pool",1
8,15,NA,"A",1,2344.03999990458,"instrumental","response","TRUE","TRUE","University pool",2
9,7,NA,"A",1,5192.98699999962,"silence","response","FALSE","FALSE","University pool",1
9,7,NA,"A",1,9165.37099999964,"silence","response","TRUE","TRUE","University pool",2
9,13,NA,"A",1,12374.8519999996,"silence","response","FALSE","FALSE","University pool",1
9,13,NA,"A",1,9050.25399999961,"silence","response","TRUE","TRUE","University pool",2
9,10,NA,"A",1,6600.84499999962,"silence","response","TRUE","TRUE","University pool",1
9,10,NA,"A",1,5901.32699999958,"silence","response","TRUE","TRUE","University pool",2
9,1,NA,"A",1,4064.14399999962,"silence","response","TRUE","TRUE","University pool",1
9,1,NA,"A",1,5724.53399999964,"silence","response","FALSE","FALSE","University pool",2
9,4,NA,"A",1,7710.14699999965,"silence","response","FALSE","FALSE","University pool",1
9,4,NA,"A",1,4775.85599999968,"silence","response","TRUE","TRUE","University pool",2
9,5,NA,"A",1,4399.88899999962,"lyrical","response","TRUE","TRUE","University pool",1
9,5,NA,"A",1,7708.24799999967,"lyrical","response","TRUE","TRUE","University pool",2
9,11,NA,"A",1,11901.0719999996,"lyrical","response","FALSE","FALSE","University pool",1
9,11,NA,"A",0,15341.0029999997,"lyrical","response","TRUE","FALSE","University pool",2
9,8,NA,"A",1,5553.59399999958,"lyrical","response","FALSE","FALSE","University pool",1
9,8,NA,"A",1,5065.48499999964,"lyrical","response","TRUE","TRUE","University pool",2
9,14,NA,"A",1,4055.82199999958,"lyrical","response","FALSE","FALSE","University pool",1
