"subject","item","Provo_ID","list","word","word_ID","ended_on","duration","sound","Pool","new_time","log_duration"
4,15,28,"A",2,"was","response",263.180000000051,"instrumental","University pool",54423,5.57283820872219
4,15,28,"A",3,"drafted","response",276.160000000033,"instrumental","University pool",54423,5.62098040789518
4,15,28,"A",4,"and","response",245.900000000023,"instrumental","University pool",54423,5.50492494922224
4,15,28,"A",5,"introduced","response",193.060000000056,"instrumental","University pool",54423,5.26300102142076
4,15,28,"A",6,"into","response",371.5,"instrumental","University pool",54424,5.91754886415781
4,15,28,"A",7,"Parliament","response",256.859999999986,"instrumental","University pool",54424,5.54853118938486
4,15,28,"A",8,"several","response",250.959999999963,"instrumental","University pool",54424,5.52529356388227
4,15,28,"A",9,"times","response",323.199999999953,"instrumental","University pool",54425,5.7782713266468
4,15,28,"A",10,"but","response",268.140000000014,"instrumental","University pool",54425,5.59150923217347
4,15,28,"A",11,"met","response",262.099999999977,"instrumental","University pool",54425,5.56872611032927
4,15,28,"A",12,"with","response",302.219999999972,"instrumental","University pool",54425,5.71115522898552
4,15,28,"A",13,"great","response",279.560000000056,"instrumental","University pool",54426,5.63321693860913
4,15,28,"A",14,"opposition,","response",249.040000000037,"instrumental","University pool",54426,5.5176135261335
4,15,28,"A",15,"mostly","response",375.839999999967,"instrumental","University pool",54426,5.92916352091052
4,15,28,"A",16,"from","response",178.459999999963,"instrumental","University pool",54427,5.1843644864718
4,15,28,"A",17,"farmers.","response",152.160000000033,"instrumental","University pool",54427,5.02493259879729
4,15,28,"A",18,"Eventually,","response",486.479999999981,"instrumental","University pool",54427,6.18719579081182
4,15,28,"A",19,"in","response",151.719999999972,"instrumental","University pool",54427,5.02203671682051
4,15,28,"A",20,"1925,","response",413.800000000047,"instrumental","University pool",54428,6.02538276531156
4,15,28,"A",21,"it","response",301.939999999944,"instrumental","University pool",54428,5.7102283221394
4,15,28,"A",22,"was","response",247.979999999981,"instrumental","University pool",54428,5.51334809775162
4,15,28,"A",23,"decided","response",195.119999999995,"instrumental","University pool",54429,5.27361475390764
4,15,28,"A",24,"that","response",322.819999999949,"instrumental","University pool",54429,5.77709489234497
4,15,28,"A",25,"summer","response",221.160000000033,"instrumental","University pool",54429,5.39888642146988
4,15,28,"A",26,"time","response",309.079999999958,"instrumental","University pool",54430,5.73360014306525
4,15,28,"A",27,"should","response",278.780000000028,"instrumental","University pool",54430,5.63042294030184
4,15,28,"A",28,"begin","response",387.819999999949,"instrumental","University pool",54430,5.96054131445434
4,15,28,"A",29,"on","response",356.060000000056,"instrumental","University pool",54431,5.87509925597687
4,15,28,"A",30,"the","response",214.540000000037,"instrumental","University pool",54431,5.36849620116946
4,15,28,"A",31,"day","response",249.160000000033,"instrumental","University pool",54431,5.51809526038608
4,15,28,"A",32,"following","response",227.119999999995,"instrumental","University pool",54431,5.4254785121647
4,15,28,"A",33,"the","response",386.140000000014,"instrumental","University pool",54432,5.95619999800771
4,15,28,"A",34,"third","response",189,"instrumental","University pool",54432,5.24174701505964
4,15,28,"A",35,"Saturday","response",307.800000000047,"instrumental","University pool",54432,5.72945022140493
4,15,28,"A",36,"in","response",301.079999999958,"instrumental","University pool",54433,5.70737601016619
4,15,28,"A",37,"April","response",293.959999999963,"instrumental","University pool",54433,5.68344370366054
4,15,28,"A",38,"and","response",342.079999999958,"instrumental","University pool",54433,5.83504462783656
4,15,28,"A",39,"close","response",373.099999999977,"instrumental","University pool",54434,5.92184648022705
4,15,28,"A",40,"after","response",285.880000000005,"instrumental","University pool",54434,5.65557214235179
4,15,28,"A",41,"the","response",403.939999999944,"instrumental","University pool",54434,6.0012663520801
4,15,28,"A",42,"first","response",363.099999999977,"instrumental","University pool",54435,5.89467827842023
4,15,28,"A",43,"Saturday","response",361.900000000023,"instrumental","University pool",54435,5.89136793056976
4,15,28,"A",44,"in","response",321.939999999944,"instrumental","University pool",54435,5.77436519277791
4,15,28,"A",45,"October.","response",642.119999999995,"instrumental","University pool",54436,6.46477520211121
4,9,40,"A",1,"in","response",143,"instrumental","University pool",54448,4.96284463025991
4,9,40,"A",2,"Georgia","response",250.099999999977,"instrumental","University pool",54448,5.52186083788348
4,9,40,"A",3,"have","response",179.979999999981,"instrumental","University pool",54448,5.1928457336057
4,9,40,"A",4,"shut","response",236.420000000042,"instrumental","University pool",54449,5.46560988432241
4,9,40,"A",5,"down","response",192.160000000033,"instrumental","University pool",54449,5.25832835833184
4,9,40,"A",6,"a","response",250.180000000051,"instrumental","University pool",54449,5.5221806587868
4,9,40,"A",7,"lemonade","response",213,"instrumental","University pool",54449,5.36129216570943
4,9,40,"A",8,"stand","response",309.099999999977,"instrumental","University pool",54450,5.733664849138
4,9,40,"A",9,"run","response",224.040000000037,"instrumental","University pool",54450,5.4118246073418
4,9,40,"A",10,"by","response",327.040000000037,"instrumental","University pool",54450,5.7900824875754
4,9,40,"A",11,"three","response",257.099999999977,"instrumental","University pool",54450,5.54946511427175
4,9,40,"A",12,"girls","response",312.680000000051,"instrumental","University pool",54451,5.74518030335229
4,9,40,"A",13,"trying","response",266.060000000056,"instrumental","University pool",54451,5.58372184725597
4,9,40,"A",14,"to","response",236.040000000037,"instrumental","University pool",54451,5.46400128218913
4,9,40,"A",15,"save","response",200.119999999995,"instrumental","University pool",54451,5.29891718661998
4,9,40,"A",16,"up","response",312.060000000056,"instrumental","University pool",54452,5.74319547701321
4,9,40,"A",17,"for","response",249.099999999977,"instrumental","University pool",54452,5.51785442226804
4,9,40,"A",18,"a","response",220.239999999991,"instrumental","University pool",54452,5.39471786083431
4,9,40,"A",19,"trip","response",191.040000000037,"instrumental","University pool",54452,5.25248283020443
4,9,40,"A",20,"to","response",380.420000000042,"instrumental","University pool",54453,5.94127590552481
4,9,40,"A",21,"a","response",222.199999999953,"instrumental","University pool",54453,5.40357787720532
4,9,40,"A",22,"water","response",233.040000000037,"instrumental","University pool",54453,5.45121011265134
4,9,40,"A",23,"park,","response",469.920000000042,"instrumental","University pool",54454,6.1525624674504
4,9,40,"A",24,"saying","response",309,"instrumental","University pool",54454,5.73334127689775
4,9,40,"A",25,"they","response",239.599999999977,"instrumental","University pool",54454,5.4789708662412
4,9,40,"A",26,"didn't","response",242.219999999972,"instrumental","University pool",54455,5.48984640409279
4,9,40,"A",27,"have","response",189.300000000047,"instrumental","University pool",54455,5.24333305821552
4,9,40,"A",28,"a","response",185.079999999958,"instrumental","University pool",54455,5.22078816403857
4,9,40,"A",29,"business","response",297.079999999958,"instrumental","University pool",54455,5.69400146280095
4,9,40,"A",30,"license","response",259.180000000051,"instrumental","University pool",54456,5.55752280100747
4,9,40,"A",31,"or","response",323.180000000051,"instrumental","University pool",54456,5.77820944354426
4,9,40,"A",32,"the","response",276.199999999953,"instrumental","University pool",54456,5.62112524097502
4,9,40,"A",33,"required","response",238.119999999995,"instrumental","University pool",54456,5.47277474828517
4,9,40,"A",34,"permits.","response",443.199999999953,"instrumental","University pool",54457,6.09402113543297
4,9,40,"A",35,"Morningstar","response",455.540000000037,"instrumental","University pool",54457,6.1214835284318
4,9,40,"A",36,"says","response",272.680000000051,"instrumental","University pool",54458,5.60829894649477
4,9,40,"A",37,"police","response",360.079999999958,"instrumental","University pool",54458,5.88632622898456
4,9,40,"A",38,"also","response",530.560000000056,"instrumental","University pool",54459,6.27393305250698
4,9,40,"A",39,"didn't","response",697.959999999963,"instrumental","University pool",54459,6.54816179452998
4,9,40,"A",40,"know","response",470.359999999986,"instrumental","University pool",54460,6.15349835895519
4,9,40,"A",41,"how","response",287.040000000037,"instrumental","University pool",54460,5.65962157887056
4,9,40,"A",42,"the","response",530.140000000014,"instrumental","University pool",54461,6.27314112260787
4,9,40,"A",43,"lemonade","response",408.380000000005,"instrumental","University pool",54461,6.0121981134949
4,9,40,"A",44,"was","response",311.959999999963,"instrumental","University pool",54461,5.74287497446218
4,9,40,"A",45,"made.","response",444.979999999981,"instrumental","University pool",54462,6.09802933733597
4,3,7,"A",1,"didn't","response",109.119999999995,"instrumental","University pool",54474,4.69244819409511
4,3,7,"A",2,"know.","response",213.699999999953,"instrumental","University pool",54474,5.36457316232488
4,3,7,"A",3,"She","response",318.900000000023,"instrumental","University pool",54474,5.76487757401608
4,3,7,"A",4,"looked","response",372.780000000028,"instrumental","University pool",54475,5.92098843330373
4,3,7,"A",5,"around","response",263.540000000037,"instrumental","University pool",54475,5.57420515911725
4,3,7,"A",6,"her","response",203.160000000033,"instrumental","University pool",54475,5.3139938459332
4,3,7,"A",7,"anxiously","response",174.280000000028,"instrumental","University pool",54475,5.1606632012494
4,3,7,"A",8,"for","response",332.699999999953,"instrumental","University pool",54476,5.80724118302429
4,3,7,"A",9,"some","response",521.119999999995,"instrumental","University pool",54476,6.25598034152791
4,3,7,"A",10,"familiar","response",180.859999999986,"instrumental","University pool",54477,5.19772325131226
4,3,7,"A",11,"landmark;","response",266.020000000019,"instrumental","University pool",54477,5.58357149392522
4,3,7,"A",12,"but","response",373.199999999953,"instrumental","University pool",54477,5.92211446897306
4,3,7,"A",13,"everything","response",231.319999999949,"instrumental","University pool",54477,5.4438020332898
4,3,7,"A",14,"was","response",186.239999999991,"instrumental","University pool",54478,5.22703616454302
4,3,7,"A",15,"strange.","response",228.020000000019,"instrumental","University pool",54478,5.42943334440566
4,3,7,"A",16,"Between","response",184.199999999953,"instrumental","University pool",54478,5.21602212382095
4,3,7,"A",17,"the","response",372.699999999953,"instrumental","University pool",54478,5.92077380648509
4,3,7,"A",18,"branches","response",185.979999999981,"instrumental","University pool",54479,5.22563914104995
4,3,7,"A",19,"of","response",322.040000000037,"instrumental","University pool",54479,5.7746757614319
4,3,7,"A",20,"the","response",205.180000000051,"instrumental","University pool",54479,5.32388764265982
4,3,7,"A",21,"many","response",194.020000000019,"instrumental","University pool",54479,5.26796124653323
4,3,7,"A",22,"roads","response",171.040000000037,"instrumental","University pool",54480,5.14189744727695
4,3,7,"A",23,"were","response",169.040000000037,"instrumental","University pool",54480,5.13013537330802
4,3,7,"A",24,"green","response",188.699999999953,"instrumental","University pool",54480,5.24015845237426
4,3,7,"A",25,"meadows","response",207.699999999953,"instrumental","University pool",54480,5.33609473088184
4,3,7,"A",26,"and","response",333.180000000051,"instrumental","University pool",54481,5.80868288448172
4,3,7,"A",27,"a","response",207.260000000009,"instrumental","University pool",54481,5.33397404375612
4,3,7,"A",28,"few","response",209.660000000033,"instrumental","University pool",54481,5.34548717102458
4,3,7,"A",29,"shrubs","response",236.439999999944,"instrumental","University pool",54481,5.46569447595593
4,3,7,"A",30,"and","response",378.640000000014,"instrumental","University pool",54482,5.93658588559803
4,3,7,"A",31,"trees,","response",213.239999999991,"instrumental","University pool",54482,5.36241829195452
4,3,7,"A",32,"but","response",224.339999999967,"instrumental","University pool",54482,5.41316275821693
4,3,7,"A",33,"she","response",289.260000000009,"instrumental","University pool",54482,5.66732593764562
4,3,7,"A",34,"couldn't","response",211.140000000014,"instrumental","University pool",54483,5.35252142056162
4,3,7,"A",35,"see","response",206.060000000056,"instrumental","University pool",54483,5.32816738851719
4,3,7,"A",36,"the","response",303.160000000033,"instrumental","University pool",54483,5.71426071894394
4,3,7,"A",37,"farm-house","response",241.160000000033,"instrumental","University pool",54483,5.48546061362134
4,3,7,"A",38,"from","response",336.199999999953,"instrumental","University pool",54484,5.81770622097438
4,3,7,"A",39,"which","response",188.280000000028,"instrumental","University pool",54484,5.23793021653309
4,3,7,"A",40,"she","response",336.339999999967,"instrumental","University pool",54484,5.81812255309451
4,3,7,"A",41,"had","response",166.880000000005,"instrumental","University pool",54484,5.11727499125249
4,3,7,"A",42,"just","response",147,"instrumental","University pool",54485,4.99043258677874
4,3,7,"A",43,"come,","response",206.239999999991,"instrumental","University pool",54485,5.32904053919083
4,3,7,"A",44,"or","response",302.140000000014,"instrumental","University pool",54485,5.71089048611563
4,3,7,"A",45,"anything","response",365.119999999995,"instrumental","University pool",54486,5.9002260666737
4,3,7,"A",46,"she","response",216.020000000019,"instrumental","University pool",54486,5.37537099599041
4,3,7,"A",47,"had","response",273.239999999991,"instrumental","University pool",54486,5.61035052986361
4,3,7,"A",48,"ever","response",306,"instrumental","University pool",54486,5.72358510195238
4,3,7,"A",49,"seen","response",361.359999999986,"instrumental","University pool",54487,5.88987469134631
4,3,7,"A",50,"before,","response",188.280000000028,"instrumental","University pool",54487,5.23793021653309
4,3,7,"A",51,"except","response",321.339999999967,"instrumental","University pool",54487,5.77249975261509
4,3,7,"A",52,"the","response",174.760000000009,"instrumental","University pool",54487,5.16341360408329
4,3,7,"A",53,"shaggy","response",178,"instrumental","University pool",54488,5.18178355029209
4,3,7,"A",54,"man","response",291,"instrumental","University pool",54488,5.67332326717149
4,3,7,"A",55,"and","response",354.239999999991,"instrumental","University pool",54488,5.86997464952025
4,3,7,"A",56,"Toto.","response",766.880000000005,"instrumental","University pool",54489,6.64233033541133
4,6,14,"A",1,"schools","response",137.160000000033,"instrumental","University pool",54500,4.92114812759496
4,6,14,"A",2,"still","response",219.640000000014,"instrumental","University pool",54500,5.39198984241074
4,6,14,"A",3,"closed,","response",159.380000000005,"instrumental","University pool",54500,5.07129128796963
4,6,14,"A",4,"cars","response",162.959999999963,"instrumental","University pool",54501,5.09350477191832
4,6,14,"A",5,"still","response",338.359999999986,"instrumental","University pool",54501,5.82411041743577
4,6,14,"A",6,"buried","response",165.099999999977,"instrumental","University pool",54501,5.10655135092594
4,6,14,"A",7,"and","response",149.959999999963,"instrumental","University pool",54501,5.01036859186746
4,6,14,"A",8,"streets","response",202.300000000047,"instrumental","University pool",54502,5.30975174417393
4,6,14,"A",9,"still","response",219.640000000014,"instrumental","University pool",54502,5.39198984241074
4,6,14,"A",10,"blocked","response",217.260000000009,"instrumental","University pool",54502,5.38109479300565
4,6,14,"A",11,"by","response",181.239999999991,"instrumental","University pool",54502,5.19982211979889
4,6,14,"A",12,"the","response",177.959999999963,"instrumental","University pool",54502,5.18155880593763
4,6,14,"A",13,"widespread","response",194.280000000028,"instrumental","University pool",54503,5.26930041747769
4,6,14,"A",14,"weekend","response",215.959999999963,"instrumental","University pool",54503,5.37509320534991
4,6,14,"A",15,"snowstorm,","response",185.280000000028,"instrumental","University pool",54503,5.22186819438478
4,6,14,"A",16,"officials","response",391.640000000014,"instrumental","University pool",54503,5.97034305048591
4,6,14,"A",17,"are","response",210.060000000056,"instrumental","University pool",54504,5.3473932041949
4,6,14,"A",18,"asking","response",173.239999999991,"instrumental","University pool",54504,5.15467791634637
4,6,14,"A",19,"people","response",199.959999999963,"instrumental","University pool",54504,5.29811734654518
4,6,14,"A",20,"to","response",217.300000000047,"instrumental","University pool",54504,5.3812788872626
4,6,14,"A",21,"pick","response",190.359999999986,"instrumental","University pool",54504,5.24891701625284
4,6,14,"A",22,"up","response",189.959999999963,"instrumental","University pool",54505,5.24681352368072
4,6,14,"A",23,"a","response",172.319999999949,"instrumental","University pool",54505,5.14935321340778
4,6,14,"A",24,"shovel","response",165.959999999963,"instrumental","University pool",54505,5.11174679546444
4,6,14,"A",25,"and","response",185.619999999995,"instrumental","University pool",54505,5.22370157316722
4,6,14,"A",26,"help","response",251.619999999995,"instrumental","University pool",54506,5.52792001292297
4,6,14,"A",27,"out.","response",231.180000000051,"instrumental","University pool",54506,5.44319662786634
4,6,14,"A",28,"In","response",374.239999999991,"instrumental","University pool",54506,5.92489730283584
4,6,14,"A",29,"Boston,","response",169.219999999972,"instrumental","University pool",54506,5.13119964349619
4,6,14,"A",30,"a","response",168.959999999963,"instrumental","University pool",54507,5.12966200051768
4,6,14,"A",31,"""snow","response",172.619999999995,"instrumental","University pool",54507,5.15109264679148
4,6,14,"A",32,"angel""","response",254.619999999995,"instrumental","University pool",54507,5.53977223763348
4,6,14,"A",33,"campaign","response",197.239999999991,"instrumental","University pool",54507,5.28442126135588
4,6,14,"A",34,"is","response",239.180000000051,"instrumental","University pool",54507,5.47721640654088
4,6,14,"A",35,"using","response",217.219999999972,"instrumental","University pool",54508,5.38091066485176
4,6,14,"A",36,"social","response",359.380000000005,"instrumental","University pool",54508,5.88438032449832
4,6,14,"A",37,"media","response",226.780000000028,"instrumental","University pool",54508,5.42398038454382
4,6,14,"A",38,"to","response",307.260000000009,"instrumental","University pool",54509,5.72769429470254
4,6,14,"A",39,"encourage","response",237.020000000019,"instrumental","University pool",54509,5.46814452576038
4,6,14,"A",40,"neighbours","response",185.339999999967,"instrumental","University pool",54509,5.22219197615837
4,6,14,"A",41,"and","response",171.959999999963,"instrumental","University pool",54509,5.14726189162786
4,6,14,"A",42,"friends","response",268.959999999963,"instrumental","University pool",54510,5.59456266966017
4,6,14,"A",43,"to","response",216.099999999977,"instrumental","University pool",54510,5.37574126351273
4,6,14,"A",44,"be","response",202.140000000014,"instrumental","University pool",54510,5.30896052664659
4,6,14,"A",45,"an","response",190.199999999953,"instrumental","University pool",54510,5.24807615011104
4,6,14,"A",46,"angel","response",146.619999999995,"instrumental","University pool",54510,4.98784420579541
4,6,14,"A",47,"and","response",246.939999999944,"instrumental","University pool",54511,5.50914539213937
4,6,14,"A",48,"help","response",167.040000000037,"instrumental","University pool",54511,5.1182333046945
4,6,14,"A",49,"dig","response",343.939999999944,"instrumental","University pool",54511,5.84046722355589
4,6,14,"A",50,"out","response",248.359999999986,"instrumental","University pool",54511,5.51487930649664
4,6,14,"A",51,"the","response",171.420000000042,"instrumental","University pool",54512,5.14411668547098
4,6,14,"A",52,"stranded.","response",340.939999999944,"instrumental","University pool",54512,5.83170650872261
5,1,2,"A",1,"days","response",514.919999999984,"silence","University pool",54300,6.2440115487914
5,1,2,"A",2,"later,","response",457.419999999984,"silence","University pool",54301,6.12560200603718
5,1,2,"A",3,"the","response",371.599999999977,"silence","University pool",54301,5.91781800693962
5,1,2,"A",4,"British","response",328,"silence","University pool",54301,5.79301360838414
5,1,2,"A",5,"astronomer","response",680.200000000012,"silence","University pool",54302,6.52238687257311
5,1,2,"A",6,"Richard","response",419.539999999979,"silence","University pool",54302,6.03915887297059
5,1,2,"A",7,"Carrington","response",819.260000000009,"silence","University pool",54303,6.70840149379068
5,1,2,"A",8,"was","response",877.659999999974,"silence","University pool",54304,6.77725927490111
5,1,2,"A",9,"observing","response",410.359999999986,"silence","University pool",54305,6.01703482321948
5,1,2,"A",10,"the","response",345.059999999998,"silence","University pool",54305,5.84371831495371
5,1,2,"A",11,"interesting","response",386.559999999998,"silence","University pool",54305,5.95728709530639
5,1,2,"A",12,"sunspot","response",472.799999999988,"silence","University pool",54306,6.15867246609186
5,1,2,"A",13,"group","response",404.099999999977,"silence","University pool",54306,6.00166237208437
5,1,2,"A",14,"through","response",375.380000000005,"silence","University pool",54307,5.92793884622812
5,1,2,"A",15,"his","response",318.239999999991,"silence","University pool",54307,5.76280581510563
5,1,2,"A",16,"telescope","response",386.159999999974,"silence","University pool",54307,5.95625179135217
5,1,2,"A",17,"when","response",354.039999999979,"silence","University pool",54308,5.86940990110062
5,1,2,"A",18,"he","response",341.080000000016,"silence","University pool",54308,5.8321170538739
5,1,2,"A",19,"saw","response",269.700000000012,"silence","University pool",54308,5.59731023014573
5,1,2,"A",20,"what","response",355.859999999986,"silence","University pool",54309,5.87453739507865
5,1,2,"A",21,"he","response",286.179999999993,"silence","University pool",54309,5.65662098347856
5,1,2,"A",22,"described","response",293.340000000026,"silence","University pool",54309,5.6813323458187
5,1,2,"A",23,"as","response",307.219999999972,"silence","University pool",54310,5.72756410332091
5,1,2,"A",24,"""two","response",361.059999999998,"silence","University pool",54310,5.88904414950851
5,1,2,"A",25,"patches","response",376.179999999993,"silence","University pool",54311,5.93006775224264
5,1,2,"A",26,"of","response",355.080000000016,"silence","University pool",54311,5.87234311620016
5,1,2,"A",27,"intensely","response",438.840000000026,"silence","University pool",54311,6.08413488194935
5,1,2,"A",28,"bright","response",420.539999999979,"silence","University pool",54312,6.04153959974024
5,1,2,"A",29,"and","response",343.940000000002,"silence","University pool",54312,5.84046722355606
5,1,2,"A",30,"white","response",423.140000000014,"silence","University pool",54313,6.0477030935552
5,1,2,"A",31,"light""","response",371.919999999984,"silence","University pool",54313,5.91867877738229
5,1,2,"A",32,"over","response",360.960000000021,"silence","University pool",54313,5.8887671488697
5,1,2,"A",33,"the","response",324.880000000005,"silence","University pool",54314,5.78345588337806
5,1,2,"A",34,"sunspots.","response",356.940000000002,"silence","University pool",54314,5.87756770042788
5,1,2,"A",35,"He","response",617.239999999991,"silence","University pool",54315,6.42525792720299
5,1,2,"A",36,"jotted","response",413.440000000002,"silence","University pool",54315,6.02451240115419
5,1,2,"A",37,"a","response",312.380000000005,"silence","University pool",54315,5.74422039542959
5,1,2,"A",38,"note","response",304,"silence","University pool",54316,5.71702770140622
5,1,2,"A",39,"in","response",346.320000000007,"silence","University pool",54316,5.84736320313375
5,1,2,"A",40,"his","response",302.400000000023,"silence","University pool",54316,5.71175064430545
5,1,2,"A",41,"painstaking","response",331.299999999988,"silence","University pool",54317,5.80302430930582
5,1,2,"A",42,"record.","response",327.200000000012,"silence","University pool",54317,5.79057160472863
5,1,2,"A",43,"That","response",336.299999999988,"silence","University pool",54317,5.81800361874619
5,1,2,"A",44,"night","response",324.979999999981,"silence","University pool",54318,5.78376364197457
5,1,2,"A",45,"there","response",318.359999999986,"silence","University pool",54318,5.7631828179376
5,1,2,"A",46,"was","response",326.280000000028,"silence","University pool",54319,5.78775590843247
5,1,2,"A",47,"scarcely","response",325.539999999979,"silence","University pool",54319,5.78548534196329
5,1,2,"A",48,"a","response",298.340000000026,"silence","University pool",54319,5.69823377572587
5,1,2,"A",49,"square","response",320.619999999995,"silence","University pool",54320,5.77025662126151
5,1,2,"A",50,"inch","response",322.119999999995,"silence","University pool",54320,5.77492414692733
5,1,2,"A",51,"of","response",365.200000000012,"silence","University pool",54320,5.90044514872084
5,1,2,"A",52,"earth","response",334.679999999993,"silence","University pool",54321,5.81317485142738
5,1,2,"A",53,"that","response",346.960000000021,"silence","University pool",54321,5.84920949952717
5,1,2,"A",54,"was","response",360.099999999977,"silence","University pool",54321,5.88638177065476
5,1,2,"A",55,"not","response",360.320000000007,"silence","University pool",54322,5.88699252551129
5,1,2,"A",56,"illuminated","response",572.299999999988,"silence","University pool",54322,6.34966332941504
5,1,2,"A",57,"by","response",387.359999999986,"silence","University pool",54323,5.95935449318971
5,1,2,"A",58,"aurora.","response",1674.26000000001,"silence","University pool",54324,7.42312655559598
5,4,11,"A",1,"as","response",440.400000000023,"silence","University pool",54338,6.08768340484858
5,4,11,"A",2,"Rapa","response",578.659999999974,"silence","University pool",54338,6.36071508574845
5,4,11,"A",3,"Nui","response",444.700000000012,"silence","University pool",54339,6.09739989751668
5,4,11,"A",4,"to","response",584.239999999991,"silence","University pool",54339,6.37031185731184
5,4,11,"A",5,"the","response",501.080000000016,"silence","University pool",54340,6.21676576897602
5,4,11,"A",6,"island's","response",394.159999999974,"silence","University pool",54340,5.97675691823564
5,4,11,"A",7,"inhabitants,","response",448.280000000028,"silence","University pool",54341,6.10541803718389
5,4,11,"A",8,"Rongorongo","response",383.260000000009,"silence","University pool",54341,5.94871361004037
5,4,11,"A",9,"is","response",986.080000000016,"silence","University pool",54342,6.89373748721395
5,4,11,"A",10,"a","response",343.299999999988,"silence","University pool",54343,5.83860470046361
5,4,11,"A",11,"writing","response",443.840000000026,"silence","University pool",54343,6.09546413712652
5,4,11,"A",12,"system","response",351.299999999988,"silence","University pool",54343,5.86164055927175
5,4,11,"A",13,"comprised","response",803.119999999995,"silence","University pool",54344,6.68850414238327
5,4,11,"A",14,"of","response",1126.28000000003,"silence","University pool",54345,7.02667544563773
5,4,11,"A",15,"pictographs.","response",544.619999999995,"silence","University pool",54346,6.30008830376658
5,4,11,"A",16,"It","response",438.119999999995,"silence","University pool",54346,6.08249284545554
5,4,11,"A",17,"has","response",356.280000000028,"silence","University pool",54347,5.87571693856375
5,4,11,"A",18,"been","response",363.919999999984,"silence","University pool",54347,5.8969340632617
5,4,11,"A",19,"found","response",335.039999999979,"silence","University pool",54347,5.81424992768211
5,4,11,"A",20,"carved","response",372.539999999979,"silence","University pool",54348,5.9203444146048
5,4,11,"A",21,"into","response",368.320000000007,"silence","University pool",54348,5.90895212553354
5,4,11,"A",22,"many","response",424.960000000021,"silence","University pool",54349,6.05199504684806
5,4,11,"A",23,"oblong","response",433.239999999991,"silence","University pool",54349,6.07129184696752
5,4,11,"A",24,"wooden","response",486.159999999974,"silence","University pool",54350,6.18653778782705
5,4,11,"A",25,"tablets","response",498.280000000028,"silence","University pool",54350,6.21116216801795
5,4,11,"A",26,"and","response",502.080000000016,"silence","University pool",54351,6.2187594695447
5,4,11,"A",27,"other","response",400.340000000026,"silence","University pool",54351,5.99231418606262
5,4,11,"A",28,"artifacts","response",284.280000000028,"silence","University pool",54351,5.64995966795879
5,4,11,"A",29,"from","response",335.099999999977,"silence","University pool",54352,5.81442899474319
5,4,11,"A",30,"the","response",339.380000000005,"silence","University pool",54352,5.82712042354469
5,4,11,"A",31,"island's","response",409.5,"silence","University pool",54352,6.01493690329312
5,4,11,"A",32,"history.","response",299.179999999993,"silence","University pool",54353,5.70104539894629
5,4,11,"A",33,"The","response",367.140000000014,"silence","University pool",54353,5.90574324670254
5,4,11,"A",34,"art","response",342.400000000023,"silence","University pool",54354,5.83597964426766
5,4,11,"A",35,"of","response",394.119999999995,"silence","University pool",54354,5.97665543145426
5,4,11,"A",36,"writing","response",396.219999999972,"silence","University pool",54354,5.98196961254611
5,4,11,"A",37,"was","response",309.200000000012,"silence","University pool",54355,5.7339883167133
5,4,11,"A",38,"not","response",389.659999999974,"silence","University pool",54355,5.96527456401768
5,4,11,"A",39,"known","response",357.299999999988,"silence","University pool",54355,5.87857576502933
5,4,11,"A",40,"in","response",345.039999999979,"silence","University pool",54356,5.84366035233953
5,4,11,"A",41,"any","response",341.059999999998,"silence","University pool",54356,5.83205841488476
5,4,11,"A",42,"nearby","response",395.299999999988,"silence","University pool",54357,5.97964497030261
5,4,11,"A",43,"islands","response",353.960000000021,"silence","University pool",54357,5.86918391239921
5,4,11,"A",44,"and","response",370.679999999993,"silence","University pool",54357,5.91533915671847
5,4,11,"A",45,"the","response",300.400000000023,"silence","University pool",54358,5.70511491989006
5,4,11,"A",46,"script's","response",480.340000000026,"silence","University pool",54358,6.17449418648567
5,4,11,"A",47,"mere","response",373.299999999988,"silence","University pool",54359,5.92238238592051
5,4,11,"A",48,"existence","response",446.299999999988,"silence","University pool",54359,6.1009913716352
5,4,11,"A",49,"is","response",613.840000000026,"silence","University pool",54360,6.41973430786945
5,4,11,"A",50,"sufficient","response",428.359999999986,"silence","University pool",54360,6.05996396353264
5,4,11,"A",51,"to","response",403.900000000023,"silence","University pool",54360,6.00116732256943
5,4,11,"A",52,"confound","response",385.440000000002,"silence","University pool",54361,5.95438553886657
5,4,11,"A",53,"anthropologists.","response",761.840000000026,"silence","University pool",54362,6.63573655988582
5,10,48,"A",1,"in","response",476.679999999993,"silence","University pool",54375,6.16684540622259
5,10,48,"A",2,"the","response",374.280000000028,"silence","University pool",54376,5.92500418040779
5,10,48,"A",3,"United","response",1078.32000000001,"silence","University pool",54377,6.98315955343002
5,10,48,"A",4,"States,","response",791.460000000021,"silence","University pool",54378,6.67387934108891
5,10,48,"A",5,"Colombian","response",776.599999999977,"silence","University pool",54378,6.65492541729754
5,10,48,"A",6,"legislation","response",422.320000000007,"silence","University pool",54379,6.04576332051538
5,10,48,"A",7,"requires","response",677.840000000026,"silence","University pool",54380,6.51891127189025
5,10,48,"A",8,"travelers","response",431.820000000007,"silence","University pool",54380,6.06800883474778
5,10,48,"A",9,"entering","response",368.599999999977,"silence","University pool",54380,5.90971204523566
5,10,48,"A",10,"the","response",306.359999999986,"silence","University pool",54381,5.72476088104135
