"","subject","item","sound","reading_time_minutes","number_of_words","wpm","Experiment"
"8096",133,7,"silence",0.452326616664236,52,114.961176469082,"Experiment 2"
"8097",133,10,"silence",0.366140149997864,49,133.828535330763,"Experiment 2"
"8098",133,14,"lyrical",0.371540733330675,50,134.574746493541,"Experiment 2"
"8099",133,2,"lyrical",0.407117166664133,57,140.00883447645,"Experiment 2"
"8100",133,11,"lyrical",0.3568727333305,53,148.512326804516,"Experiment 2"
"8101",133,5,"lyrical",0.396085733330527,52,131.284708395712,"Experiment 2"
"8102",133,8,"lyrical",0.348462116664206,50,143.487620630458,"Experiment 2"
"8103",133,15,"instrumental",0.370696299997964,45,121.393172794676,"Experiment 2"
"8104",133,3,"instrumental",0.399744499997245,56,140.089482157693,"Experiment 2"
"8105",133,12,"instrumental",0.402049533330329,61,151.722598692539,"Experiment 2"
"8106",133,6,"instrumental",0.276333999997317,52,188.178074361117,"Experiment 2"
"8107",133,9,"instrumental",0.263313249997963,45,170.899109711904,"Experiment 2"
"8108",134,4,"silence",0.455956666666664,53,116.239116290291,"Experiment 2"
"8109",134,7,"silence",0.371785666666665,52,139.865531843168,"Experiment 2"
"8110",134,13,"silence",0.407991333333331,53,129.904720198306,"Experiment 2"
"8111",134,10,"silence",0.39251,49,124.837583755828,"Experiment 2"
"8112",134,1,"silence",0.46109,58,125.788891539613,"Experiment 2"
"8113",134,8,"lyrical",0.385976999999999,50,129.541397544414,"Experiment 2"
"8114",134,11,"lyrical",0.376742333333326,53,140.679704165626,"Experiment 2"
"8115",134,5,"lyrical",0.311790666666668,52,166.778565105647,"Experiment 2"
"8116",134,14,"lyrical",0.395478000000001,50,126.429283044821,"Experiment 2"
"8117",134,2,"lyrical",0.392437333333339,57,145.246119974992,"Experiment 2"
"8118",134,9,"instrumental",0.235300999999999,45,191.244406101122,"Experiment 2"
"8119",134,12,"instrumental",0.42083233333333,61,144.950839487144,"Experiment 2"
"8120",134,15,"instrumental",0.254077999999999,45,177.110965923851,"Experiment 2"
"8121",134,3,"instrumental",0.408550000000004,56,137.070126055561,"Experiment 2"
"8122",134,6,"instrumental",0.368874333333335,52,140.969417769195,"Experiment 2"
"8123",135,13,"silence",0.531260483384195,53,99.7627372214539,"Experiment 2"
"8124",135,10,"silence",0.380622100043311,49,128.736613019644,"Experiment 2"
"8125",135,7,"silence",0.355309583373865,52,146.35124531748,"Experiment 2"
"8126",135,4,"silence",0.400187816711968,53,132.437814912657,"Experiment 2"
"8127",135,1,"silence",0.523044283377044,58,110.889272368148,"Experiment 2"
"8128",135,2,"lyrical",0.569503616713952,57,100.087160690728,"Experiment 2"
"8129",135,5,"lyrical",0.407326133379819,52,127.661830996519,"Experiment 2"
"8130",135,11,"lyrical",0.438450600043709,53,120.880208613505,"Experiment 2"
"8131",135,14,"lyrical",0.457385800043717,50,109.316904886905,"Experiment 2"
"8132",135,8,"lyrical",0.383060083367509,50,130.527826236674,"Experiment 2"
"8133",135,15,"instrumental",0.3588464333679,45,125.401831579205,"Experiment 2"
"8134",135,3,"instrumental",0.47059115005126,56,118.999262935353,"Experiment 2"
"8135",135,9,"instrumental",0.389357500034171,45,115.575017807672,"Experiment 2"
"8136",135,12,"instrumental",0.491016966715946,61,124.231959657086,"Experiment 2"
"8137",135,6,"instrumental",0.367922150042121,52,141.334246916221,"Experiment 2"
"8138",136,1,"silence",0.237638382926432,58,244.068316261669,"Experiment 2"
"8139",136,7,"silence",0.169543566256587,52,306.705828762049,"Experiment 2"
"8140",136,13,"silence",0.182968216345598,53,289.667796181012,"Experiment 2"
"8141",136,10,"silence",0.161450916326524,49,303.497812926008,"Experiment 2"
"8142",136,4,"silence",0.158804866355135,53,333.742921211724,"Experiment 2"
"8143",136,8,"lyrical",0.143772449666211,50,347.771774885121,"Experiment 2"
"8144",136,5,"lyrical",0.176357933015439,52,294.8548960111,"Experiment 2"
"8145",136,14,"lyrical",0.174278682986832,50,286.896820328725,"Experiment 2"
"8146",136,2,"lyrical",0.176859349678926,57,322.290001085489,"Experiment 2"
"8147",136,11,"lyrical",0.177244766313806,53,299.02152318656,"Experiment 2"
"8148",136,9,"instrumental",0.146165916399639,45,307.869311180339,"Experiment 2"
"8149",136,15,"instrumental",0.20822914970436,45,216.108071631135,"Experiment 2"
"8150",136,3,"instrumental",0.177365349704363,56,315.732470256125,"Experiment 2"
"8151",136,6,"instrumental",0.163800416380565,52,317.459510476372,"Experiment 2"
"8152",136,12,"instrumental",0.295958999554955,61,206.109630360044,"Experiment 2"
"8153",137,4,"lyrical",0.427538266655839,53,123.965511706263,"Experiment 2"
"8154",137,7,"lyrical",0.401634933324293,52,129.470809646962,"Experiment 2"
"8155",137,13,"lyrical",0.405628566656336,53,130.661408876815,"Experiment 2"
"8156",137,1,"lyrical",0.415153149989673,58,139.707479038622,"Experiment 2"
"8157",137,10,"lyrical",0.33949216665892,49,144.333227132245,"Experiment 2"
"8158",137,5,"instrumental",0.326318166656431,52,159.3536778317,"Experiment 2"
"8159",137,8,"instrumental",0.326268099990562,50,153.248202939381,"Experiment 2"
"8160",137,2,"instrumental",0.355494433320916,57,160.340063464635,"Experiment 2"
"8161",137,11,"instrumental",0.391820016655741,53,135.266187910371,"Experiment 2"
"8162",137,14,"instrumental",0.354863349991059,50,140.899306736691,"Experiment 2"
"8163",137,3,"silence",0.422759416654547,56,132.463045869324,"Experiment 2"
"8164",137,6,"silence",0.458529066657626,52,113.406114859949,"Experiment 2"
"8165",137,15,"silence",0.371994466657725,45,120.969541306121,"Experiment 2"
"8166",137,9,"silence",0.353131083326177,45,127.431433042202,"Experiment 2"
"8167",137,12,"silence",0.48453678332281,61,125.893434924961,"Experiment 2"
"8168",138,10,"lyrical",0.358362149955494,49,136.733190171131,"Experiment 2"
"8169",138,7,"lyrical",0.521939266642031,52,99.6284497515377,"Experiment 2"
"8170",138,13,"lyrical",0.509539783283267,53,104.015430666649,"Experiment 2"
"8171",138,4,"lyrical",0.535298699945958,53,99.010141450653,"Experiment 2"
"8172",138,1,"lyrical",0.489471199955494,58,118.495225061809,"Experiment 2"
"8173",138,14,"instrumental",0.419351116630111,50,119.231827500063,"Experiment 2"
"8174",138,11,"instrumental",0.346877366612627,53,152.791750345555,"Experiment 2"
"8175",138,2,"instrumental",0.332578649969801,57,171.388031087311,"Experiment 2"
"8176",138,8,"instrumental",0.29308168329996,50,170.600903601425,"Experiment 2"
"8177",138,5,"instrumental",0.355917033289627,52,146.101465050382,"Experiment 2"
"8178",138,15,"silence",0.327518349974565,45,137.39688174264,"Experiment 2"
"8179",138,3,"silence",0.39348608328247,56,142.317612691272,"Experiment 2"
"8180",138,12,"silence",0.49547513327532,61,123.114150243549,"Experiment 2"
"8181",138,9,"silence",0.275795916638851,45,163.164127114059,"Experiment 2"
"8182",138,6,"silence",0.422160166640438,52,123.175998374781,"Experiment 2"
"8183",139,7,"lyrical",0.215403650018876,52,241.407237042841,"Experiment 2"
"8184",139,13,"lyrical",0.212123700022847,53,249.854212397255,"Experiment 2"
"8185",139,1,"lyrical",0.258160533357376,58,224.666409097124,"Experiment 2"
"8186",139,4,"lyrical",0.258978300021855,53,204.650350996695,"Experiment 2"
"8187",139,10,"lyrical",0.210584383350022,49,232.685820384672,"Experiment 2"
"8188",139,14,"instrumental",0.163129883351609,50,306.504234372745,"Experiment 2"
"8189",139,8,"instrumental",0.185665983352803,50,269.300811581569,"Experiment 2"
"8190",139,2,"instrumental",0.261370483354787,57,218.081243407381,"Experiment 2"
"8191",139,5,"instrumental",0.217493933353994,52,239.087128537809,"Experiment 2"
"8192",139,11,"instrumental",0.17129860002404,53,309.401244333357,"Experiment 2"
"8193",139,9,"silence",0.149120150015499,45,301.770082683814,"Experiment 2"
"8194",139,12,"silence",0.247889016691305,61,246.07786506315,"Experiment 2"
"8195",139,6,"silence",0.197409216688122,52,263.412219917535,"Experiment 2"
"8196",139,3,"silence",0.185169333354987,56,302.425887620618,"Experiment 2"
"8197",139,15,"silence",0.142601633349624,45,315.564407945253,"Experiment 2"
"8198",140,7,"lyrical",0.456810616666641,52,113.832730901583,"Experiment 2"
"8199",140,13,"lyrical",0.457531466666616,53,115.839027173663,"Experiment 2"
"8200",140,1,"lyrical",0.511628366666714,58,113.363534508208,"Experiment 2"
"8201",140,4,"lyrical",0.545839233333338,53,97.0981870913509,"Experiment 2"
"8202",140,10,"lyrical",0.338688166666698,49,144.67585473165,"Experiment 2"
"8203",140,5,"instrumental",0.331066916666684,52,157.067944219728,"Experiment 2"
"8204",140,2,"instrumental",0.396553300000015,57,143.738559230242,"Experiment 2"
"8205",140,14,"instrumental",0.364711833333319,50,137.094537193982,"Experiment 2"
"8206",140,8,"instrumental",0.337863366666692,50,147.988817175689,"Experiment 2"
"8207",140,11,"instrumental",0.306867566666653,53,172.712941206893,"Experiment 2"
"8208",140,9,"silence",0.240005400000047,45,187.495781344883,"Experiment 2"
"8209",140,6,"silence",0.262777566666664,52,197.885994073316,"Experiment 2"
"8210",140,15,"silence",0.253977616666649,45,177.180968112884,"Experiment 2"
"8211",140,12,"silence",0.415108783333318,61,146.949432170938,"Experiment 2"
"8212",140,3,"silence",0.320839616666723,56,174.542036241649,"Experiment 2"
"8213",141,13,"lyrical",0.407995966727066,53,129.903244939318,"Experiment 2"
"8214",141,1,"lyrical",0.415009850095368,58,139.75571901889,"Experiment 2"
"8215",141,4,"lyrical",0.392571633422342,53,135.007207571161,"Experiment 2"
"8216",141,10,"lyrical",0.338526616742962,49,144.744896195873,"Experiment 2"
"8217",141,7,"lyrical",0.386269083420755,52,134.621180498045,"Experiment 2"
"8218",141,5,"instrumental",0.342280450076298,52,151.922202943255,"Experiment 2"
"8219",141,14,"instrumental",0.316757650101728,50,157.849384170966,"Experiment 2"
"8220",141,2,"instrumental",0.387471700085828,57,147.107517755165,"Experiment 2"
"8221",141,11,"instrumental",0.306655516779518,53,172.832370852491,"Experiment 2"
"8222",141,8,"instrumental",0.333655200055633,50,149.855299697601,"Experiment 2"
"8223",141,12,"silence",0.427284933430284,61,142.761879082153,"Experiment 2"
"8224",141,6,"silence",0.336629833419157,52,154.472345697453,"Experiment 2"
"8225",141,15,"silence",0.396299900084237,45,113.550369279515,"Experiment 2"
"8226",141,3,"silence",0.344973433403265,56,162.33134084426,"Experiment 2"
"8227",141,9,"silence",0.28134135009537,45,159.948048819506,"Experiment 2"
"8228",142,7,"lyrical",0.353934300003726,52,146.919922707272,"Experiment 2"
"8229",142,10,"lyrical",0.358888800004371,48,133.746163155316,"Experiment 2"
"8230",142,1,"lyrical",0.351986000005513,57,161.938258905489,"Experiment 2"
"8231",142,13,"lyrical",0.292498816670944,53,181.197314242895,"Experiment 2"
"8232",142,4,"lyrical",0.291306966672433,53,181.93866286623,"Experiment 2"
"8233",142,2,"instrumental",0.270629116672878,57,210.620352683257,"Experiment 2"
"8234",142,5,"instrumental",0.238044316671185,52,218.446719195689,"Experiment 2"
"8235",142,11,"instrumental",0.218145400004719,53,242.957220270761,"Experiment 2"
"8236",142,14,"instrumental",0.220267400005762,50,226.996822946528,"Experiment 2"
"8237",142,8,"instrumental",0.208796616671442,50,239.467481787212,"Experiment 2"
"8238",142,9,"silence",0.197882783338451,45,227.407353185617,"Experiment 2"
"8239",142,15,"silence",0.200202033337999,45,224.772941861319,"Experiment 2"
"8240",142,12,"silence",0.271036600005559,61,225.061855110155,"Experiment 2"
"8241",142,3,"silence",0.20407600000536,56,274.407573641826,"Experiment 2"
"8242",142,6,"silence",0.201616283338798,52,257.91567595073,"Experiment 2"
"8243",143,13,"lyrical",0.461901533331879,53,114.743070060171,"Experiment 2"
"8244",143,1,"lyrical",0.468518283331806,58,123.794528545483,"Experiment 2"
"8245",143,10,"lyrical",0.372240133332021,49,131.635456825646,"Experiment 2"
"8246",143,4,"lyrical",0.416218983331956,53,127.336815768755,"Experiment 2"
"8247",143,7,"lyrical",0.396437749998819,52,131.168134215662,"Experiment 2"
"8248",143,5,"instrumental",0.331441083331894,52,156.890628878162,"Experiment 2"
"8249",143,8,"instrumental",0.412251449998844,50,121.285201059063,"Experiment 2"
"8250",143,2,"instrumental",0.436256649998492,57,130.657034110992,"Experiment 2"
"8251",143,14,"instrumental",0.392393283332188,50,127.423180069246,"Experiment 2"
"8252",143,11,"instrumental",0.387294816665452,53,136.846654588155,"Experiment 2"
"8253",143,9,"silence",0.272418199998926,45,165.187201149473,"Experiment 2"
"8254",143,15,"silence",0.299282399998708,45,150.359660308105,"Experiment 2"
"8255",143,12,"silence",0.447737333331892,61,136.240593443618,"Experiment 2"
"8256",143,3,"silence",0.354058899998665,56,158.165774113322,"Experiment 2"
"8257",143,6,"silence",0.306782733332197,52,169.501064923665,"Experiment 2"
"8258",144,13,"lyrical",0.452978666666667,53,117.003302583786,"Experiment 2"
"8259",144,1,"lyrical",0.387213000000001,58,149.78835937843,"Experiment 2"
"8260",144,4,"lyrical",0.385592000000003,53,137.450984460257,"Experiment 2"
"8261",144,10,"lyrical",0.358502666666669,49,136.679596990444,"Experiment 2"
"8262",144,7,"lyrical",0.387490000000003,52,134.19701153578,"Experiment 2"
"8263",144,2,"instrumental",0.399560333333336,57,142.656803603293,"Experiment 2"
"8264",144,11,"instrumental",0.33815966666667,53,156.730696249009,"Experiment 2"
"8265",144,5,"instrumental",0.335036333333332,52,155.207047195877,"Experiment 2"
"8266",144,8,"instrumental",0.323642999999994,50,154.491214084658,"Experiment 2"
"8267",144,14,"instrumental",0.351599333333333,50,142.207323108311,"Experiment 2"
"8268",144,15,"silence",0.335675000000002,45,134.058240857972,"Experiment 2"
"8269",144,9,"silence",0.280468333333333,45,160.445920811025,"Experiment 2"
"8270",144,6,"silence",0.321230000000001,52,161.877782274382,"Experiment 2"
"8271",144,3,"silence",0.385553999999988,56,145.24554277741,"Experiment 2"
"8272",144,12,"silence",0.418398999999997,61,145.793847499637,"Experiment 2"
"8273",145,1,"lyrical",0.494185200000026,58,117.364906921529,"Experiment 2"
"8274",145,13,"lyrical",0.41899083333332,52,124.10772709825,"Experiment 2"
"8275",145,4,"lyrical",0.347687816666614,53,152.435597278405,"Experiment 2"
"8276",145,10,"lyrical",0.310044083333325,49,158.042041870932,"Experiment 2"
"8277",145,7,"lyrical",0.34216454999999,52,151.973662964213,"Experiment 2"
"8278",145,14,"instrumental",0.249315916666714,50,200.548768279564,"Experiment 2"
"8279",145,2,"instrumental",0.291358516666738,57,195.635262878545,"Experiment 2"
"8280",145,5,"instrumental",0.259922566666689,51,196.212282196335,"Experiment 2"
"8281",145,11,"instrumental",0.243579533333308,52,213.482632503629,"Experiment 2"
"8282",145,8,"instrumental",0.22377160000004,50,223.4421168727,"Experiment 2"
"8283",145,3,"silence",0.270681049999983,56,206.885557744081,"Experiment 2"
"8284",145,6,"silence",0.23684423333335,51,215.331398540826,"Experiment 2"
"8285",145,15,"silence",0.226690400000014,45,198.508626743776,"Experiment 2"
"8286",145,9,"silence",0.227202766666757,44,193.659613593243,"Experiment 2"
"8287",145,12,"silence",0.295221466666608,61,206.624540853213,"Experiment 2"
"8288",146,7,"lyrical",0.394153866686535,52,131.928174235964,"Experiment 2"
"8289",146,4,"lyrical",0.324985500015895,53,163.084199133216,"Experiment 2"
"8290",146,13,"lyrical",0.364016366678983,53,145.597849029517,"Experiment 2"
"8291",146,1,"lyrical",0.379028733364725,58,153.02269958565,"Experiment 2"
"8292",146,10,"lyrical",0.262293900016693,49,186.813341815732,"Experiment 2"
"8293",146,8,"instrumental",0.286507016689319,50,174.515795730821,"Experiment 2"
"8294",146,2,"instrumental",0.318793883354793,57,178.798913580671,"Experiment 2"
"8295",146,5,"instrumental",0.274702666689721,52,189.295577748193,"Experiment 2"
"8296",146,11,"instrumental",0.288272866672629,53,183.853585013911,"Experiment 2"
"8297",146,14,"instrumental",0.29577623334406,50,169.046712897442,"Experiment 2"
"8298",146,12,"silence",0.362692116695278,61,168.186726956766,"Experiment 2"
"8299",146,9,"silence",0.259738050012719,45,173.25147392843,"Experiment 2"
"8300",146,15,"silence",0.308144816694484,45,146.035232663401,"Experiment 2"
"8301",146,6,"silence",0.270910633348823,52,191.945215871409,"Experiment 2"
"8302",146,3,"silence",0.300646916683759,56,186.265006864862,"Experiment 2"
"8303",147,7,"lyrical",0.320381816598321,52,162.306339829501,"Experiment 2"
"8304",147,10,"lyrical",0.344732333258626,49,142.139263633386,"Experiment 2"
"8305",147,13,"lyrical",0.366866449918937,53,144.466739904156,"Experiment 2"
"8306",147,4,"lyrical",0.41494704991496,53,127.727140151646,"Experiment 2"
"8307",147,1,"lyrical",0.382124149909402,58,151.783131251326,"Experiment 2"
"8308",147,14,"instrumental",0.339068433251472,50,147.462857336876,"Experiment 2"
"8309",147,11,"instrumental",0.326287916584819,53,162.433229384462,"Experiment 2"
"8310",147,5,"instrumental",0.306083983249881,52,169.888013896984,"Experiment 2"
"8311",147,2,"instrumental",0.325588983246713,57,175.067348506717,"Experiment 2"
"8312",147,8,"instrumental",0.277076783255455,50,180.455393672958,"Experiment 2"
"8313",147,6,"silence",0.25956946657924,52,200.331728863517,"Experiment 2"
"8314",147,12,"silence",0.326238199907015,61,186.979942929388,"Experiment 2"
"8315",147,15,"silence",0.264392083268162,45,170.20176793402,"Experiment 2"
"8316",147,9,"silence",0.255416349932445,45,176.182926472413,"Experiment 2"
"8317",147,3,"silence",0.302238066572892,56,185.284403897198,"Experiment 2"
"8318",148,1,"lyrical",0.433722616654943,57,131.420400530663,"Experiment 2"
"8319",148,10,"lyrical",0.309340249990959,49,158.401630571618,"Experiment 2"
"8320",148,13,"lyrical",0.297901299989474,53,177.911274646578,"Experiment 2"
"8321",148,4,"lyrical",0.370143849989573,53,143.187574240374,"Experiment 2"
"8322",148,7,"lyrical",0.367888299991358,52,141.347251329334,"Experiment 2"
"8323",148,11,"instrumental",0.300703433322707,47,156.300177489363,"Experiment 2"
"8324",148,8,"instrumental",0.278223949990076,47,168.928663408296,"Experiment 2"
"8325",148,14,"instrumental",0.236775949991754,44,185.829684144578,"Experiment 2"
"8326",148,5,"instrumental",0.251228666656936,52,206.982748791993,"Experiment 2"
"8327",148,2,"instrumental",0.27218276665365,56,205.744106022919,"Experiment 2"
"8328",148,9,"silence",0.17252879999175,44,255.029884877794,"Experiment 2"
"8329",148,15,"silence",0.219401949991651,44,200.545163804034,"Experiment 2"
"8330",148,12,"silence",0.244072483321411,56,229.440038622688,"Experiment 2"
"8331",148,3,"silence",0.237266766656528,56,236.021254847995,"Experiment 2"
"8332",148,6,"silence",0.227505033325289,52,228.566371653192,"Experiment 2"
"8333",149,4,"lyrical",0.516845116689713,53,102.545227358351,"Experiment 2"
"8334",149,1,"lyrical",0.449113550022655,58,129.143286808145,"Experiment 2"
"8335",149,7,"lyrical",0.371168100018681,52,140.098246582567,"Experiment 2"
"8336",149,10,"lyrical",0.297882383353793,49,164.494453979855,"Experiment 2"
"8337",149,13,"lyrical",0.397285166687536,53,133.405433789287,"Experiment 2"
"8338",149,14,"instrumental",0.293479483356577,50,170.369660693624,"Experiment 2"
"8339",149,8,"instrumental",0.347206900020064,50,144.006354704099,"Experiment 2"
"8340",149,11,"instrumental",0.351199666689525,53,150.91130495535,"Experiment 2"
"8341",149,5,"instrumental",0.311201283350024,52,167.094426604639,"Experiment 2"
"8342",149,2,"instrumental",0.347944533360753,57,163.81921408405,"Experiment 2"
"8343",149,12,"silence",0.398471433354794,61,153.085001568196,"Experiment 2"
"8344",149,6,"silence",0.299836733353596,52,173.427716538909,"Experiment 2"
"8345",149,3,"silence",0.373434183351414,56,149.959490846348,"Experiment 2"
"8346",149,9,"silence",0.260981000020464,45,172.42634519935,"Experiment 2"
"8347",149,15,"silence",0.289982333350616,45,155.181867391869,"Experiment 2"
"8348",150,10,"lyrical",0.317746333333333,49,154.211063542302,"Experiment 2"
"8349",150,1,"lyrical",0.347139999999999,58,167.07956444086,"Experiment 2"
"8350",150,7,"lyrical",0.317347333333337,52,163.858317175081,"Experiment 2"
"8351",150,4,"lyrical",0.348565666666666,52,149.182793868588,"Experiment 2"
"8352",150,13,"lyrical",0.315787333333336,53,167.834470878079,"Experiment 2"
"8353",150,2,"instrumental",0.270568333333337,57,210.667668672729,"Experiment 2"
"8354",150,14,"instrumental",0.259553666666667,49,188.785620443299,"Experiment 2"
"8355",150,8,"instrumental",0.268399666666664,50,186.289352073216,"Experiment 2"
"8356",150,11,"instrumental",0.246548666666671,53,214.967700764957,"Experiment 2"
"8357",150,5,"instrumental",0.228822666666671,50,218.509821288096,"Experiment 2"
"8358",150,3,"silence",0.217258666666665,56,257.75726630008,"Experiment 2"
"8359",150,12,"silence",0.257921,61,236.506527192435,"Experiment 2"
"8360",150,9,"silence",0.179365999999996,45,250.883668030737,"Experiment 2"
"8361",150,15,"silence",0.274395000000003,45,163.997157382604,"Experiment 2"
"8362",150,6,"silence",0.229410666666663,52,226.667751572148,"Experiment 2"
"8363",151,1,"lyrical",0.377027699909399,58,153.834850898058,"Experiment 2"
"8364",151,13,"lyrical",0.379907266572889,53,139.507729025845,"Experiment 2"
"8365",151,10,"lyrical",0.326044333261807,49,150.2863107903,"Experiment 2"
"8366",151,7,"lyrical",0.343919616588786,52,151.198121572038,"Experiment 2"
"8367",151,4,"lyrical",0.36895814990384,53,143.647728106326,"Experiment 2"
"8368",151,14,"instrumental",0.303648933272139,50,164.663842092896,"Experiment 2"
"8369",151,2,"instrumental",0.370464266577655,57,153.860993197982,"Experiment 2"
"8370",151,11,"instrumental",0.337066666575273,53,157.238924093267,"Experiment 2"
"8371",151,5,"instrumental",0.329228266572892,52,157.945125858405,"Experiment 2"
"8372",151,8,"instrumental",0.322337266589581,50,155.117031701032,"Experiment 2"
"8373",151,12,"silence",0.374317583243524,61,162.963223558522,"Experiment 2"
"8374",151,6,"silence",0.309057283244321,52,168.253598343101,"Experiment 2"
"8375",151,3,"silence",0.359410166569712,56,155.810840117507,"Experiment 2"
"8376",151,9,"silence",0.277875116592758,45,161.943251888761,"Experiment 2"
"8377",151,15,"silence",0.291586116597522,45,154.328335399157,"Experiment 2"
"8378",152,13,"lyrical",0.635978583333291,53,83.336139594853,"Experiment 2"
"8379",152,1,"lyrical",0.601182900000106,58,96.4764633192157,"Experiment 2"
"8380",152,7,"lyrical",0.403843483333551,52,128.762756231109,"Experiment 2"
"8381",152,4,"lyrical",0.439102166666648,53,120.700839174487,"Experiment 2"
"8382",152,10,"lyrical",0.368220499999972,49,133.07243893266,"Experiment 2"
"8383",152,2,"instrumental",0.452105349999965,57,126.076809310052,"Experiment 2"
"8384",152,5,"instrumental",0.35328454999991,52,147.190133279288,"Experiment 2"
"8385",152,11,"instrumental",0.359926816666507,53,147.252156676916,"Experiment 2"
"8386",152,14,"instrumental",0.297830050000001,50,167.88097775896,"Experiment 2"
"8387",152,8,"instrumental",0.315548066666732,50,158.454464729165,"Experiment 2"
"8388",152,3,"silence",0.415639350000051,56,134.732190299097,"Experiment 2"
"8389",152,12,"silence",0.452079283333351,61,134.932084368529,"Experiment 2"
"8390",152,15,"silence",0.263375766666831,45,170.858543933257,"Experiment 2"
"8391",152,6,"silence",0.293995783333294,52,176.873285087389,"Experiment 2"
"8392",152,9,"silence",0.291948883333381,45,154.136571738874,"Experiment 2"
"8393",153,7,"lyrical",0.562991350004769,52,92.3637636698317,"Experiment 2"
"8394",153,4,"lyrical",0.703067116671338,53,75.3839836101677,"Experiment 2"
"8395",153,13,"lyrical",0.627143750005264,53,84.5101302525221,"Experiment 2"
"8396",153,1,"lyrical",0.708868783341085,58,81.8205024160194,"Experiment 2"
"8397",153,10,"lyrical",0.540546066672326,49,90.6490732633586,"Experiment 2"
"8398",153,5,"instrumental",0.485552083340582,52,107.094587345279,"Experiment 2"
"8399",153,8,"instrumental",0.494029266673024,50,101.208578869666,"Experiment 2"
"8400",153,2,"instrumental",0.565909483337303,57,100.722821720282,"Experiment 2"
"8401",153,14,"instrumental",0.509018883336411,50,98.2281829551596,"Experiment 2"
"8402",153,11,"instrumental",0.469803816670641,53,112.813046891775,"Experiment 2"
"8403",153,15,"silence",0.524096483337802,45,85.8620529437814,"Experiment 2"
"8404",153,12,"silence",0.651684100006753,61,93.6036340296899,"Experiment 2"
"8405",153,6,"silence",0.48613391666906,52,106.966410318167,"Experiment 2"
"8406",153,3,"silence",0.492518800004079,56,113.701243484586,"Experiment 2"
"8407",153,9,"silence",0.376751650004062,45,119.442078089147,"Experiment 2"
"8408",154,13,"lyrical",0.239150999999974,53,221.617304548197,"Experiment 2"
"8409",154,4,"lyrical",0.245927333333343,53,215.510814847737,"Experiment 2"
"8410",154,1,"lyrical",0.29990566666668,58,193.394145047823,"Experiment 2"
"8411",154,10,"lyrical",0.210649666666639,49,232.613707751764,"Experiment 2"
"8412",154,7,"lyrical",0.214765666666658,52,242.124361901431,"Experiment 2"
"8413",154,8,"instrumental",0.191478333333313,49,255.903627042251,"Experiment 2"
"8414",154,14,"instrumental",0.203090666666678,50,246.195459499192,"Experiment 2"
"8415",154,2,"instrumental",0.209542999999982,57,272.020539936934,"Experiment 2"
"8416",154,11,"instrumental",0.181291666666651,53,292.346586991521,"Experiment 2"
"8417",154,5,"instrumental",0.195676666666699,52,265.744510501974,"Experiment 2"
"8418",154,9,"silence",0.146850666666644,45,306.43374675412,"Experiment 2"
"8419",154,6,"silence",0.181400333333349,51,281.146120642899,"Experiment 2"
"8420",154,3,"silence",0.219257999999984,56,255.406872269217,"Experiment 2"
"8421",154,12,"silence",0.288804333333369,61,211.215667354919,"Experiment 2"
"8422",154,15,"silence",0.146148999999987,45,307.904946321931,"Experiment 2"
"8423",155,4,"lyrical",0.413499233322205,53,128.174360987754,"Experiment 2"
"8424",155,10,"lyrical",0.272404483323996,49,179.879565130797,"Experiment 2"
"8425",155,7,"lyrical",0.333689249992648,52,155.833608667782,"Experiment 2"
"8426",155,1,"lyrical",0.357847416655939,58,162.080253483472,"Experiment 2"
"8427",155,13,"lyrical",0.316915116655144,53,167.237210264327,"Experiment 2"
"8428",155,8,"instrumental",0.296792866652953,50,168.467660843299,"Experiment 2"
"8429",155,14,"instrumental",0.268435883324983,50,186.264218407296,"Experiment 2"
"8430",155,11,"instrumental",0.292646116656538,53,181.106110702993,"Experiment 2"
"8431",155,2,"instrumental",0.309153299987683,57,184.374548168404,"Experiment 2"
"8432",155,5,"instrumental",0.268866649987684,52,193.404425585627,"Experiment 2"
"8433",155,6,"silence",0.242618033322005,52,214.328668351643,"Experiment 2"
"8434",155,9,"silence",0.218558233326185,45,205.894782892211,"Experiment 2"
"8435",155,3,"silence",0.310761249986491,56,180.202647538695,"Experiment 2"
"8436",155,15,"silence",0.243671899995431,45,184.674556240764,"Experiment 2"
"8437",155,12,"silence",0.305768949985698,61,199.497038541203,"Experiment 2"
"8438",156,4,"lyrical",0.390451999999998,53,135.740116582833,"Experiment 2"
"8439",156,1,"lyrical",0.398473999999995,58,145.555293444492,"Experiment 2"
"8440",156,13,"lyrical",0.356409333333333,53,148.705421107565,"Experiment 2"
"8441",156,10,"lyrical",0.281828333333337,49,173.864704873532,"Experiment 2"
"8442",156,7,"lyrical",0.298565333333332,52,174.166234972581,"Experiment 2"
"8443",156,11,"instrumental",0.322174666666667,53,164.507037590375,"Experiment 2"
"8444",156,2,"instrumental",0.286735666666661,57,198.789361165398,"Experiment 2"
"8445",156,14,"instrumental",0.247911666666672,50,201.684739860296,"Experiment 2"
"8446",156,8,"instrumental",0.247708666666667,50,201.850022741769,"Experiment 2"
"8447",156,5,"instrumental",0.266281666666663,52,195.281938298421,"Experiment 2"
"8448",156,15,"silence",0.195776999999994,44,224.745501259092,"Experiment 2"
"8449",156,12,"silence",0.284009000000007,61,214.781925924878,"Experiment 2"
